clip_id,behavior,session_id,bytetrack_id,clip_idx,filename,size_bytes,resolution,fps
00000000082000000_55_clip_79,ruminate,00000000082000000,55,79,00000000082000000_55_clip_79.mp4,3116016,224x224,25.0
00000000082000000_55_clip_80,ruminate,00000000082000000,55,80,00000000082000000_55_clip_80.mp4,3197428,224x224,25.0
00000000082000000_55_clip_81,ruminate,00000000082000000,55,81,00000000082000000_55_clip_81.mp4,2795989,224x224,25.0
00000000082000000_55_clip_82,ruminate,00000000082000000,55,82,00000000082000000_55_clip_82.mp4,2508706,224x224,25.0
00000000082000000_55_clip_83,ruminate,00000000082000000,55,83,00000000082000000_55_clip_83.mp4,2485483,224x224,25.0
00000000082000000_55_clip_84,ruminate,00000000082000000,55,84,00000000082000000_55_clip_84.mp4,2930197,224x224,25.0
00000000082000000_55_clip_85,ruminate,00000000082000000,55,85,00000000082000000_55_clip_85.mp4,3107805,224x224,25.0
00000000082000000_55_clip_86,ruminate,00000000082000000,55,86,00000000082000000_55_clip_86.mp4,3236764,224x224,25.0
00000000082000000_55_clip_87,ruminate,00000000082000000,55,87,00000000082000000_55_clip_87.mp4,2839647,224x224,25.0
00000000082000000_55_clip_88,ruminate,00000000082000000,55,88,00000000082000000_55_clip_88.mp4,2908347,224x224,25.0
00000000082000000_55_clip_89,ruminate,00000000082000000,55,89,00000000082000000_55_clip_89.mp4,2718749,224x224,25.0
00000000082000000_55_clip_90,ruminate,00000000082000000,55,90,00000000082000000_55_clip_90.mp4,3000197,224x224,25.0
00000000082000000_55_clip_91,ruminate,00000000082000000,55,91,00000000082000000_55_clip_91.mp4,2292454,224x224,25.0
00000000082000000_55_clip_92,ruminate,00000000082000000,55,92,00000000082000000_55_clip_92.mp4,2710710,224x224,25.0
00000000082000000_55_clip_93,ruminate,00000000082000000,55,93,00000000082000000_55_clip_93.mp4,2991676,224x224,25.0
00000000082000000_55_clip_94,ruminate,00000000082000000,55,94,00000000082000000_55_clip_94.mp4,2885411,224x224,25.0
00000000082000000_55_clip_95,ruminate,00000000082000000,55,95,00000000082000000_55_clip_95.mp4,2680585,224x224,25.0
00000000082000000_55_clip_96,ruminate,00000000082000000,55,96,00000000082000000_55_clip_96.mp4,2103646,224x224,25.0
00000000082000000_55_clip_97,ruminate,00000000082000000,55,97,00000000082000000_55_clip_97.mp4,2652801,224x224,25.0
00000000082000000_55_clip_98,ruminate,00000000082000000,55,98,00000000082000000_55_clip_98.mp4,2996346,224x224,25.0
00000000082000000_55_clip_99,ruminate,00000000082000000,55,99,00000000082000000_55_clip_99.mp4,2538917,224x224,25.0
00000000082000000_5_clip_0,ruminate,00000000082000000,5,0,00000000082000000_5_clip_0.mp4,2194508,224x224,25.0
00000000082000000_5_clip_1,ruminate,00000000082000000,5,1,00000000082000000_5_clip_1.mp4,1964569,224x224,25.0
00000000082000000_5_clip_10,ruminate,00000000082000000,5,10,00000000082000000_5_clip_10.mp4,1924090,224x224,25.0
00000000082000000_5_clip_100,ruminate,00000000082000000,5,100,00000000082000000_5_clip_100.mp4,1824326,224x224,25.0
00000000082000000_5_clip_101,ruminate,00000000082000000,5,101,00000000082000000_5_clip_101.mp4,2204117,224x224,25.0
00000000082000000_5_clip_102,ruminate,00000000082000000,5,102,00000000082000000_5_clip_102.mp4,2342417,224x224,25.0
00000000082000000_5_clip_103,ruminate,00000000082000000,5,103,00000000082000000_5_clip_103.mp4,2012126,224x224,25.0
00000000082000000_5_clip_104,ruminate,00000000082000000,5,104,00000000082000000_5_clip_104.mp4,1769173,224x224,25.0
00000000082000000_5_clip_105,ruminate,00000000082000000,5,105,00000000082000000_5_clip_105.mp4,1651610,224x224,25.0
00000000082000000_5_clip_11,ruminate,00000000082000000,5,11,00000000082000000_5_clip_11.mp4,1912602,224x224,25.0
00000000082000000_5_clip_12,ruminate,00000000082000000,5,12,00000000082000000_5_clip_12.mp4,1976655,224x224,25.0
00000000082000000_5_clip_120,ruminate,00000000082000000,5,120,00000000082000000_5_clip_120.mp4,2564880,224x224,25.0
00000000082000000_5_clip_121,ruminate,00000000082000000,5,121,00000000082000000_5_clip_121.mp4,1863161,224x224,25.0
00000000082000000_5_clip_122,ruminate,00000000082000000,5,122,00000000082000000_5_clip_122.mp4,1858338,224x224,25.0
00000000082000000_5_clip_123,ruminate,00000000082000000,5,123,00000000082000000_5_clip_123.mp4,2171393,224x224,25.0
00000000082000000_5_clip_124,ruminate,00000000082000000,5,124,00000000082000000_5_clip_124.mp4,1750594,224x224,25.0
00000000082000000_5_clip_125,ruminate,00000000082000000,5,125,00000000082000000_5_clip_125.mp4,1765203,224x224,25.0
00000000082000000_5_clip_126,ruminate,00000000082000000,5,126,00000000082000000_5_clip_126.mp4,2044396,224x224,25.0
00000000082000000_5_clip_127,ruminate,00000000082000000,5,127,00000000082000000_5_clip_127.mp4,1458044,224x224,25.0
00000000082000000_5_clip_128,ruminate,00000000082000000,5,128,00000000082000000_5_clip_128.mp4,1472823,224x224,25.0
00000000082000000_5_clip_129,ruminate,00000000082000000,5,129,00000000082000000_5_clip_129.mp4,1729801,224x224,25.0
00000000082000000_5_clip_13,ruminate,00000000082000000,5,13,00000000082000000_5_clip_13.mp4,1833024,224x224,25.0
00000000082000000_5_clip_130,ruminate,00000000082000000,5,130,00000000082000000_5_clip_130.mp4,2010414,224x224,25.0
00000000082000000_5_clip_131,ruminate,00000000082000000,5,131,00000000082000000_5_clip_131.mp4,2213220,224x224,25.0
00000000082000000_5_clip_132,ruminate,00000000082000000,5,132,00000000082000000_5_clip_132.mp4,1918114,224x224,25.0
00000000082000000_5_clip_133,ruminate,00000000082000000,5,133,00000000082000000_5_clip_133.mp4,2069835,224x224,25.0
00000000082000000_5_clip_134,ruminate,00000000082000000,5,134,00000000082000000_5_clip_134.mp4,2030337,224x224,25.0
00000000082000000_5_clip_135,ruminate,00000000082000000,5,135,00000000082000000_5_clip_135.mp4,1959838,224x224,25.0
00000000082000000_5_clip_136,ruminate,00000000082000000,5,136,00000000082000000_5_clip_136.mp4,1969484,224x224,25.0
00000000082000000_5_clip_137,ruminate,00000000082000000,5,137,00000000082000000_5_clip_137.mp4,1895955,224x224,25.0
00000000082000000_5_clip_138,ruminate,00000000082000000,5,138,00000000082000000_5_clip_138.mp4,1902596,224x224,25.0
00000000082000000_5_clip_139,ruminate,00000000082000000,5,139,00000000082000000_5_clip_139.mp4,2112791,224x224,25.0
00000000082000000_5_clip_14,ruminate,00000000082000000,5,14,00000000082000000_5_clip_14.mp4,1793908,224x224,25.0
00000000082000000_5_clip_140,ruminate,00000000082000000,5,140,00000000082000000_5_clip_140.mp4,1699762,224x224,25.0
00000000082000000_5_clip_141,ruminate,00000000082000000,5,141,00000000082000000_5_clip_141.mp4,1961071,224x224,25.0
00000000082000000_5_clip_142,ruminate,00000000082000000,5,142,00000000082000000_5_clip_142.mp4,1687313,224x224,25.0
00000000082000000_5_clip_143,ruminate,00000000082000000,5,143,00000000082000000_5_clip_143.mp4,1523707,224x224,25.0
00000000082000000_5_clip_144,ruminate,00000000082000000,5,144,00000000082000000_5_clip_144.mp4,1638693,224x224,25.0
00000000082000000_5_clip_145,ruminate,00000000082000000,5,145,00000000082000000_5_clip_145.mp4,1704890,224x224,25.0
00000000082000000_5_clip_146,ruminate,00000000082000000,5,146,00000000082000000_5_clip_146.mp4,1605860,224x224,25.0
00000000082000000_5_clip_147,ruminate,00000000082000000,5,147,00000000082000000_5_clip_147.mp4,1500566,224x224,25.0
00000000082000000_5_clip_148,ruminate,00000000082000000,5,148,00000000082000000_5_clip_148.mp4,1552840,224x224,25.0
00000000082000000_5_clip_149,ruminate,00000000082000000,5,149,00000000082000000_5_clip_149.mp4,1477204,224x224,25.0
00000000082000000_5_clip_15,ruminate,00000000082000000,5,15,00000000082000000_5_clip_15.mp4,2131385,224x224,25.0
00000000082000000_5_clip_150,ruminate,00000000082000000,5,150,00000000082000000_5_clip_150.mp4,1719023,224x224,25.0
00000000082000000_5_clip_151,ruminate,00000000082000000,5,151,00000000082000000_5_clip_151.mp4,1568505,224x224,25.0
00000000082000000_5_clip_152,ruminate,00000000082000000,5,152,00000000082000000_5_clip_152.mp4,1732413,224x224,25.0
00000000082000000_5_clip_153,ruminate,00000000082000000,5,153,00000000082000000_5_clip_153.mp4,1451826,224x224,25.0
00000000082000000_5_clip_154,ruminate,00000000082000000,5,154,00000000082000000_5_clip_154.mp4,2076941,224x224,25.0
00000000082000000_5_clip_155,ruminate,00000000082000000,5,155,00000000082000000_5_clip_155.mp4,1959545,224x224,25.0
00000000082000000_5_clip_156,ruminate,00000000082000000,5,156,00000000082000000_5_clip_156.mp4,1910837,224x224,25.0
00000000082000000_5_clip_157,ruminate,00000000082000000,5,157,00000000082000000_5_clip_157.mp4,1764222,224x224,25.0
00000000082000000_5_clip_158,ruminate,00000000082000000,5,158,00000000082000000_5_clip_158.mp4,1672995,224x224,25.0
00000000082000000_5_clip_159,ruminate,00000000082000000,5,159,00000000082000000_5_clip_159.mp4,1939754,224x224,25.0
00000000082000000_5_clip_16,ruminate,00000000082000000,5,16,00000000082000000_5_clip_16.mp4,2171308,224x224,25.0
00000000082000000_5_clip_160,ruminate,00000000082000000,5,160,00000000082000000_5_clip_160.mp4,1785492,224x224,25.0
00000000082000000_5_clip_161,ruminate,00000000082000000,5,161,00000000082000000_5_clip_161.mp4,1711328,224x224,25.0
00000000082000000_5_clip_162,ruminate,00000000082000000,5,162,00000000082000000_5_clip_162.mp4,1601996,224x224,25.0
00000000082000000_5_clip_163,ruminate,00000000082000000,5,163,00000000082000000_5_clip_163.mp4,1562869,224x224,25.0
00000000082000000_5_clip_164,ruminate,00000000082000000,5,164,00000000082000000_5_clip_164.mp4,1780033,224x224,25.0
00000000082000000_5_clip_165,ruminate,00000000082000000,5,165,00000000082000000_5_clip_165.mp4,1566925,224x224,25.0
00000000082000000_5_clip_166,ruminate,00000000082000000,5,166,00000000082000000_5_clip_166.mp4,1871665,224x224,25.0
00000000082000000_5_clip_167,ruminate,00000000082000000,5,167,00000000082000000_5_clip_167.mp4,1856936,224x224,25.0
00000000082000000_5_clip_168,ruminate,00000000082000000,5,168,00000000082000000_5_clip_168.mp4,2058603,224x224,25.0
00000000082000000_5_clip_169,ruminate,00000000082000000,5,169,00000000082000000_5_clip_169.mp4,1915064,224x224,25.0
00000000082000000_5_clip_17,ruminate,00000000082000000,5,17,00000000082000000_5_clip_17.mp4,2133235,224x224,25.0
00000000082000000_5_clip_170,ruminate,00000000082000000,5,170,00000000082000000_5_clip_170.mp4,1589013,224x224,25.0
00000000082000000_5_clip_171,ruminate,00000000082000000,5,171,00000000082000000_5_clip_171.mp4,1896319,224x224,25.0
00000000082000000_5_clip_172,ruminate,00000000082000000,5,172,00000000082000000_5_clip_172.mp4,1699031,224x224,25.0
00000000082000000_5_clip_173,ruminate,00000000082000000,5,173,00000000082000000_5_clip_173.mp4,1527963,224x224,25.0
00000000082000000_5_clip_174,ruminate,00000000082000000,5,174,00000000082000000_5_clip_174.mp4,1518719,224x224,25.0
00000000082000000_5_clip_175,ruminate,00000000082000000,5,175,00000000082000000_5_clip_175.mp4,1626983,224x224,25.0
00000000082000000_5_clip_176,ruminate,00000000082000000,5,176,00000000082000000_5_clip_176.mp4,1485248,224x224,25.0
00000000082000000_5_clip_177,ruminate,00000000082000000,5,177,00000000082000000_5_clip_177.mp4,1837705,224x224,25.0
00000000082000000_5_clip_178,ruminate,00000000082000000,5,178,00000000082000000_5_clip_178.mp4,1669627,224x224,25.0
00000000082000000_5_clip_179,ruminate,00000000082000000,5,179,00000000082000000_5_clip_179.mp4,1511174,224x224,25.0
00000000082000000_5_clip_18,ruminate,00000000082000000,5,18,00000000082000000_5_clip_18.mp4,2091064,224x224,25.0
00000000082000000_5_clip_180,ruminate,00000000082000000,5,180,00000000082000000_5_clip_180.mp4,1651919,224x224,25.0
00000000082000000_5_clip_181,ruminate,00000000082000000,5,181,00000000082000000_5_clip_181.mp4,1549307,224x224,25.0
00000000082000000_5_clip_182,ruminate,00000000082000000,5,182,00000000082000000_5_clip_182.mp4,1495113,224x224,25.0
00000000082000000_5_clip_183,ruminate,00000000082000000,5,183,00000000082000000_5_clip_183.mp4,1432583,224x224,25.0
00000000082000000_5_clip_184,ruminate,00000000082000000,5,184,00000000082000000_5_clip_184.mp4,1558209,224x224,25.0
00000000082000000_5_clip_185,ruminate,00000000082000000,5,185,00000000082000000_5_clip_185.mp4,1495452,224x224,25.0
00000000082000000_5_clip_186,ruminate,00000000082000000,5,186,00000000082000000_5_clip_186.mp4,70718,224x224,25.0
00000000082000000_5_clip_19,ruminate,00000000082000000,5,19,00000000082000000_5_clip_19.mp4,1926655,224x224,25.0
00000000082000000_5_clip_2,ruminate,00000000082000000,5,2,00000000082000000_5_clip_2.mp4,1990170,224x224,25.0
00000000082000000_5_clip_20,ruminate,00000000082000000,5,20,00000000082000000_5_clip_20.mp4,1784902,224x224,25.0
00000000082000000_5_clip_21,ruminate,00000000082000000,5,21,00000000082000000_5_clip_21.mp4,2303320,224x224,25.0
00000000082000000_5_clip_22,ruminate,00000000082000000,5,22,00000000082000000_5_clip_22.mp4,2032416,224x224,25.0
00000000082000000_5_clip_23,ruminate,00000000082000000,5,23,00000000082000000_5_clip_23.mp4,1980513,224x224,25.0
00000000082000000_5_clip_24,ruminate,00000000082000000,5,24,00000000082000000_5_clip_24.mp4,2392301,224x224,25.0
00000000082000000_5_clip_25,ruminate,00000000082000000,5,25,00000000082000000_5_clip_25.mp4,2256746,224x224,25.0
00000000082000000_5_clip_26,ruminate,00000000082000000,5,26,00000000082000000_5_clip_26.mp4,2082858,224x224,25.0
00000000082000000_5_clip_27,ruminate,00000000082000000,5,27,00000000082000000_5_clip_27.mp4,2347883,224x224,25.0
00000000082000000_5_clip_28,ruminate,00000000082000000,5,28,00000000082000000_5_clip_28.mp4,1829520,224x224,25.0
00000000082000000_5_clip_29,ruminate,00000000082000000,5,29,00000000082000000_5_clip_29.mp4,1920608,224x224,25.0
00000000082000000_5_clip_3,ruminate,00000000082000000,5,3,00000000082000000_5_clip_3.mp4,2235356,224x224,25.0
00000000082000000_5_clip_30,ruminate,00000000082000000,5,30,00000000082000000_5_clip_30.mp4,1837295,224x224,25.0
00000000082000000_5_clip_31,ruminate,00000000082000000,5,31,00000000082000000_5_clip_31.mp4,1738268,224x224,25.0
00000000082000000_5_clip_32,ruminate,00000000082000000,5,32,00000000082000000_5_clip_32.mp4,1909838,224x224,25.0
00000000082000000_5_clip_33,ruminate,00000000082000000,5,33,00000000082000000_5_clip_33.mp4,2064701,224x224,25.0
00000000082000000_5_clip_34,ruminate,00000000082000000,5,34,00000000082000000_5_clip_34.mp4,2328306,224x224,25.0
00000000082000000_5_clip_35,ruminate,00000000082000000,5,35,00000000082000000_5_clip_35.mp4,1832051,224x224,25.0
00000000082000000_5_clip_36,ruminate,00000000082000000,5,36,00000000082000000_5_clip_36.mp4,2004256,224x224,25.0
00000000082000000_5_clip_37,ruminate,00000000082000000,5,37,00000000082000000_5_clip_37.mp4,1605964,224x224,25.0
00000000082000000_5_clip_38,ruminate,00000000082000000,5,38,00000000082000000_5_clip_38.mp4,2182006,224x224,25.0
00000000082000000_5_clip_39,ruminate,00000000082000000,5,39,00000000082000000_5_clip_39.mp4,2440598,224x224,25.0
00000000082000000_5_clip_4,ruminate,00000000082000000,5,4,00000000082000000_5_clip_4.mp4,2299455,224x224,25.0
00000000082000000_5_clip_40,ruminate,00000000082000000,5,40,00000000082000000_5_clip_40.mp4,2268510,224x224,25.0
00000000082000000_5_clip_41,ruminate,00000000082000000,5,41,00000000082000000_5_clip_41.mp4,2188971,224x224,25.0
00000000082000000_5_clip_42,ruminate,00000000082000000,5,42,00000000082000000_5_clip_42.mp4,2082927,224x224,25.0
00000000082000000_5_clip_43,ruminate,00000000082000000,5,43,00000000082000000_5_clip_43.mp4,2067660,224x224,25.0
00000000082000000_5_clip_44,ruminate,00000000082000000,5,44,00000000082000000_5_clip_44.mp4,2232324,224x224,25.0
00000000082000000_5_clip_45,ruminate,00000000082000000,5,45,00000000082000000_5_clip_45.mp4,2343301,224x224,25.0
00000000082000000_5_clip_46,ruminate,00000000082000000,5,46,00000000082000000_5_clip_46.mp4,2447682,224x224,25.0
00000000082000000_5_clip_47,ruminate,00000000082000000,5,47,00000000082000000_5_clip_47.mp4,2152170,224x224,25.0
00000000082000000_5_clip_48,ruminate,00000000082000000,5,48,00000000082000000_5_clip_48.mp4,1967083,224x224,25.0
00000000082000000_5_clip_49,ruminate,00000000082000000,5,49,00000000082000000_5_clip_49.mp4,1947193,224x224,25.0
00000000082000000_5_clip_5,ruminate,00000000082000000,5,5,00000000082000000_5_clip_5.mp4,2079370,224x224,25.0
00000000082000000_5_clip_50,ruminate,00000000082000000,5,50,00000000082000000_5_clip_50.mp4,2369787,224x224,25.0
00000000082000000_5_clip_51,ruminate,00000000082000000,5,51,00000000082000000_5_clip_51.mp4,2018582,224x224,25.0
00000000082000000_5_clip_52,ruminate,00000000082000000,5,52,00000000082000000_5_clip_52.mp4,2010293,224x224,25.0
00000000082000000_5_clip_53,ruminate,00000000082000000,5,53,00000000082000000_5_clip_53.mp4,2056184,224x224,25.0
00000000082000000_5_clip_54,ruminate,00000000082000000,5,54,00000000082000000_5_clip_54.mp4,2190119,224x224,25.0
00000000082000000_5_clip_55,ruminate,00000000082000000,5,55,00000000082000000_5_clip_55.mp4,1869456,224x224,25.0
00000000082000000_5_clip_56,ruminate,00000000082000000,5,56,00000000082000000_5_clip_56.mp4,1767735,224x224,25.0
00000000082000000_5_clip_57,ruminate,00000000082000000,5,57,00000000082000000_5_clip_57.mp4,1505678,224x224,25.0
00000000082000000_5_clip_58,ruminate,00000000082000000,5,58,00000000082000000_5_clip_58.mp4,1418659,224x224,25.0
00000000082000000_5_clip_59,ruminate,00000000082000000,5,59,00000000082000000_5_clip_59.mp4,1794393,224x224,25.0
00000000082000000_5_clip_6,ruminate,00000000082000000,5,6,00000000082000000_5_clip_6.mp4,2282083,224x224,25.0
00000000082000000_5_clip_60,ruminate,00000000082000000,5,60,00000000082000000_5_clip_60.mp4,1884504,224x224,25.0
00000000082000000_5_clip_61,ruminate,00000000082000000,5,61,00000000082000000_5_clip_61.mp4,1630847,224x224,25.0
00000000082000000_5_clip_62,ruminate,00000000082000000,5,62,00000000082000000_5_clip_62.mp4,1967214,224x224,25.0
00000000082000000_5_clip_63,ruminate,00000000082000000,5,63,00000000082000000_5_clip_63.mp4,1676051,224x224,25.0
00000000082000000_5_clip_64,ruminate,00000000082000000,5,64,00000000082000000_5_clip_64.mp4,1756207,224x224,25.0
00000000082000000_5_clip_65,ruminate,00000000082000000,5,65,00000000082000000_5_clip_65.mp4,1788294,224x224,25.0
00000000082000000_5_clip_66,ruminate,00000000082000000,5,66,00000000082000000_5_clip_66.mp4,1857556,224x224,25.0
00000000082000000_5_clip_67,ruminate,00000000082000000,5,67,00000000082000000_5_clip_67.mp4,1798915,224x224,25.0
00000000082000000_5_clip_68,ruminate,00000000082000000,5,68,00000000082000000_5_clip_68.mp4,1729507,224x224,25.0
00000000082000000_5_clip_69,ruminate,00000000082000000,5,69,00000000082000000_5_clip_69.mp4,2119020,224x224,25.0
00000000082000000_5_clip_7,ruminate,00000000082000000,5,7,00000000082000000_5_clip_7.mp4,1967718,224x224,25.0
00000000082000000_5_clip_70,ruminate,00000000082000000,5,70,00000000082000000_5_clip_70.mp4,1655432,224x224,25.0
00000000082000000_5_clip_71,ruminate,00000000082000000,5,71,00000000082000000_5_clip_71.mp4,1806354,224x224,25.0
00000000082000000_5_clip_72,ruminate,00000000082000000,5,72,00000000082000000_5_clip_72.mp4,1498317,224x224,25.0
00000000082000000_5_clip_73,ruminate,00000000082000000,5,73,00000000082000000_5_clip_73.mp4,1439106,224x224,25.0
00000000082000000_5_clip_74,ruminate,00000000082000000,5,74,00000000082000000_5_clip_74.mp4,1664115,224x224,25.0
00000000082000000_5_clip_75,ruminate,00000000082000000,5,75,00000000082000000_5_clip_75.mp4,1568152,224x224,25.0
00000000082000000_5_clip_76,ruminate,00000000082000000,5,76,00000000082000000_5_clip_76.mp4,1764231,224x224,25.0
00000000082000000_5_clip_77,ruminate,00000000082000000,5,77,00000000082000000_5_clip_77.mp4,1812635,224x224,25.0
00000000082000000_5_clip_78,ruminate,00000000082000000,5,78,00000000082000000_5_clip_78.mp4,1845753,224x224,25.0
00000000082000000_5_clip_79,ruminate,00000000082000000,5,79,00000000082000000_5_clip_79.mp4,1702327,224x224,25.0
00000000082000000_5_clip_8,ruminate,00000000082000000,5,8,00000000082000000_5_clip_8.mp4,1925959,224x224,25.0
00000000082000000_5_clip_80,ruminate,00000000082000000,5,80,00000000082000000_5_clip_80.mp4,2314941,224x224,25.0
00000000082000000_5_clip_81,ruminate,00000000082000000,5,81,00000000082000000_5_clip_81.mp4,2171459,224x224,25.0
00000000082000000_5_clip_82,ruminate,00000000082000000,5,82,00000000082000000_5_clip_82.mp4,2491386,224x224,25.0
00000000082000000_5_clip_83,ruminate,00000000082000000,5,83,00000000082000000_5_clip_83.mp4,2435302,224x224,25.0
00000000082000000_5_clip_84,ruminate,00000000082000000,5,84,00000000082000000_5_clip_84.mp4,2404035,224x224,25.0
00000000082000000_5_clip_85,ruminate,00000000082000000,5,85,00000000082000000_5_clip_85.mp4,2035536,224x224,25.0
00000000082000000_5_clip_86,ruminate,00000000082000000,5,86,00000000082000000_5_clip_86.mp4,2290678,224x224,25.0
00000000082000000_5_clip_87,ruminate,00000000082000000,5,87,00000000082000000_5_clip_87.mp4,2291734,224x224,25.0
00000000082000000_5_clip_88,ruminate,00000000082000000,5,88,00000000082000000_5_clip_88.mp4,2327149,224x224,25.0
00000000082000000_5_clip_89,ruminate,00000000082000000,5,89,00000000082000000_5_clip_89.mp4,2501038,224x224,25.0
00000000082000000_5_clip_9,ruminate,00000000082000000,5,9,00000000082000000_5_clip_9.mp4,2109548,224x224,25.0
00000000082000000_5_clip_90,ruminate,00000000082000000,5,90,00000000082000000_5_clip_90.mp4,1985189,224x224,25.0
00000000082000000_5_clip_91,ruminate,00000000082000000,5,91,00000000082000000_5_clip_91.mp4,2495547,224x224,25.0
00000000082000000_5_clip_92,ruminate,00000000082000000,5,92,00000000082000000_5_clip_92.mp4,2390852,224x224,25.0
00000000082000000_5_clip_93,ruminate,00000000082000000,5,93,00000000082000000_5_clip_93.mp4,2121754,224x224,25.0
00000000082000000_5_clip_94,ruminate,00000000082000000,5,94,00000000082000000_5_clip_94.mp4,1902860,224x224,25.0
00000000082000000_5_clip_95,ruminate,00000000082000000,5,95,00000000082000000_5_clip_95.mp4,2299535,224x224,25.0
00000000082000000_5_clip_96,ruminate,00000000082000000,5,96,00000000082000000_5_clip_96.mp4,1767747,224x224,25.0
00000000082000000_5_clip_97,ruminate,00000000082000000,5,97,00000000082000000_5_clip_97.mp4,1447878,224x224,25.0
00000000082000000_5_clip_98,ruminate,00000000082000000,5,98,00000000082000000_5_clip_98.mp4,1537400,224x224,25.0
00000000082000000_5_clip_99,ruminate,00000000082000000,5,99,00000000082000000_5_clip_99.mp4,2001946,224x224,25.0
00000000082000000_77_clip_39,ruminate,00000000082000000,77,39,00000000082000000_77_clip_39.mp4,3094948,224x224,25.0
00000000082000000_77_clip_40,ruminate,00000000082000000,77,40,00000000082000000_77_clip_40.mp4,3140508,224x224,25.0
00000000082000000_77_clip_41,ruminate,00000000082000000,77,41,00000000082000000_77_clip_41.mp4,3239993,224x224,25.0
00000000082000000_77_clip_42,ruminate,00000000082000000,77,42,00000000082000000_77_clip_42.mp4,3094074,224x224,25.0
00000000082000000_77_clip_43,ruminate,00000000082000000,77,43,00000000082000000_77_clip_43.mp4,3206144,224x224,25.0
00000000082000000_77_clip_44,ruminate,00000000082000000,77,44,00000000082000000_77_clip_44.mp4,3214925,224x224,25.0
00000000082000000_77_clip_45,ruminate,00000000082000000,77,45,00000000082000000_77_clip_45.mp4,3164049,224x224,25.0
00000000082000000_77_clip_46,ruminate,00000000082000000,77,46,00000000082000000_77_clip_46.mp4,3093169,224x224,25.0
00000000082000000_77_clip_47,ruminate,00000000082000000,77,47,00000000082000000_77_clip_47.mp4,3145819,224x224,25.0
00000000082000000_77_clip_48,ruminate,00000000082000000,77,48,00000000082000000_77_clip_48.mp4,3208944,224x224,25.0
00000000082000000_77_clip_49,ruminate,00000000082000000,77,49,00000000082000000_77_clip_49.mp4,2804476,224x224,25.0
00000000082000000_77_clip_50,ruminate,00000000082000000,77,50,00000000082000000_77_clip_50.mp4,3185516,224x224,25.0
00000000082000000_77_clip_51,ruminate,00000000082000000,77,51,00000000082000000_77_clip_51.mp4,2995284,224x224,25.0
00000000082000000_77_clip_52,ruminate,00000000082000000,77,52,00000000082000000_77_clip_52.mp4,3209992,224x224,25.0
00000000082000000_77_clip_53,ruminate,00000000082000000,77,53,00000000082000000_77_clip_53.mp4,3198440,224x224,25.0
00000000082000000_77_clip_54,ruminate,00000000082000000,77,54,00000000082000000_77_clip_54.mp4,3100763,224x224,25.0
00000000082000000_77_clip_55,ruminate,00000000082000000,77,55,00000000082000000_77_clip_55.mp4,3186986,224x224,25.0
00000000082000000_77_clip_56,ruminate,00000000082000000,77,56,00000000082000000_77_clip_56.mp4,3251333,224x224,25.0
00000000082000000_77_clip_57,ruminate,00000000082000000,77,57,00000000082000000_77_clip_57.mp4,3212117,224x224,25.0
00000000082000000_77_clip_58,ruminate,00000000082000000,77,58,00000000082000000_77_clip_58.mp4,3198117,224x224,25.0
00000000082000000_77_clip_59,ruminate,00000000082000000,77,59,00000000082000000_77_clip_59.mp4,3052724,224x224,25.0
00000000082000000_77_clip_60,ruminate,00000000082000000,77,60,00000000082000000_77_clip_60.mp4,2923502,224x224,25.0
00000000082000000_77_clip_61,ruminate,00000000082000000,77,61,00000000082000000_77_clip_61.mp4,3235947,224x224,25.0
00000000082000000_77_clip_62,ruminate,00000000082000000,77,62,00000000082000000_77_clip_62.mp4,2985379,224x224,25.0
00000000082000000_77_clip_63,ruminate,00000000082000000,77,63,00000000082000000_77_clip_63.mp4,3071418,224x224,25.0
00000000082000000_77_clip_64,ruminate,00000000082000000,77,64,00000000082000000_77_clip_64.mp4,3236790,224x224,25.0
00000000082000000_77_clip_65,ruminate,00000000082000000,77,65,00000000082000000_77_clip_65.mp4,3185699,224x224,25.0
00000000109000000_3_clip_0,ruminate,00000000109000000,3,0,00000000109000000_3_clip_0.mp4,1170406,224x224,25.0
00000000109000000_3_clip_1,ruminate,00000000109000000,3,1,00000000109000000_3_clip_1.mp4,1067641,224x224,25.0
00000000109000000_3_clip_10,ruminate,00000000109000000,3,10,00000000109000000_3_clip_10.mp4,1084644,224x224,25.0
00000000109000000_3_clip_11,ruminate,00000000109000000,3,11,00000000109000000_3_clip_11.mp4,1083191,224x224,25.0
00000000109000000_3_clip_12,ruminate,00000000109000000,3,12,00000000109000000_3_clip_12.mp4,1120378,224x224,25.0
00000000109000000_3_clip_13,ruminate,00000000109000000,3,13,00000000109000000_3_clip_13.mp4,1063914,224x224,25.0
00000000109000000_3_clip_14,ruminate,00000000109000000,3,14,00000000109000000_3_clip_14.mp4,1061427,224x224,25.0
00000000109000000_3_clip_15,ruminate,00000000109000000,3,15,00000000109000000_3_clip_15.mp4,1129039,224x224,25.0
00000000109000000_3_clip_16,ruminate,00000000109000000,3,16,00000000109000000_3_clip_16.mp4,1630964,224x224,25.0
00000000109000000_3_clip_17,ruminate,00000000109000000,3,17,00000000109000000_3_clip_17.mp4,1894254,224x224,25.0
00000000109000000_3_clip_18,ruminate,00000000109000000,3,18,00000000109000000_3_clip_18.mp4,1924447,224x224,25.0
