burst_group_id,farm_source,n_passages,member_passages,n_images,bcs_classes,primary_bcs,sample_files,merge_reason,assigned_split
GS_burst_2986,GS_Gansu,1,GS_681,8,{'3.75': 8},3.75,GS_681_1.jpg;GS_681_2.jpg;GS_681_3.jpg,singleton_passage,train
GS_burst_2987,GS_Gansu,1,GS_682,5,{'3.25': 5},3.25,GS_682_1.jpg;GS_682_2.jpg;GS_682_3.jpg,singleton_passage,train
GS_burst_2988,GS_Gansu,1,GS_683,5,{'3.5': 5},3.5,GS_683_1.jpg;GS_683_2.jpg;GS_683_3.jpg,singleton_passage,test
GS_burst_2989,GS_Gansu,1,GS_684,8,{'3.5': 8},3.5,GS_684_1.jpg;GS_684_2.jpg;GS_684_3.jpg,singleton_passage,train
GS_burst_2990,GS_Gansu,1,GS_685,8,{'3.25': 8},3.25,GS_685_1.jpg;GS_685_2.jpg;GS_685_3.jpg,singleton_passage,val
GS_burst_2991,GS_Gansu,1,GS_686,7,{'3.5': 7},3.5,GS_686_1.jpg;GS_686_2.jpg;GS_686_3.jpg,singleton_passage,train
GS_burst_2992,GS_Gansu,1,GS_687,8,{'3.75': 8},3.75,GS_687_1.jpg;GS_687_2.jpg;GS_687_3.jpg,singleton_passage,val
GS_burst_2993,GS_Gansu,1,GS_688,8,{'3.5': 8},3.5,GS_688_1.jpg;GS_688_2.jpg;GS_688_3.jpg,singleton_passage,train
GS_burst_2994,GS_Gansu,1,GS_689,8,{'3.5': 8},3.5,GS_689_1.jpg;GS_689_2.jpg;GS_689_3.jpg,singleton_passage,val
GS_burst_2995,GS_Gansu,1,GS_69,5,{'4.0': 5},4.0,GS_69_1.jpg;GS_69_2.jpg;GS_69_3.jpg,singleton_passage,train
GS_burst_2996,GS_Gansu,1,GS_690,8,{'3.5': 8},3.5,GS_690_1.jpg;GS_690_2.jpg;GS_690_3.jpg,singleton_passage,train
GS_burst_2997,GS_Gansu,1,GS_691,5,{'3.5': 5},3.5,GS_691_1.jpg;GS_691_2.jpg;GS_691_3.jpg,singleton_passage,val
GS_burst_2998,GS_Gansu,1,GS_692,3,{'3.75': 3},3.75,GS_692_1.jpg;GS_692_2.jpg;GS_692_3.jpg,singleton_passage,train
GS_burst_2999,GS_Gansu,1,GS_693,8,{'3.75': 8},3.75,GS_693_1.jpg;GS_693_2.jpg;GS_693_3.jpg,singleton_passage,train
GS_burst_3000,GS_Gansu,1,GS_694,8,{'3.75': 8},3.75,GS_694_1.jpg;GS_694_2.jpg;GS_694_3.jpg,singleton_passage,val
GS_burst_3001,GS_Gansu,1,GS_695,4,{'3.5': 4},3.5,GS_695_1.jpg;GS_695_2.jpg;GS_695_3.jpg,singleton_passage,train
GS_burst_3002,GS_Gansu,1,GS_696,4,{'3.5': 4},3.5,GS_696_1.jpg;GS_696_2.jpg;GS_696_3.jpg,singleton_passage,train
GS_burst_3003,GS_Gansu,1,GS_697,16,{'3.5': 16},3.5,GS_697_1.jpg;GS_697_10.jpg;GS_697_11.jpg,singleton_passage,train
GS_burst_3004,GS_Gansu,1,GS_698,8,{'4.25': 8},4.25,GS_698_1.jpg;GS_698_2.jpg;GS_698_3.jpg,singleton_passage,train
GS_burst_3005,GS_Gansu,1,GS_699,8,{'3.25': 8},3.25,GS_699_1.jpg;GS_699_2.jpg;GS_699_3.jpg,singleton_passage,test
GS_burst_3006,GS_Gansu,1,GS_7,9,{'4.25': 9},4.25,GS_7_1.jpg;GS_7_2.jpg;GS_7_3.jpg,singleton_passage,val
GS_burst_3007,GS_Gansu,1,GS_70,9,{'4.0': 9},4.0,GS_70_1.jpg;GS_70_2.jpg;GS_70_3.jpg,singleton_passage,train
GS_burst_3008,GS_Gansu,1,GS_700,8,{'3.25': 8},3.25,GS_700_1.jpg;GS_700_2.jpg;GS_700_3.jpg,singleton_passage,train
GS_burst_3009,GS_Gansu,1,GS_701,8,{'3.75': 8},3.75,GS_701_1.jpg;GS_701_2.jpg;GS_701_3.jpg,singleton_passage,val
GS_burst_3010,GS_Gansu,1,GS_702,8,{'3.5': 8},3.5,GS_702_1.jpg;GS_702_2.jpg;GS_702_3.jpg,singleton_passage,test
GS_burst_3011,GS_Gansu,1,GS_703,9,{'3.5': 9},3.5,GS_703_1.jpg;GS_703_2.jpg;GS_703_3.jpg,singleton_passage,train
GS_burst_3012,GS_Gansu,1,GS_704,8,{'4.0': 8},4.0,GS_704_1.jpg;GS_704_2.jpg;GS_704_3.jpg,singleton_passage,val
GS_burst_3013,GS_Gansu,1,GS_705,13,{'4.0': 13},4.0,GS_705_1.jpg;GS_705_10.jpg;GS_705_11.jpg,singleton_passage,train
GS_burst_3014,GS_Gansu,1,GS_706,8,{'3.75': 8},3.75,GS_706_1.jpg;GS_706_2.jpg;GS_706_3.jpg,singleton_passage,val
GS_burst_3015,GS_Gansu,1,GS_707,8,{'4.25': 8},4.25,GS_707_1.jpg;GS_707_2.jpg;GS_707_3.jpg,singleton_passage,train
GS_burst_3016,GS_Gansu,1,GS_708,8,{'3.5': 8},3.5,GS_708_1.jpg;GS_708_2.jpg;GS_708_3.jpg,singleton_passage,train
GS_burst_3017,GS_Gansu,1,GS_709,8,{'3.75': 8},3.75,GS_709_1.jpg;GS_709_2.jpg;GS_709_3.jpg,singleton_passage,train
GS_burst_3018,GS_Gansu,1,GS_71,4,{'4.0': 4},4.0,GS_71_1.jpg;GS_71_2.jpg;GS_71_3.jpg,singleton_passage,train
GS_burst_3019,GS_Gansu,1,GS_710,8,{'3.25': 8},3.25,GS_710_1.jpg;GS_710_2.jpg;GS_710_3.jpg,singleton_passage,train
GS_burst_3020,GS_Gansu,1,GS_711,8,{'3.75': 8},3.75,GS_711_1.jpg;GS_711_2.jpg;GS_711_3.jpg,singleton_passage,val
GS_burst_3021,GS_Gansu,1,GS_712,8,{'3.75': 8},3.75,GS_712_1.jpg;GS_712_2.jpg;GS_712_3.jpg,singleton_passage,train
GS_burst_3022,GS_Gansu,1,GS_713,8,{'3.75': 8},3.75,GS_713_1.jpg;GS_713_2.jpg;GS_713_3.jpg,singleton_passage,train
GS_burst_3023,GS_Gansu,1,GS_714,12,{'3.5': 12},3.5,GS_714_1.jpg;GS_714_10.jpg;GS_714_11.jpg,singleton_passage,train
GS_burst_3024,GS_Gansu,1,GS_715,8,{'3.5': 8},3.5,GS_715_1.jpg;GS_715_2.jpg;GS_715_3.jpg,singleton_passage,train
GS_burst_3025,GS_Gansu,1,GS_716,8,{'4.0': 8},4.0,GS_716_1.jpg;GS_716_2.jpg;GS_716_3.jpg,singleton_passage,train
GS_burst_3026,GS_Gansu,1,GS_717,5,{'3.75': 5},3.75,GS_717_1.jpg;GS_717_2.jpg;GS_717_3.jpg,singleton_passage,train
GS_burst_3027,GS_Gansu,1,GS_718,8,{'4.0': 8},4.0,GS_718_1.jpg;GS_718_2.jpg;GS_718_3.jpg,singleton_passage,train
GS_burst_3028,GS_Gansu,1,GS_719,11,{'4.0': 11},4.0,GS_719_1.jpg;GS_719_10.jpg;GS_719_11.jpg,singleton_passage,train
GS_burst_3029,GS_Gansu,1,GS_72,10,{'4.25': 10},4.25,GS_72_1.jpg;GS_72_10.jpg;GS_72_2.jpg,singleton_passage,train
GS_burst_3030,GS_Gansu,1,GS_720,8,{'3.25': 8},3.25,GS_720_1.jpg;GS_720_2.jpg;GS_720_3.jpg,singleton_passage,train
GS_burst_3031,GS_Gansu,1,GS_721,8,{'3.5': 8},3.5,GS_721_1.jpg;GS_721_2.jpg;GS_721_3.jpg,singleton_passage,train
GS_burst_3032,GS_Gansu,1,GS_722,8,{'3.5': 8},3.5,GS_722_1.jpg;GS_722_2.jpg;GS_722_3.jpg,singleton_passage,train
GS_burst_3033,GS_Gansu,1,GS_723,8,{'3.5': 8},3.5,GS_723_1.jpg;GS_723_2.jpg;GS_723_3.jpg,singleton_passage,train
GS_burst_3034,GS_Gansu,1,GS_724,8,{'3.75': 8},3.75,GS_724_1.jpg;GS_724_2.jpg;GS_724_3.jpg,singleton_passage,val
GS_burst_3035,GS_Gansu,1,GS_725,8,{'3.75': 8},3.75,GS_725_1.jpg;GS_725_2.jpg;GS_725_3.jpg,singleton_passage,train
GS_burst_3036,GS_Gansu,1,GS_726,8,{'3.75': 8},3.75,GS_726_1.jpg;GS_726_2.jpg;GS_726_3.jpg,singleton_passage,train
GS_burst_3037,GS_Gansu,1,GS_727,8,{'3.75': 8},3.75,GS_727_1.jpg;GS_727_2.jpg;GS_727_3.jpg,singleton_passage,train
GS_burst_3038,GS_Gansu,1,GS_728,8,{'3.75': 8},3.75,GS_728_1.jpg;GS_728_2.jpg;GS_728_3.jpg,singleton_passage,val
GS_burst_3039,GS_Gansu,1,GS_729,9,{'3.75': 9},3.75,GS_729_1.jpg;GS_729_2.jpg;GS_729_3.jpg,singleton_passage,val
GS_burst_3040,GS_Gansu,1,GS_73,8,{'4.25': 8},4.25,GS_73_1.jpg;GS_73_2.jpg;GS_73_3.jpg,singleton_passage,test
GS_burst_3041,GS_Gansu,1,GS_730,8,{'3.75': 8},3.75,GS_730_1.jpg;GS_730_2.jpg;GS_730_3.jpg,singleton_passage,val
GS_burst_3042,GS_Gansu,1,GS_731,8,{'4.0': 8},4.0,GS_731_1.jpg;GS_731_2.jpg;GS_731_3.jpg,singleton_passage,train
GS_burst_3043,GS_Gansu,1,GS_732,8,{'4.0': 8},4.0,GS_732_1.jpg;GS_732_2.jpg;GS_732_3.jpg,singleton_passage,train
GS_burst_3044,GS_Gansu,1,GS_733,8,{'3.25': 8},3.25,GS_733_1.jpg;GS_733_2.jpg;GS_733_3.jpg,singleton_passage,val
GS_burst_3045,GS_Gansu,1,GS_734,8,{'3.25': 8},3.25,GS_734_1.jpg;GS_734_2.jpg;GS_734_3.jpg,singleton_passage,train
GS_burst_3046,GS_Gansu,1,GS_735,8,{'3.75': 8},3.75,GS_735_1.jpg;GS_735_2.jpg;GS_735_3.jpg,singleton_passage,train
GS_burst_3047,GS_Gansu,1,GS_736,8,{'3.5': 8},3.5,GS_736_1.jpg;GS_736_2.jpg;GS_736_3.jpg,singleton_passage,train
GS_burst_3048,GS_Gansu,1,GS_737,8,{'3.25': 8},3.25,GS_737_1.jpg;GS_737_2.jpg;GS_737_3.jpg,singleton_passage,train
GS_burst_3049,GS_Gansu,1,GS_738,6,{'3.75': 6},3.75,GS_738_1.jpg;GS_738_2.jpg;GS_738_3.jpg,singleton_passage,train
GS_burst_3050,GS_Gansu,1,GS_739,8,{'3.5': 8},3.5,GS_739_1.jpg;GS_739_2.jpg;GS_739_3.jpg,singleton_passage,val
GS_burst_3051,GS_Gansu,1,GS_74,8,{'4.25': 8},4.25,GS_74_1.jpg;GS_74_2.jpg;GS_74_3.jpg,singleton_passage,train
GS_burst_3052,GS_Gansu,1,GS_740,8,{'3.5': 8},3.5,GS_740_1.jpg;GS_740_2.jpg;GS_740_3.jpg,singleton_passage,test
GS_burst_3053,GS_Gansu,1,GS_741,5,{'3.25': 5},3.25,GS_741_1.jpg;GS_741_2.jpg;GS_741_3.jpg,singleton_passage,train
GS_burst_3054,GS_Gansu,1,GS_742,5,{'3.25': 5},3.25,GS_742_1.jpg;GS_742_2.jpg;GS_742_3.jpg,singleton_passage,train
GS_burst_3055,GS_Gansu,1,GS_743,8,{'3.25': 8},3.25,GS_743_1.jpg;GS_743_2.jpg;GS_743_3.jpg,singleton_passage,test
GS_burst_3056,GS_Gansu,1,GS_744,8,{'3.5': 8},3.5,GS_744_1.jpg;GS_744_2.jpg;GS_744_3.jpg,singleton_passage,val
GS_burst_3057,GS_Gansu,1,GS_745,4,{'3.5': 4},3.5,GS_745_1.jpg;GS_745_2.jpg;GS_745_3.jpg,singleton_passage,train
GS_burst_3058,GS_Gansu,1,GS_746,5,{'3.75': 5},3.75,GS_746_1.jpg;GS_746_2.jpg;GS_746_3.jpg,singleton_passage,train
GS_burst_3059,GS_Gansu,1,GS_747,8,{'3.75': 8},3.75,GS_747_1.jpg;GS_747_2.jpg;GS_747_3.jpg,singleton_passage,val
GS_burst_3060,GS_Gansu,1,GS_748,8,{'3.5': 8},3.5,GS_748_1.jpg;GS_748_2.jpg;GS_748_3.jpg,singleton_passage,train
GS_burst_3061,GS_Gansu,1,GS_749,8,{'3.5': 8},3.5,GS_749_1.jpg;GS_749_2.jpg;GS_749_3.jpg,singleton_passage,train
GS_burst_3062,GS_Gansu,1,GS_75,6,{'4.25': 6},4.25,GS_75_1.jpg;GS_75_2.jpg;GS_75_3.jpg,singleton_passage,train
GS_burst_3063,GS_Gansu,1,GS_750,8,{'3.75': 8},3.75,GS_750_1.jpg;GS_750_2.jpg;GS_750_3.jpg,singleton_passage,train
GS_burst_3064,GS_Gansu,1,GS_751,8,{'3.5': 8},3.5,GS_751_1.jpg;GS_751_2.jpg;GS_751_3.jpg,singleton_passage,train
GS_burst_3065,GS_Gansu,1,GS_752,7,{'3.75': 7},3.75,GS_752_1.jpg;GS_752_2.jpg;GS_752_3.jpg,singleton_passage,train
GS_burst_3066,GS_Gansu,1,GS_753,7,{'3.25': 7},3.25,GS_753_1.jpg;GS_753_2.jpg;GS_753_3.jpg,singleton_passage,train
GS_burst_3067,GS_Gansu,1,GS_754,8,{'3.5': 8},3.5,GS_754_1.jpg;GS_754_2.jpg;GS_754_3.jpg,singleton_passage,train
GS_burst_3068,GS_Gansu,1,GS_755,6,{'3.25': 6},3.25,GS_755_1.jpg;GS_755_2.jpg;GS_755_3.jpg,singleton_passage,train
GS_burst_3069,GS_Gansu,1,GS_756,8,{'3.25': 8},3.25,GS_756_1.jpg;GS_756_2.jpg;GS_756_3.jpg,singleton_passage,val
GS_burst_3070,GS_Gansu,1,GS_757,8,{'3.25': 8},3.25,GS_757_1.jpg;GS_757_2.jpg;GS_757_3.jpg,singleton_passage,train
GS_burst_3071,GS_Gansu,1,GS_758,8,{'3.25': 8},3.25,GS_758_1.jpg;GS_758_2.jpg;GS_758_3.jpg,singleton_passage,train
GS_burst_3072,GS_Gansu,1,GS_759,8,{'3.5': 8},3.5,GS_759_1.jpg;GS_759_2.jpg;GS_759_3.jpg,singleton_passage,train
GS_burst_3073,GS_Gansu,1,GS_76,17,{'4.25': 17},4.25,GS_76_1.jpg;GS_76_10.jpg;GS_76_11.jpg,singleton_passage,train
GS_burst_3074,GS_Gansu,1,GS_760,8,{'3.75': 8},3.75,GS_760_1.jpg;GS_760_2.jpg;GS_760_3.jpg,singleton_passage,train
GS_burst_3075,GS_Gansu,1,GS_761,8,{'3.75': 8},3.75,GS_761_1.jpg;GS_761_2.jpg;GS_761_3.jpg,singleton_passage,train
GS_burst_3076,GS_Gansu,1,GS_762,12,{'3.5': 12},3.5,GS_762_1.jpg;GS_762_10.jpg;GS_762_11.jpg,singleton_passage,train
GS_burst_3077,GS_Gansu,1,GS_763,8,{'3.75': 8},3.75,GS_763_1.jpg;GS_763_2.jpg;GS_763_3.jpg,singleton_passage,train
GS_burst_3078,GS_Gansu,1,GS_764,9,{'3.5': 9},3.5,GS_764_1.jpg;GS_764_2.jpg;GS_764_3.jpg,singleton_passage,train
GS_burst_3079,GS_Gansu,1,GS_765,8,{'3.25': 8},3.25,GS_765_1.jpg;GS_765_2.jpg;GS_765_3.jpg,singleton_passage,train
GS_burst_3080,GS_Gansu,1,GS_766,8,{'3.5': 8},3.5,GS_766_1.jpg;GS_766_2.jpg;GS_766_3.jpg,singleton_passage,val
GS_burst_3081,GS_Gansu,1,GS_767,8,{'3.5': 8},3.5,GS_767_1.jpg;GS_767_2.jpg;GS_767_3.jpg,singleton_passage,train
GS_burst_3082,GS_Gansu,1,GS_768,8,{'4.0': 8},4.0,GS_768_1.jpg;GS_768_2.jpg;GS_768_3.jpg,singleton_passage,train
GS_burst_3083,GS_Gansu,1,GS_769,8,{'3.5': 8},3.5,GS_769_1.jpg;GS_769_2.jpg;GS_769_3.jpg,singleton_passage,test
GS_burst_3084,GS_Gansu,1,GS_77,8,{'4.25': 8},4.25,GS_77_1.jpg;GS_77_2.jpg;GS_77_3.jpg,singleton_passage,test
GS_burst_3085,GS_Gansu,1,GS_770,8,{'3.5': 8},3.5,GS_770_1.jpg;GS_770_2.jpg;GS_770_3.jpg,singleton_passage,train
GS_burst_3086,GS_Gansu,1,GS_771,8,{'3.25': 8},3.25,GS_771_1.jpg;GS_771_2.jpg;GS_771_3.jpg,singleton_passage,train
GS_burst_3087,GS_Gansu,1,GS_772,8,{'3.5': 8},3.5,GS_772_1.jpg;GS_772_2.jpg;GS_772_3.jpg,singleton_passage,train
GS_burst_3088,GS_Gansu,1,GS_773,8,{'3.75': 8},3.75,GS_773_1.jpg;GS_773_2.jpg;GS_773_3.jpg,singleton_passage,train
GS_burst_3089,GS_Gansu,1,GS_774,8,{'3.25': 8},3.25,GS_774_1.jpg;GS_774_2.jpg;GS_774_3.jpg,singleton_passage,train
GS_burst_3090,GS_Gansu,1,GS_775,8,{'3.5': 8},3.5,GS_775_1.jpg;GS_775_2.jpg;GS_775_3.jpg,singleton_passage,test
GS_burst_3091,GS_Gansu,1,GS_776,8,{'3.75': 8},3.75,GS_776_1.jpg;GS_776_2.jpg;GS_776_3.jpg,singleton_passage,train
GS_burst_3092,GS_Gansu,1,GS_777,7,{'3.5': 7},3.5,GS_777_1.jpg;GS_777_2.jpg;GS_777_3.jpg,singleton_passage,val
GS_burst_3093,GS_Gansu,1,GS_778,5,{'3.75': 5},3.75,GS_778_1.jpg;GS_778_2.jpg;GS_778_3.jpg,singleton_passage,train
GS_burst_3094,GS_Gansu,1,GS_779,8,{'3.5': 8},3.5,GS_779_1.jpg;GS_779_2.jpg;GS_779_3.jpg,singleton_passage,train
GS_burst_3095,GS_Gansu,1,GS_78,5,{'4.25': 5},4.25,GS_78_1.jpg;GS_78_2.jpg;GS_78_3.jpg,singleton_passage,train
GS_burst_3096,GS_Gansu,1,GS_780,8,{'3.25': 8},3.25,GS_780_1.jpg;GS_780_2.jpg;GS_780_3.jpg,singleton_passage,val
GS_burst_3097,GS_Gansu,1,GS_781,9,{'3.75': 9},3.75,GS_781_1.jpg;GS_781_2.jpg;GS_781_3.jpg,singleton_passage,test
GS_burst_3098,GS_Gansu,1,GS_782,8,{'3.25': 8},3.25,GS_782_1.jpg;GS_782_2.jpg;GS_782_3.jpg,singleton_passage,train
GS_burst_3099,GS_Gansu,1,GS_783,8,{'3.5': 8},3.5,GS_783_1.jpg;GS_783_2.jpg;GS_783_3.jpg,singleton_passage,train
GS_burst_3100,GS_Gansu,1,GS_784,8,{'3.75': 8},3.75,GS_784_1.jpg;GS_784_2.jpg;GS_784_3.jpg,singleton_passage,val
GS_burst_3101,GS_Gansu,1,GS_785,8,{'3.25': 8},3.25,GS_785_1.jpg;GS_785_2.jpg;GS_785_3.jpg,singleton_passage,train
GS_burst_3102,GS_Gansu,1,GS_786,7,{'3.75': 7},3.75,GS_786_1.jpg;GS_786_2.jpg;GS_786_3.jpg,singleton_passage,train
GS_burst_3103,GS_Gansu,1,GS_787,8,{'3.25': 8},3.25,GS_787_1.jpg;GS_787_2.jpg;GS_787_3.jpg,singleton_passage,test
GS_burst_3104,GS_Gansu,1,GS_788,7,{'3.75': 7},3.75,GS_788_1.jpg;GS_788_2.jpg;GS_788_3.jpg,singleton_passage,val
GS_burst_3105,GS_Gansu,1,GS_789,7,{'3.75': 7},3.75,GS_789_1.jpg;GS_789_2.jpg;GS_789_3.jpg,singleton_passage,val
GS_burst_3106,GS_Gansu,1,GS_79,14,{'4.25': 14},4.25,GS_79_1.jpg;GS_79_10.jpg;GS_79_11.jpg,singleton_passage,train
GS_burst_3107,GS_Gansu,1,GS_790,8,{'3.5': 8},3.5,GS_790_1.jpg;GS_790_2.jpg;GS_790_3.jpg,singleton_passage,train
GS_burst_3108,GS_Gansu,1,GS_791,8,{'4.0': 8},4.0,GS_791_1.jpg;GS_791_2.jpg;GS_791_3.jpg,singleton_passage,train
GS_burst_3109,GS_Gansu,1,GS_792,8,{'3.75': 8},3.75,GS_792_1.jpg;GS_792_2.jpg;GS_792_3.jpg,singleton_passage,train
GS_burst_3110,GS_Gansu,1,GS_793,8,{'3.25': 8},3.25,GS_793_1.jpg;GS_793_2.jpg;GS_793_3.jpg,singleton_passage,train
GS_burst_3111,GS_Gansu,1,GS_794,8,{'3.25': 8},3.25,GS_794_1.jpg;GS_794_2.jpg;GS_794_3.jpg,singleton_passage,val
GS_burst_3112,GS_Gansu,1,GS_795,10,{'3.5': 10},3.5,GS_795_1.jpg;GS_795_10.jpg;GS_795_2.jpg,singleton_passage,train
GS_burst_3113,GS_Gansu,1,GS_796,8,{'3.5': 8},3.5,GS_796_1.jpg;GS_796_2.jpg;GS_796_3.jpg,singleton_passage,train
GS_burst_3114,GS_Gansu,1,GS_797,8,{'3.5': 8},3.5,GS_797_1.jpg;GS_797_2.jpg;GS_797_3.jpg,singleton_passage,train
GS_burst_3115,GS_Gansu,1,GS_798,8,{'3.25': 8},3.25,GS_798_1.jpg;GS_798_2.jpg;GS_798_3.jpg,singleton_passage,train
GS_burst_3116,GS_Gansu,1,GS_799,8,{'3.5': 8},3.5,GS_799_1.jpg;GS_799_2.jpg;GS_799_3.jpg,singleton_passage,test
GS_burst_3117,GS_Gansu,1,GS_8,8,{'4.25': 8},4.25,GS_8_1.jpg;GS_8_2.jpg;GS_8_3.jpg,singleton_passage,train
GS_burst_3118,GS_Gansu,1,GS_80,11,{'4.25': 11},4.25,GS_80_1.jpg;GS_80_10.jpg;GS_80_11.jpg,singleton_passage,test
GS_burst_3119,GS_Gansu,1,GS_800,8,{'3.75': 8},3.75,GS_800_1.jpg;GS_800_2.jpg;GS_800_3.jpg,singleton_passage,train
GS_burst_3120,GS_Gansu,1,GS_801,8,{'4.25': 8},4.25,GS_801_1.jpg;GS_801_2.jpg;GS_801_3.jpg,singleton_passage,test
GS_burst_3121,GS_Gansu,1,GS_802,8,{'3.75': 8},3.75,GS_802_1.jpg;GS_802_2.jpg;GS_802_3.jpg,singleton_passage,val
GS_burst_3122,GS_Gansu,1,GS_803,8,{'3.5': 8},3.5,GS_803_1.jpg;GS_803_2.jpg;GS_803_3.jpg,singleton_passage,test
GS_burst_3123,GS_Gansu,1,GS_804,6,{'3.25': 6},3.25,GS_804_1.jpg;GS_804_2.jpg;GS_804_3.jpg,singleton_passage,train
GS_burst_3124,GS_Gansu,1,GS_805,8,{'3.25': 8},3.25,GS_805_1.jpg;GS_805_2.jpg;GS_805_3.jpg,singleton_passage,val
GS_burst_3125,GS_Gansu,1,GS_806,8,{'3.5': 8},3.5,GS_806_1.jpg;GS_806_2.jpg;GS_806_3.jpg,singleton_passage,train
GS_burst_3126,GS_Gansu,1,GS_807,8,{'3.75': 8},3.75,GS_807_1.jpg;GS_807_2.jpg;GS_807_3.jpg,singleton_passage,test
GS_burst_3127,GS_Gansu,1,GS_808,8,{'3.25': 8},3.25,GS_808_1.jpg;GS_808_2.jpg;GS_808_3.jpg,singleton_passage,train
GS_burst_3128,GS_Gansu,1,GS_809,8,{'3.5': 8},3.5,GS_809_1.jpg;GS_809_2.jpg;GS_809_3.jpg,singleton_passage,val
GS_burst_3129,GS_Gansu,1,GS_81,8,{'4.25': 8},4.25,GS_81_1.jpg;GS_81_2.jpg;GS_81_3.jpg,singleton_passage,val
GS_burst_3130,GS_Gansu,1,GS_810,8,{'3.75': 8},3.75,GS_810_1.jpg;GS_810_2.jpg;GS_810_3.jpg,singleton_passage,test
GS_burst_3131,GS_Gansu,1,GS_811,7,{'3.5': 7},3.5,GS_811_1.jpg;GS_811_2.jpg;GS_811_3.jpg,singleton_passage,train
GS_burst_3132,GS_Gansu,1,GS_812,8,{'3.25': 8},3.25,GS_812_1.jpg;GS_812_2.jpg;GS_812_3.jpg,singleton_passage,train
GS_burst_3133,GS_Gansu,1,GS_813,6,{'3.25': 6},3.25,GS_813_1.jpg;GS_813_2.jpg;GS_813_3.jpg,singleton_passage,train
GS_burst_3134,GS_Gansu,1,GS_814,8,{'3.5': 8},3.5,GS_814_1.jpg;GS_814_2.jpg;GS_814_3.jpg,singleton_passage,train
GS_burst_3135,GS_Gansu,1,GS_815,8,{'3.25': 8},3.25,GS_815_1.jpg;GS_815_2.jpg;GS_815_3.jpg,singleton_passage,train
GS_burst_3136,GS_Gansu,1,GS_816,8,{'3.25': 8},3.25,GS_816_1.jpg;GS_816_2.jpg;GS_816_3.jpg,singleton_passage,train
GS_burst_3137,GS_Gansu,1,GS_817,8,{'3.5': 8},3.5,GS_817_1.jpg;GS_817_2.jpg;GS_817_3.jpg,singleton_passage,train
GS_burst_3138,GS_Gansu,1,GS_818,8,{'3.75': 8},3.75,GS_818_1.jpg;GS_818_2.jpg;GS_818_3.jpg,singleton_passage,test
GS_burst_3139,GS_Gansu,1,GS_819,8,{'3.75': 8},3.75,GS_819_1.jpg;GS_819_2.jpg;GS_819_3.jpg,singleton_passage,train
GS_burst_3140,GS_Gansu,1,GS_82,7,{'4.25': 7},4.25,GS_82_1.jpg;GS_82_2.jpg;GS_82_3.jpg,singleton_passage,train
GS_burst_3141,GS_Gansu,1,GS_820,11,{'3.75': 11},3.75,GS_820_1.jpg;GS_820_10.jpg;GS_820_11.jpg,singleton_passage,test
GS_burst_3142,GS_Gansu,1,GS_821,9,{'4.25': 9},4.25,GS_821_1.jpg;GS_821_2.jpg;GS_821_3.jpg,singleton_passage,test
GS_burst_3143,GS_Gansu,1,GS_822,8,{'3.25': 8},3.25,GS_822_1.jpg;GS_822_2.jpg;GS_822_3.jpg,singleton_passage,test
GS_burst_3144,GS_Gansu,1,GS_823,8,{'3.25': 8},3.25,GS_823_1.jpg;GS_823_2.jpg;GS_823_3.jpg,singleton_passage,train
GS_burst_3145,GS_Gansu,1,GS_824,8,{'3.5': 8},3.5,GS_824_1.jpg;GS_824_2.jpg;GS_824_3.jpg,singleton_passage,train
GS_burst_3146,GS_Gansu,1,GS_825,8,{'3.25': 8},3.25,GS_825_1.jpg;GS_825_2.jpg;GS_825_3.jpg,singleton_passage,train
GS_burst_3147,GS_Gansu,1,GS_826,8,{'3.25': 8},3.25,GS_826_1.jpg;GS_826_2.jpg;GS_826_3.jpg,singleton_passage,train
GS_burst_3148,GS_Gansu,1,GS_827,8,{'3.75': 8},3.75,GS_827_1.jpg;GS_827_2.jpg;GS_827_3.jpg,singleton_passage,val
GS_burst_3149,GS_Gansu,1,GS_828,8,{'4.0': 8},4.0,GS_828_1.jpg;GS_828_2.jpg;GS_828_3.jpg,singleton_passage,test
GS_burst_3150,GS_Gansu,1,GS_829,10,{'3.5': 10},3.5,GS_829_1.jpg;GS_829_10.jpg;GS_829_2.jpg,singleton_passage,train
GS_burst_3151,GS_Gansu,1,GS_83,9,{'4.25': 9},4.25,GS_83_1.jpg;GS_83_2.jpg;GS_83_3.jpg,singleton_passage,test
GS_burst_3152,GS_Gansu,1,GS_830,8,{'3.25': 8},3.25,GS_830_1.jpg;GS_830_2.jpg;GS_830_3.jpg,singleton_passage,train
GS_burst_3153,GS_Gansu,1,GS_831,8,{'3.5': 8},3.5,GS_831_1.jpg;GS_831_2.jpg;GS_831_3.jpg,singleton_passage,train
GS_burst_3154,GS_Gansu,1,GS_832,8,{'3.25': 8},3.25,GS_832_1.jpg;GS_832_2.jpg;GS_832_3.jpg,singleton_passage,train
GS_burst_3155,GS_Gansu,1,GS_833,8,{'3.25': 8},3.25,GS_833_1.jpg;GS_833_2.jpg;GS_833_3.jpg,singleton_passage,train
GS_burst_3156,GS_Gansu,1,GS_834,8,{'3.75': 8},3.75,GS_834_1.jpg;GS_834_2.jpg;GS_834_3.jpg,singleton_passage,train
GS_burst_3157,GS_Gansu,1,GS_835,8,{'3.25': 8},3.25,GS_835_1.jpg;GS_835_2.jpg;GS_835_3.jpg,singleton_passage,val
