image_path,label,cow_id,burst_group_id,original_passage_id,farm_source,split
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3282_5.jpg,4.0,GS_burst_2529,GS_burst_2529,GS_3282,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3282_6.jpg,4.0,GS_burst_2529,GS_burst_2529,GS_3282,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3282_7.jpg,4.0,GS_burst_2529,GS_burst_2529,GS_3282,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3282_8.jpg,4.0,GS_burst_2529,GS_burst_2529,GS_3282,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3282_9.jpg,4.0,GS_burst_2529,GS_burst_2529,GS_3282,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_1.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_2.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_3.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_4.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_5.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_6.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3283_7.jpg,4.25,GS_burst_2530,GS_burst_2530,GS_3283,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3284_4.jpg,3.75,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3284_5.jpg,3.75,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3284_6.jpg,3.75,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3284_7.jpg,3.75,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3284_8.jpg,3.75,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3284_9.jpg,3.75,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3284_1.jpg,4.0,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3284_2.jpg,4.0,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3284_3.jpg,4.0,GS_burst_2531,GS_burst_2531,GS_3284,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_1.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_2.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_3.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_4.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_5.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_6.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3285_7.jpg,3.75,GS_burst_2532,GS_burst_2532,GS_3285,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_1.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_10.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_11.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_2.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_3.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_4.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_5.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_6.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_7.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_8.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3288_9.jpg,3.5,GS_burst_2535,GS_burst_2535,GS_3288,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3289_1.jpg,4.25,GS_burst_2536,GS_burst_2536,GS_3289,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3289_2.jpg,4.25,GS_burst_2536,GS_burst_2536,GS_3289,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3289_3.jpg,4.25,GS_burst_2536,GS_burst_2536,GS_3289,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_3289_4.jpg,4.25,GS_burst_2536,GS_burst_2536,GS_3289,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_1.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_10.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_2.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_3.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_4.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_5.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_6.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_7.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_8.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_329_9.jpg,3.5,GS_burst_2537,GS_burst_2537,GS_329,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3290_1.jpg,3.5,GS_burst_2538,GS_burst_2538,GS_3290,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3290_2.jpg,3.5,GS_burst_2538,GS_burst_2538,GS_3290,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3290_3.jpg,3.5,GS_burst_2538,GS_burst_2538,GS_3290,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3290_4.jpg,3.5,GS_burst_2538,GS_burst_2538,GS_3290,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3290_5.jpg,3.5,GS_burst_2538,GS_burst_2538,GS_3290,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_1.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_2.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_3.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_4.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_5.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_6.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_3291_7.jpg,4.0,GS_burst_2539,GS_burst_2539,GS_3291,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_1.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_10.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_2.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_3.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_4.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_5.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_6.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_7.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_8.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3292_9.jpg,3.75,GS_burst_2540,GS_burst_2540,GS_3292,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_1.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_2.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_3.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_4.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_5.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_6.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_7.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3293_8.jpg,3.75,GS_burst_2541,GS_burst_2541,GS_3293,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_3295_1.jpg,3.25,GS_burst_2543,GS_burst_2543,GS_3295,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_3295_2.jpg,3.25,GS_burst_2543,GS_burst_2543,GS_3295,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_3295_3.jpg,3.25,GS_burst_2543,GS_burst_2543,GS_3295,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_3295_4.jpg,3.25,GS_burst_2543,GS_burst_2543,GS_3295,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_3295_5.jpg,3.25,GS_burst_2543,GS_burst_2543,GS_3295,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_3295_6.jpg,3.25,GS_burst_2543,GS_burst_2543,GS_3295,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3297_1.jpg,3.75,GS_burst_2545,GS_burst_2545,GS_3297,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3297_2.jpg,3.75,GS_burst_2545,GS_burst_2545,GS_3297,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3297_3.jpg,3.75,GS_burst_2545,GS_burst_2545,GS_3297,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_3297_4.jpg,3.75,GS_burst_2545,GS_burst_2545,GS_3297,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_1.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_10.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_11.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_12.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_2.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_3.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_4.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_5.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_6.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_7.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_8.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3299_9.jpg,3.5,GS_burst_2547,GS_burst_2547,GS_3299,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_1.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_2.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_3.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_4.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_5.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_6.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_7.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_8.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.25\GS_330_9.jpg,4.25,GS_burst_2549,GS_burst_2549,GS_330,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_1.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_10.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_11.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_12.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_2.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_3.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_4.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_5.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_6.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_7.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_8.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3300_9.jpg,3.5,GS_burst_2550,GS_burst_2550,GS_3300,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_1.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_2.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_3.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_4.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_5.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_6.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_7.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_8.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3302_9.jpg,3.5,GS_burst_2552,GS_burst_2552,GS_3302,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_1.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_10.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_11.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_12.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_13.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_2.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_3.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_4.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_3303_5.jpg,3.5,GS_burst_2553,GS_burst_2553,GS_3303,GS_Gansu,train
