image_path,rel_path,cow_id,label,frame_id,official_split,split,sha256,width,height
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000024.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000024.jpg,24,23,24,train,train,2c69f0e769859b74dd387e9635b50b2f7d0e76b420d22a9a44887b1fb95b321f,667,287
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000025.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000025.jpg,24,23,25,train,train,79b496849658d058a0ac3fe5b71a017e779d4ec93aa4d8919ae3db75cd6535cc,593,307
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000026.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000026.jpg,24,23,26,train,train,66e62e0ef56626ccdbd8f1536a34bcaab4657a038cad3ed94b0b9e618d379db7,658,327
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000027.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000027.jpg,24,23,27,train,train,d940883cf5ea37049dcf3a5d74703e20d7e45549aafa5d012d04bd815f66071a,637,312
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000028.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000028.jpg,24,23,28,train,train,cbce0536a1a6b8fa9d8bdb3e340cd870d2bc75db7b28aaba3dfc9eb9b44f89c7,700,305
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000029.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000029.jpg,24,23,29,train,train,3bf05fcbe49c4add66cbeaab474e3016b132c7153ae9cb40188470515f706463,643,317
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000030.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000030.jpg,24,23,30,train,train,dc09cfb5d1ea4a13bf74d20eddeae3f7a326229354659ac20ebd909d51bf26dc,625,322
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000031.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000031.jpg,24,23,31,train,train,5795912e080a2b06e53b744544e09670c0b4ff1035188b62f534549c28844448,705,270
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000032.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000032.jpg,24,23,32,train,train,50e06cf26dae3ccebdeb289bbd8817d1a7ab44b119ced3701b14fc6cd0306d57,737,258
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000033.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000033.jpg,24,23,33,train,train,3f1335cc552bd906a188acc4e1bebe2a0b485042e84749695ac9d1d98c967a59,733,302
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000034.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000034.jpg,24,23,34,train,train,f3fc3198832b40c9187cf9cb04dab74467fe5729109286fc034a83c14800610b,708,285
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000035.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000035.jpg,24,23,35,train,train,5d6d199a6799f395bd987daa056285bc7e0e17777dc1849baf05104c3f107dc7,620,312
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000036.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000036.jpg,24,23,36,train,train,4c72d327bd69a3f003454d36f182f56d0ffe17d552733cdb2bde5575b8cfac26,672,292
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000037.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000037.jpg,24,23,37,train,train,23f1a4c98d961abc27fb8b4e4fa50cb4b00997fc80ce04133690db48d4064cb0,720,295
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000038.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000038.jpg,24,23,38,train,train,6ada22c3bc78477199b4bcdd64516173306508c190cf30cbfe5ad0ffbdb0114b,705,219
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000039.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000039.jpg,24,23,39,train,train,ff17eee2cfe1f0616a90469bd8fe199a55671fe4c5e190b6151bda6376f97abe,637,305
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000040.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000040.jpg,24,23,40,train,train,070347cb2677a7c82e12c3d416b6084b78effe665786cf6f8e43ce5a84beabe2,765,340
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000041.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000041.jpg,24,23,41,train,train,e78c90607907a1e17fab58e4ce344bdbb91b1759d95073436d89a7d8688b4ae7,699,277
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000042.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000042.jpg,24,23,42,train,train,426743388bc0206d57e0175cc98d6f66fab7a8cc6b6c266a3a76f026229c96ec,600,289
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000043.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000043.jpg,24,23,43,train,train,a4ec4069685718f2ba12995fee34fe8f9b665c3225c4f1f780251a14c8c2303e,613,312
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000044.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000044.jpg,24,23,44,train,train,5c6846f1c4aca4c8cd266e22c59f68bdc24d2e4a36e1a8d3638b7338266114ed,691,274
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000045.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000045.jpg,24,23,45,train,train,ec670225562d60ff4c9bac95aa974e29f80132cfcb701234ff56299510483c05,708,311
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\24_000046.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/24_000046.jpg,24,23,46,train,train,8f9f823481c2f90bc7bbc715b04d532f6316eac0b06a806ff521ddfbd9b8a12e,542,335
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000001.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000001.jpg,25,24,1,train,train,c22adc1b35e28945213dee5be58c4389845047ae4a3fc8ce2fb9a6b944791365,730,271
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000002.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000002.jpg,25,24,2,train,train,8688d847411bafd46e205ff55301f30a09c49ce00b54aed564ab98b894539023,662,285
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000003.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000003.jpg,25,24,3,train,train,d63fb5c3592dd008844bdc192454cf7ec444dbd60f580dedad344a8ccf85aa8f,573,265
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000004.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000004.jpg,25,24,4,train,train,2c416cb92419723656aa601baec3d638e2c4badd8718daeb03d29b7298725434,601,256
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000005.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000005.jpg,25,24,5,train,train,72253cea80e68e3973b1fdbc44f21664c5fe11c23e9e42ea057c77bce57a77ba,681,273
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000006.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000006.jpg,25,24,6,train,train,824bcbf669e23b57262bf1642dd362b6da53f1e087088c3813e2b9d7437f118d,551,271
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000007.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000007.jpg,25,24,7,train,train,9dfd26ca8fe0eeefd365e42952756803610f7be66135dcc645968324936c8efc,683,258
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000008.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000008.jpg,25,24,8,train,train,c947e2bff8c1b0a78b93f46d9c8fa3a4a1521b3809a8cb7a072b4b854bffe5dd,669,263
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000009.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000009.jpg,25,24,9,train,train,e08abe944761cb00885251a7fd985c6b3c1fce468d20744aca577eae8a73e6fd,684,254
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000010.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000010.jpg,25,24,10,train,train,e62fdac42ebd2c739a8181b20b7bfe8c5ba2051a6865b5670bd148ca98c2e65c,664,264
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000011.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000011.jpg,25,24,11,train,train,1e524c5817b62d2e4215ed1e202263aca80b218d9d93283aab654d3606fb4776,699,262
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000012.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000012.jpg,25,24,12,train,train,1858e26a908bf8a292be5b73e0cd496db2c688e26016d661dec6874b798ce1a4,690,269
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000013.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000013.jpg,25,24,13,train,train,db12b853d7663d92d9a42e50c97a5f60c04f993dade50b511aeb48d0ea898d8b,584,359
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000014.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000014.jpg,25,24,14,train,train,cedf4659e76b7ae23a24aadbed63b26d006c29224cabcb37994c88d6b782fbca,578,274
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000015.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000015.jpg,25,24,15,train,train,42c3cadef5a4d9bcc608cbb88c83f7a3fb4a2149ff325bbfcaa7a22aa4c864f4,680,242
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000016.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000016.jpg,25,24,16,train,train,ae29ba0e105436ff8003bcf588358fd1d108963b81ed676428ffaf6fadee2e0f,624,282
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000017.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000017.jpg,25,24,17,train,train,0c18c44f8daa35af66848a18e5fc71e7520e08529220b9be6aef80613b4eb6cc,659,248
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000018.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000018.jpg,25,24,18,train,train,c809c6bbfab102fd416ad2be6435b842203c2739b002290212390ca2b6507a01,607,259
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000019.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000019.jpg,25,24,19,train,train,30d02cf4880f9e3d8849b1c9dc9e2e4260c49dd9ad4aac9dc9771e70b425ce71,688,262
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000020.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000020.jpg,25,24,20,train,train,ce8ca353ddc26902799246e3fbe3c8309f1de6bc8ed1636e0327e96acfbfbc6e,666,266
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000021.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000021.jpg,25,24,21,train,train,721032cc396d72fde1f0b47555afb527a0a77de8852830b18703ee52aacbb4fd,596,261
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000022.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000022.jpg,25,24,22,train,train,f06efda6d73e9bbdb4a4f3445f3dc557f5e0524b58c0256cca2c32b8896e5c17,626,267
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000023.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000023.jpg,25,24,23,train,train,2c85ba154f49a98fbc8ec5b6ebd6ca642ab74ca22019a535acf9b3ba6692ae53,590,271
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000024.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000024.jpg,25,24,24,train,train,58c89a42b6f71e6d5372e15c62549701e345b2653f82d0a83608766c84110547,695,266
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000025.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000025.jpg,25,24,25,train,train,eda6aa8083e775fc0533f0acfe834d3a816a7168358588016b6be8d87250aa3a,572,264
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000026.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000026.jpg,25,24,26,train,train,8a3c49e996beea84d8affcf9dcf167f395f606dcebb22613fca91b85a9490f55,677,262
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000027.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000027.jpg,25,24,27,train,train,e28caa8df832c89224106e4f0fec351397a6c68a025351103dd0eb60a4a40515,535,326
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000028.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000028.jpg,25,24,28,train,train,003d3997cbaf179281b5436ed7f83f9690eaea3e61e3ddb74db0b95442c66d49,675,258
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000029.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000029.jpg,25,24,29,train,train,ffef1a13eee48f31621850df03a422bcfcd6bfe2cdc71392827f3f1595d48556,677,269
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000030.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000030.jpg,25,24,30,train,train,f50c355219e652809e617bc0a677ca96b35715e0e01c0fb335cb74533894c014,690,261
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000031.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000031.jpg,25,24,31,train,train,287129712748c1ad333025f7f9b2d9c3ccf2d3b246d06687d01c2ccda3a0f30c,568,275
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000032.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000032.jpg,25,24,32,train,train,15f203d7c4be9874096b897bfefc8d6b9585921ef12336006924e2c87b3fa7a9,595,252
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000033.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000033.jpg,25,24,33,train,train,0e2f58753833be30cd1a7aad7b3eb41ca3bdf6145c0de662e0706a96eec9f93b,670,276
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000034.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000034.jpg,25,24,34,train,train,ff28055c7b209c1f00149f6d612d2bf11e62fbdb1d68927d37b8cc697cf7a30d,659,263
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000035.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000035.jpg,25,24,35,train,train,28933a7b668f024be8abe978ad7f51cc87486e800d628dc109c588036a2f22b1,673,311
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000036.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000036.jpg,25,24,36,train,train,3577f42cb981cdc596407e45452025c5addccd156f1c44837dc1465709438491,679,264
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000037.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000037.jpg,25,24,37,train,train,71a9e3398b065797a1069f40ff685e9bd66f9655196aa0ba34520dce852230c7,569,268
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000038.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000038.jpg,25,24,38,train,train,8ec617dcb2d0bf25edc34798e86674a1e394d404892f6a9e0f931bb86976cffb,682,261
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000039.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000039.jpg,25,24,39,train,train,a29dbd80613376132aa8b850a9497a7a9346afc68fc2b7008b9a99d82f8e1f7e,707,266
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000040.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000040.jpg,25,24,40,train,train,ad60f822d4bb8664315e359bb347ca4ab0cd81ce7e468dfec9d39e6b61a32fe5,681,266
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000041.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000041.jpg,25,24,41,train,train,93976c9c5d9addde3aa0d797a49478863a4f46018b3adf98be4efa2fd4a72712,571,261
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000042.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000042.jpg,25,24,42,train,train,d87d870f95c0a55bac1079c785da24a92d7230eca8a96b24555d9dce3be03645,595,264
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000043.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000043.jpg,25,24,43,train,train,67e5b67eae4fa67e88defcbdebf1b3389ee3f013fa8c9c757b23b7b4e89acf84,546,291
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000044.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000044.jpg,25,24,44,train,train,aec133b57b8de7821d657de94a7bdbec355d4502d3358292a71bf755bda6f9ab,548,271
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000045.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000045.jpg,25,24,45,train,train,ff3c99ad3b7aeef947f9405ec5956574109c761988ed0874052681d39a3a1d07,682,254
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000046.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000046.jpg,25,24,46,train,train,68d635bc2628fc3e220375136a00ad7319932c47ad372d2d8e12e3e39409fc85,667,270
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000047.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000047.jpg,25,24,47,train,train,42778fa44231efe18ddeaa96c61bca2ce26f149ba0950ea04173fea9da15f515,696,261
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000048.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000048.jpg,25,24,48,train,train,dbf9076eed71647a5992a2b870224b22ec52b1e07bfda3a2ef6f74d4e83e31b2,660,262
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000049.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000049.jpg,25,24,49,train,train,6804a951986e65cb61f752a3ade5274bc1939740621d2bc9c24438d89ae741f6,591,254
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000050.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000050.jpg,25,24,50,train,train,9d474d9ccab4fa7838d5fe6427b51d1ddc385493e91829518f5ddd5a0faa4f54,667,261
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000051.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000051.jpg,25,24,51,train,train,c6f187d485c8a5bc5726ea3f5d512c25b218be76318ea30f14fba5e63737ecd8,732,277
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000052.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000052.jpg,25,24,52,train,train,c261beda419397ab6bc8d2149e4363266557bdd1ab7e9bc0ef49cbcb12bfc368,593,258
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000053.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000053.jpg,25,24,53,train,train,838aa59836984231ff771e6d7a32f7c3d5c0cf0a1b536d557c5c4c398130f33d,687,256
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000054.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000054.jpg,25,24,54,train,train,c6b026ae2108ef111bf8278695b98c119e9b182a525c96cb75a8db341de2a401,647,259
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000055.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000055.jpg,25,24,55,train,train,a8e5ec90c4b40d76f4ee2c92d6395e412e83f2d094921baa38be4286c6851a8c,532,266
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\25_000056.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/25_000056.jpg,25,24,56,train,train,acfeb6bb0e38b2798a17980849d092b4eb9b0f91d78a067df89ccb48dc8c8b8b,687,266
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000001.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000001.jpg,26,25,1,train,train,bf40e835e6d5bcbf3e144d83e628774a429c1d3adfb98d55842d80878ff457cc,632,227
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000002.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000002.jpg,26,25,2,train,train,dc6738fb32f5048c657043f205878b6da27cec99b031dfa93d7d0a0baaba62e2,542,249
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000003.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000003.jpg,26,25,3,train,train,1be8bd8bd686c9dd106baf9d3022fc0ed4177798807fdf278fe1433eb6a827c5,652,197
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000004.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000004.jpg,26,25,4,train,train,593c037b8837bda2139028275b762663e66806c0011857d0c551cda8a03d83b2,683,259
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000005.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000005.jpg,26,25,5,train,train,1ce25b4ffcd3437d0b9b86eee0bed31cf0429b68e04214d7f1275f648f885520,725,247
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000006.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000006.jpg,26,25,6,train,train,2c19dbef8c0fc19f5a5103789dca044848d1c1f560d4554047e7fb4062939d44,695,265
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000007.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000007.jpg,26,25,7,train,train,d726d838021d00a57ff4cabbf4dbd742b08c4dc8e6f1e1d10a9ad155ee38b080,687,251
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000008.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000008.jpg,26,25,8,train,train,3b5ef11aca26471acecee300036f557f9fa7bf501da7fcbcdd13c07543c0aacc,590,259
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000009.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000009.jpg,26,25,9,train,train,97ed3c7a90495606360e4a06256bd1a2135956e598eb13ea9b8509e947acd998,702,244
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000010.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000010.jpg,26,25,10,train,train,a0629add902b3292832459288feb4c0fc9231fc50d0ec2cd13a1d2b1c5ccda41,685,251
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000011.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000011.jpg,26,25,11,train,train,2b9834a2467699f1fe88c74088c88f36e2b25bfe0a0304661f8cbf20f8911fb6,624,468
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000012.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000012.jpg,26,25,12,train,train,c102ea2f519b73c120965a3d5917967b6f1e55c43da6e924397ec810627d45e7,535,251
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000013.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000013.jpg,26,25,13,train,train,af3e7bdb0158d44fc450f4b1af828dfee54a300827cefaaa2ffd535f0dde0b0d,708,239
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\26_000014.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/26_000014.jpg,26,25,14,train,train,e8ed7abc39548d0e1e1ab51f307a9a34b074856123131190ade3145440e5f80d,549,256
