image_path,rel_path,cow_id,label,frame_id,sha256
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000023.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000023.jpg,13,12,23,39fc94840374c5ac49981894475e9f32813071905720b1e3e9dfb32ee78397fd
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000024.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000024.jpg,13,12,24,25d2b3a0e44ee9039c514f1f062f5e0279685a74107f6c7c9876468a7d4285e7
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000025.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000025.jpg,13,12,25,4a867b767cf9bb6856c8dbb41dc4eeb8b70e09777a62015d98380b94a25adfcd
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000026.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000026.jpg,13,12,26,ebfbda675be1fad63378440172ed96ff4b32a6da109a14e953d14698475a030c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000027.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000027.jpg,13,12,27,5f0d74d578046a8cf498660a4da8ca64af4395e68b8b7f3e1a2533bf1e0e93e6
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000028.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000028.jpg,13,12,28,c2da1c6da41dff8a35ba74fd1d6d8c925a826e3d38d311f785d19576568578d3
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000029.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000029.jpg,13,12,29,f30fac816a2ec76bd4e258c7c93ffefb3fcac0a3798572ef08a4e22d8e282b4d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000030.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000030.jpg,13,12,30,42a9508d36697f6a3d0c6a8c3a673a0c0e91e2f39bf43548366e80855fa24924
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000031.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000031.jpg,13,12,31,0ba95f324374198c924095f2820a10ab5c034ebef628436f95ee1400b6d33c07
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000032.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000032.jpg,13,12,32,b6c99f936aaade66211cf4062bc265051163750fadcd7ec3ad6baa3741a27e5e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000033.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000033.jpg,13,12,33,e54a71007ee0a7935c8b9b61fc9c3622053b9002ad0e385e6c6837796a52cd31
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000034.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000034.jpg,13,12,34,a395feabe82b973ca76a27887eef1c694085705eda236e8ba732308f772a67f7
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000035.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000035.jpg,13,12,35,c81796aa8101b0632ceda4f79e873eaec8a3d7e323489aae43c5102d36ce6414
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000036.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000036.jpg,13,12,36,5d4e6bd66dbe3061df8084242153f30316f6f8fb646eb575e3625f7b713aef45
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000037.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000037.jpg,13,12,37,58c542a05999ae4f9578b777df9ccf3c50c218de563120d272cc54cef0ac3886
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000038.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000038.jpg,13,12,38,c3eae50cf8d8046d2319ba658e0d25f88402a081d53f73edb0a76b99f4bdab56
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000039.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000039.jpg,13,12,39,ff2609543e6933afd91ccd7b952bc78b2e981dd1dd96de74c4c9f79f25108942
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000040.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000040.jpg,13,12,40,57504218cb5a01af320a4f85622ed70a18a952bfdb392fc8b4ffe479885415a3
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000041.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000041.jpg,13,12,41,9a28764381d9dc64998f458ed2818c497afde154fd4aab1aef096d320a5ca81c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000042.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000042.jpg,13,12,42,628f8cd7d4bc0b0ed91211bfa41ca5fe5b9c28cd1f3fdd6738e83fc556154983
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000043.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000043.jpg,13,12,43,39b8254bf391ff2021766e428351daa18d57d040e4802dd622f7b1f2bdc700df
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000044.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000044.jpg,13,12,44,fea4bd15c80c4c9f03161c0c2d16df453d4c662e974da86d3ad822def0081e23
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000045.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000045.jpg,13,12,45,e65a7f7752fe2d9f560750f134703b8d2df1a7c54027930b0203c3a59784eefc
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000046.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000046.jpg,13,12,46,ae15b30e9ad8b0ce8861695219892aa1ff64948e3ff641a13e6b522245903832
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000047.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000047.jpg,13,12,47,d3de994d57a27274103e558d3539b18465b11aa1f56205545bd97c4dba419c08
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000048.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000048.jpg,13,12,48,356055e317188d6f302968556baf9eb746087145f728d3f6e2752016a4ebbcc0
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000049.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000049.jpg,13,12,49,9ab12e7e803f7db64aafa876ffd77284279f2c228b11ed70a294fb61d0c564d8
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000050.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000050.jpg,13,12,50,54ee306c76bb21184aa3e43754f2a653c4defb36b59b1eaf11ba7d24faafb641
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000051.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000051.jpg,13,12,51,0f553d34ffa7df180a2c9862fdf6d8d90f2e3d3f6f5830ef147ece92cdfeb79a
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000052.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000052.jpg,13,12,52,8b14b7c4cc72c6afcc077ddd539039e602172fdc39c3dd23c86fe32f7d1c6d45
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000053.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000053.jpg,13,12,53,d8001c2e55dd3f919e6d87b1fe5133378ae892918f94e77dba53a4879529c052
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000054.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000054.jpg,13,12,54,afa8693c094f96b71c2dd9280e4b2cf6f32da5fed51463727934d2e5b0068d2e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000055.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000055.jpg,13,12,55,7f876ee6d18498e96ffceb0c934e4ddfa96d5dbfac4543d7db2249563a994970
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000056.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000056.jpg,13,12,56,035dd187c0a4450925257c722fae0505f3870465e9ecea75f4028110b855bc7e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000057.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000057.jpg,13,12,57,52cc02cb05a1eb999ee600ce93c424fbfff8ef3d76811271134e8f01785b1810
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000058.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000058.jpg,13,12,58,f85211680ed44af7d48cb82ab8f2ddbde1e5459984ac3450d8f84f6a04bdc0ae
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000059.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000059.jpg,13,12,59,0fb8fcd8eb1a833b9147e5d782e21adea2757b5989297d94d1f53e6d08ee4904
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000060.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000060.jpg,13,12,60,aa64d09c28aa2c473ab60fdd9dc3aa7aec901c423413607f66bf08d52f44d5e9
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000061.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000061.jpg,13,12,61,34e74db9d8dc06b9de9bdeed89e423f85193ff5f9a32ed5298c64ec3ab67b279
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000062.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000062.jpg,13,12,62,0a07f56a98be5c2ea02b4bc2586b9365ae3dd7185ef64bca326eabdaf65a312c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000063.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000063.jpg,13,12,63,5a1e02bbe49355302d4ffc35fbb387a3064dff464315227eb080f47eaec56b0c
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000064.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000064.jpg,13,12,64,524c6b11de36a0b5f0eae324fd38fc35cb4cc8ced6162f38e388f9541875fb4f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000065.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000065.jpg,13,12,65,0de4c8f00ad9de68daed71463491db55611d1e48145c911cc380a7e6d8de54e1
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000066.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000066.jpg,13,12,66,6350b94663a694c35b311557783bfedc5444faede7f5e66b636a509c1ff0e906
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000067.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000067.jpg,13,12,67,846fb7043f164d276cf78217738c0d701eaff212e1fc3957cac1902c0978ee78
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000068.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000068.jpg,13,12,68,86999f118252d28d750e016c334226b916828a449618a92fa04ba40d66371bc2
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000069.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000069.jpg,13,12,69,0c6e9da77f0d84e466ff3a82f2f31b59968aa50673aa7b6f2f9877c2f15243d7
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000070.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000070.jpg,13,12,70,def24dda63b2814e09be5a49d122a2063d83c69a261fec87ab8c521a5e8126e6
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000071.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000071.jpg,13,12,71,cf5c8c53fcef94ca6fb84ca4bfc7358269bd9c75621b9dfb6870abce09bed2bc
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000072.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000072.jpg,13,12,72,f1899f1bd87aa0c31c9131396d4b8cc2cca7c17ecb5089c88d9933965ea5dc0d
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000073.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000073.jpg,13,12,73,0b177e0c546e6f78839e76e04645dee16f668b2d366d1a20e395d7824c213990
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000074.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000074.jpg,13,12,74,00290d5f2c859a7377a88a4f9f52a16962c9456ab3b8505a48566f406aecc166
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000075.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000075.jpg,13,12,75,c38925024c2adae2638470ccf2b9439b1fd4df961d6f8c6795f85d2d7f3d6118
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000076.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000076.jpg,13,12,76,06e757897eab81b923d2bebdcb2c862e0b96022b4765c75f4c1ecd13706da911
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000077.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000077.jpg,13,12,77,3ffbcb91fcd99ee253051f4a6f3ea0b7c188c31262db7ca50faf5c7b10b174db
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000078.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000078.jpg,13,12,78,4c962f0c3d7ec501b92d57503098bfe5a6a09cee773d40dbbb3bf656a4896744
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000079.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000079.jpg,13,12,79,a95426fff7cd6b10307b920eeeeac819a2108471f48081ec4eddccdd30b8f535
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000080.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000080.jpg,13,12,80,a120e66913ec09c7696e685dd8f442a1deb82310cd1ded1fe7af1156ab4ddc3e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000081.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000081.jpg,13,12,81,a772d1f532d497148256da2d62690ab19b1e1b98c74c234219a0703942a4eeb0
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000082.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000082.jpg,13,12,82,496fb1ecc24b78b8b29c76fbba9b395bd51b2feac292e58f3591cfe46206b94f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000083.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000083.jpg,13,12,83,4a0eaebb1f9fd0652d5d021c6dde63578b24c25eab1ec3f3936d48968bb00527
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000084.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000084.jpg,13,12,84,7e1af872351c4d8859da39db14add40730b013d27b024d045cbadf7fe4edd2b2
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000085.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000085.jpg,13,12,85,0140ad1c95d2ac9b140511ef9f0b22ba7a28fde1eaa98fb15c6004a338bdd94b
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000086.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000086.jpg,13,12,86,198cb35e679afc583a5cf97ff10f55608721cabf42f33fc6d2b69a9e85f7bd58
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000087.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000087.jpg,13,12,87,e1ed960ccbb4242b5c8969e6cf44263dd39ba1ce8e5a94f5e0ad0c94b5b52228
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000088.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000088.jpg,13,12,88,521c6c8e2df292763568247fe1328d6180a2cbe6056f5dd93445b0ffe01b4cff
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000089.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000089.jpg,13,12,89,a0efca72289c76617504203d550e725fbbc5d5a5ac4773f9371b8471bef21574
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000090.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000090.jpg,13,12,90,48e0d471c6f17981674be345994efed7ea8feceabdaaaf36e6e277322ff1e44f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000091.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000091.jpg,13,12,91,703b9ba12d5fe69cd0e1cfae345fc1f81d539e6bd21dce4e22860503b081b9fc
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000092.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000092.jpg,13,12,92,526a3eb8fcb22277acbb67cb5b5fe92af3e9d97fab418c61ccf088b1dfddf0ba
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000093.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000093.jpg,13,12,93,7b5bbe15abf9ae04115428ec6ec3e965f3d187f4f9804973a4444818c9651ea4
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000094.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000094.jpg,13,12,94,b787a084102b2dd329a2da7753c5ed18034e666e02dbe549af38af658d9a204f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000095.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000095.jpg,13,12,95,574e39b5f601fe59dea2003ab13e31ea61bfe7a32db5f278b1114b222dbaf5d8
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000096.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000096.jpg,13,12,96,eb84368cf6f8057403c49eab8a158fa7c24c7bdf9bd0d87e617fc5ef94964881
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000097.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000097.jpg,13,12,97,70a2500614d71a2bb6afe7069d4786fb09dede16699cca06a3403ac7f12e8069
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000098.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000098.jpg,13,12,98,62b6004cddc4da5cd97322a6808ff68d88ebacfac849189bed480adcb31868ca
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000099.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000099.jpg,13,12,99,3f33661f143b6691de74daa0b99247778fc9b84e1940f952631c6e6e57f3d478
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000100.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000100.jpg,13,12,100,33ca3ee83566e74650ce3caaa9905c82b3b83fde81cefce2cf937899d46206f3
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000101.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000101.jpg,13,12,101,c0da316915a658c535c9b0f3bd090459f39fc4c81662eaa12814d35553db1474
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000102.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000102.jpg,13,12,102,cf282470a0f3d93d97df78a8b6320172661e4d76fbf3442f0d7a3496518d427a
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000103.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000103.jpg,13,12,103,6efa5ba9a36d46066b7c5d0cb67e979ab338ee77f02c38eef354dda1cda32555
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000104.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000104.jpg,13,12,104,6ea40dae396a552173396e7dd07dae2e936bdc5c318666ecdd12afa8feb6971b
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000105.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000105.jpg,13,12,105,4a645fcd6a989c4d9e048147682dd63a4e88c0ee49a4cb28f72bdc819371aae9
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000106.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000106.jpg,13,12,106,322c42664d0c5d5aed2c5cfebc700b6a97f1eaa51b75b984246244cf92f4c920
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000107.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000107.jpg,13,12,107,f882ceaee103389313a62dbabc55519fad4acbd73eb8a93d81da01f58187b948
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000108.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000108.jpg,13,12,108,1c8903e21fa8d98ac70b2dd4b1cc4a35a56354ac86f4aec0555be498ce3c0030
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000109.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000109.jpg,13,12,109,1975973b73f0cc3fafe41b1bee3cc058ff0e1c564d317f8e5030f24bbe0ffc78
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000110.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000110.jpg,13,12,110,ee3d064a348cbaf08a9f85e1d06365c8e6f30e2b8310325e195c4f681ffaf104
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000111.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000111.jpg,13,12,111,b33da55bbf4289d942a6bb028cc89b90335474b29906108986197e33882ba515
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000112.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000112.jpg,13,12,112,55dfebf7d460e82119a645418de02946d2ab0afe49bb5331ed690f6e827a0807
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000113.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000113.jpg,13,12,113,db174d4c519a440a62cd4e59df43d10f445309aff4f8fb0dfa93600c8357fa9f
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000114.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000114.jpg,13,12,114,28e1a323731822cba4dfda68e377ff3ae400eed849505b83b20f2e4f0b34437e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000115.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000115.jpg,13,12,115,a0efca72289c76617504203d550e725fbbc5d5a5ac4773f9371b8471bef21574
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000116.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000116.jpg,13,12,116,e7456aef234e77de72639aadfaf5fca014ba9429e00ef57921302e4929bca12b
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000117.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000117.jpg,13,12,117,0a3cf31ebf9424415cc1976af32dbed1e38a7783bf6701e413b04aa39c00548e
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000118.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000118.jpg,13,12,118,e05f033a058635d71174a7f893bdaaad2a2a82f45c729606b885f0e441b8ba64
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000119.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000119.jpg,13,12,119,493f01496375218d416f476b7b6a3f1fc3a04a28a3205bff2f0108788f6b9677
D:\cattle-health-monitoring-multi-task-model\datasets\id\opencow2020-DatasetNinja\identification-train\img\13_000120.jpg,datasets/id/opencow2020-DatasetNinja/identification-train/img/13_000120.jpg,13,12,120,012f35e5c6a4aac3776db315a3b8df68d8994b634fc910702e29b2edbe4ea0a6
