cut_name,source_video_id,camera_id,date,time,track_id,segment_idx,sample_id,behavior_original,start_frame,end_frame,n_frames,fps,mean_bbox_w,mean_bbox_h,occluded_fraction
0926_arm01_gopro1_20200326_223144_beh1_ani4_ins1_cut_00035,arm01_gopro1_20200326_223144,gopro1,20200326,223144,8,0,cvb_0926_arm01_gopro1_20200326_223144_beh1_ani4_ins1_cut_00035_tr8_seg0,grazing,51,450,400,30.0,110.41,99.79,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,0,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr0_seg0,grazing,1,450,450,30.0,108.02,74.0,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,1,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr1_seg0,grazing,1,450,450,30.0,44.25,48.11,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,2,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr2_seg0,grazing,1,450,450,30.0,59.48,43.35,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,3,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr3_seg0,grazing,1,450,450,30.0,64.65,65.9,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,4,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr4_seg0,grazing,1,395,395,30.0,83.68,73.22,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,5,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr5_seg0,grazing,1,155,155,30.0,62.45,20.31,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,6,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr6_seg0,none,287,287,1,30.0,61.0,81.0,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,7,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr7_seg0,grazing,1,450,450,30.0,66.0,75.0,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,8,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr8_seg0,grazing,1,450,450,30.0,86.0,86.0,0.0
0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050,arm01_gopro1_20200326_223144,gopro1,20200326,223144,9,0,cvb_0930_arm01_gopro1_20200326_223144_beh1_ani6_ins1_cut_00050_tr9_seg0,grazing,238,450,213,30.0,83.0,61.0,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,0,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr0_seg0,grazing,1,450,450,30.0,242.31,161.88,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,1,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr1_seg0,grazing,1,450,450,30.0,221.67,355.65,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,2,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr2_seg0,grazing,1,450,450,30.0,235.34,126.63,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,3,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr3_seg0,grazing,1,450,450,30.0,102.33,138.44,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,4,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr4_seg0,grazing,1,450,450,30.0,46.16,55.5,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,5,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr5_seg0,hidden,1,431,431,30.0,30.99,47.48,0.0
0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007,arm01_gopro1_20200326_224926,gopro1,20200326,224926,6,0,cvb_0936_arm01_gopro1_20200326_224926_beh1_ani1_ins1_cut_00007_tr6_seg0,hidden,1,450,450,30.0,87.0,43.0,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,0,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr0_seg0,grazing,1,438,438,30.0,73.66,50.27,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,1,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr1_seg0,grazing,1,450,450,30.0,56.38,44.73,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,2,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr2_seg0,grazing,1,450,450,30.0,64.41,43.6,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,3,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr3_seg0,hidden,1,450,450,30.0,78.75,30.71,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,4,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr4_seg0,grazing,1,450,450,30.0,198.54,118.0,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,5,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr5_seg0,grazing,1,450,450,30.0,83.02,88.0,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014,arm01_gopro1_20200326_230708,gopro1,20200326,230708,6,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00014_tr6_seg0,grazing,1,450,450,30.0,41.6,58.0,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,0,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr0_seg0,grazing,1,450,450,30.0,155.6,96.32,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,1,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr1_seg0,grazing,1,450,450,30.0,93.63,78.13,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,2,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr2_seg0,grazing,1,450,450,30.0,38.42,43.89,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,3,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr3_seg0,grazing,1,450,450,30.0,76.27,45.81,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,4,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr4_seg0,grazing,1,450,450,30.0,111.12,75.04,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,5,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr5_seg0,grazing,1,189,189,30.0,46.46,52.6,0.0
0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026,arm01_gopro1_20200326_230708,gopro1,20200326,230708,6,0,cvb_0947_arm01_gopro1_20200326_230708_beh1_ani3_ins2_cut_00026_tr6_seg0,none,250,250,1,30.0,103.0,65.0,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,0,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr0_seg0,grazing,1,450,450,30.0,165.9,97.26,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,1,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr1_seg0,grazing,1,450,450,30.0,103.82,83.38,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,2,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr2_seg0,grazing,1,443,443,30.0,96.62,53.83,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,3,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr3_seg0,grazing,1,450,450,30.0,79.78,96.9,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,4,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr4_seg0,grazing,1,450,450,30.0,67.09,47.8,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,5,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr5_seg0,grazing,1,450,450,30.0,68.26,44.86,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,6,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr6_seg0,grazing,1,375,375,30.0,64.25,45.8,0.0
0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044,arm01_gopro1_20200326_230708,gopro1,20200326,230708,7,0,cvb_0954_arm01_gopro1_20200326_230708_beh1_ani6_ins1_cut_00044_tr7_seg0,none,392,392,1,30.0,72.0,53.0,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,0,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr0_seg0,grazing,1,444,444,30.0,407.26,296.78,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,1,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr1_seg0,grazing,1,450,450,30.0,210.84,128.92,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,2,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr2_seg0,grazing,1,450,450,30.0,149.81,140.75,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,3,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr3_seg0,grazing,1,450,450,30.0,104.98,69.57,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,4,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr4_seg0,grazing,1,218,218,30.0,64.11,80.06,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,5,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr5_seg0,grazing,1,450,450,30.0,85.81,52.49,0.0
0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017,arm01_gopro1_20200326_232450,gopro1,20200326,232450,6,0,cvb_0961_arm01_gopro1_20200326_232450_beh1_ani5_ins1_cut_00017_tr6_seg0,grazing,1,450,450,30.0,105.88,71.67,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,0,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr0_seg0,grazing,1,450,450,30.0,224.77,199.27,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,1,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr1_seg0,grazing,1,450,450,30.0,79.65,53.61,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,2,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr2_seg0,grazing,1,450,450,30.0,176.29,167.0,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,3,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr3_seg0,grazing,1,450,450,30.0,211.96,113.0,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,4,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr4_seg0,grazing,1,450,450,30.0,69.0,97.0,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,5,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr5_seg0,grazing,1,450,450,30.0,89.58,100.79,0.0
0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019,arm01_gopro1_20200326_232450,gopro1,20200326,232450,6,0,cvb_0964_arm01_gopro1_20200326_232450_beh1_ani8_ins2_cut_00019_tr6_seg0,grazing,1,450,450,30.0,74.48,71.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,0,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr0_seg0,grazing,1,450,450,30.0,178.05,281.99,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,1,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr1_seg0,grazing,1,450,450,30.0,161.43,271.84,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,2,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr2_seg0,grazing,1,392,392,30.0,210.84,264.35,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,3,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr3_seg0,grazing,1,450,450,30.0,102.72,76.27,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,4,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr4_seg0,grazing,1,450,450,30.0,122.54,78.29,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,5,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr5_seg0,grazing,7,7,1,30.0,265.0,219.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,6,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr6_seg0,none,103,103,1,30.0,33.0,31.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,7,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr7_seg0,grazing,112,392,281,30.0,258.62,218.64,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,8,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr8_seg0,none,177,177,1,30.0,37.0,32.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,9,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr9_seg0,none,268,268,1,30.0,41.0,38.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,10,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr10_seg0,none,270,270,1,30.0,42.0,33.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,11,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr11_seg0,none,279,279,1,30.0,40.0,31.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,12,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr12_seg0,none,299,299,1,30.0,40.0,31.0,0.0
0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013,arm01_gopro1_20200326_234232,gopro1,20200326,234232,13,0,cvb_0968_arm01_gopro1_20200326_234232_beh1_ani2_ins1_cut_00013_tr13_seg0,none,315,315,1,30.0,41.0,33.0,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,0,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr0_seg0,grazing,1,450,450,30.0,151.25,135.67,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,1,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr1_seg0,grazing,1,450,450,30.0,167.69,276.4,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,2,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr2_seg0,grazing,1,450,450,30.0,196.96,163.2,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,3,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr3_seg0,hidden,1,450,450,30.0,75.86,56.02,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,4,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr4_seg0,grazing,1,450,450,30.0,95.52,176.84,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,5,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr5_seg0,grazing,1,450,450,30.0,145.24,117.0,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,6,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr6_seg0,grazing,1,450,450,30.0,152.0,102.0,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,7,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr7_seg0,grazing,1,415,415,30.0,92.89,136.0,0.0
0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004,arm01_gopro1_20200327_001756,gopro1,20200327,001756,8,0,cvb_0974_arm01_gopro1_20200327_001756_beh1_ani1_ins1_cut_00004_tr8_seg0,other,416,450,35,30.0,210.0,136.0,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,0,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr0_seg0,grazing,1,450,450,30.0,419.6,390.36,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,1,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr1_seg0,hidden,1,156,156,30.0,211.74,111.01,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,2,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr2_seg0,grazing,1,450,450,30.0,64.32,57.26,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,3,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr3_seg0,hidden,1,450,450,30.0,159.94,96.42,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,4,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr4_seg0,hidden,1,9,9,30.0,333.56,265.0,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,5,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr5_seg0,none,158,158,1,30.0,139.0,100.0,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,6,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr6_seg0,grazing,1,355,355,30.0,254.28,206.21,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,7,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr7_seg0,hidden,356,393,38,30.0,204.84,184.03,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,8,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr8_seg0,drinking,1,270,270,30.0,602.57,401.67,0.0
0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,9,0,cvb_0978_arm01_gopro1_20200327_001756_beh7_ani1_ins2_cut_00001_tr9_seg0,other,271,450,180,30.0,613.63,404.05,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,0,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr0_seg0,grazing,1,450,450,30.0,59.5,45.11,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,1,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr1_seg0,grazing,1,450,450,30.0,66.35,122.05,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,2,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr2_seg0,grazing,1,450,450,30.0,80.0,123.0,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,3,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr3_seg0,hidden,1,450,450,30.0,56.0,18.0,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,4,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr4_seg0,grazing,1,450,450,30.0,60.0,100.0,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,5,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr5_seg0,grazing,1,450,450,30.0,66.0,133.0,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,6,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr6_seg0,grazing,1,450,450,30.0,45.0,82.0,0.0
0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015,arm01_gopro1_20200327_001756,gopro1,20200327,001756,7,0,cvb_0988_arm01_gopro1_20200327_001756_beh1_ani6_ins2_cut_00015_tr7_seg0,grazing,1,450,450,30.0,60.0,70.0,0.0
0993_arm01_gopro1_20200327_001756_beh7_ani8_ins1_cut_00001,arm01_gopro1_20200327_001756,gopro1,20200327,001756,0,0,cvb_0993_arm01_gopro1_20200327_001756_beh7_ani8_ins1_cut_00001_tr0_seg0,drinking,1,450,450,30.0,581.35,380.83,0.0
