clean_id,class,source_clean_path,crop_path,duplicate_group_id,source_sha256,source_url,source_domain,detection_status,detection_count,selected_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,bbox_margin_rule,source_width,source_height,crop_width,crop_height,source_file_size_bytes,crop_file_size_bytes,split
rear_0004,rear,datasets/viewpoint/self_clean_v1/rear/rear_0004.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0004.jpg,dup_0250,b1eca437bdef0c40c7485d61fe2cf8bbee4b88659383f8f79d51244997a5e9ce,https://www.pexels.com/photo/elderly-man-standing-beside-the-carabao-15276182/,www.pexels.com,success,21,0.925,1597.34,2286.51,2400.92,3463.71,1557,2228,2441,3523,proportional_5pct,3072,4608,884,1295,1464687,371215,train
rear_0005,rear,datasets/viewpoint/self_clean_v1/rear/rear_0005.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0005.jpg,dup_0251,1bf4bdc1154ea3afc8ca8b1e79981fdf008a8216b4df314a248a28fc9439161d,https://www.pexels.com/photo/farmer-and-pair-of-oxen-plowing-land-16509955/,www.pexels.com,success,8,0.9362,602.53,1369.08,2330.63,3814.16,516,1247,2417,3845,proportional_5pct,2563,3845,1901,2598,2062746,2238245,train
rear_0006,rear,datasets/viewpoint/self_clean_v1/rear/rear_0006.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0006.jpg,dup_0252,e510f89e2d97e2b858fe13de6dbf904cc272325b13e44c626a334833c9d5f33e,https://www.pexels.com/photo/herd-of-cattle-grazing-along-the-rural-roadside-36298877/,www.pexels.com,success,1,0.9464,1894.87,3785.8,2789.37,4934.38,1850,3728,2834,4992,proportional_5pct,4000,6000,984,1264,2209803,474229,train
rear_0010,rear,datasets/viewpoint/self_clean_v1/rear/rear_0010.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0010.jpg,dup_0256,8bcd79cb900960e47c3af13b276f3b2d29f29394daac124d78b0d5186e66cb26,https://www.pexels.com/photo/shepherd-guiding-herd-through-azerbaijani-village-32416053/,www.pexels.com,success,2,0.9565,1874.23,1650.08,3276.68,2944.74,1804,1585,3347,3009,proportional_5pct,6000,4000,1543,1424,3651873,623868,train
rear_0011,rear,datasets/viewpoint/self_clean_v1/rear/rear_0011.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0011.jpg,dup_0257,a27cf3ae5bd8cd4ed61449c1def5286e3fe2d96cc18413270f855e0251bee521,https://www.pexels.com/photo/a-boy-caring-for-herd-of-cattles-9430114/,www.pexels.com,success,1,0.9665,630.78,737.63,1923.37,2475.16,566,651,1988,2562,proportional_5pct,2156,3234,1422,1911,1878124,1186538,train
rear_0012,rear,datasets/viewpoint/self_clean_v1/rear/rear_0012.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0012.jpg,dup_0258,f67d4ac7adc0f597f1457e8a45717be3a198744daf9f601d1dcfc55807ecabeb,https://www.pexels.com/photo/people-walking-on-road-with-brown-cows-12426052/,www.pexels.com,success,1,0.954,2355.07,1331.56,3714.43,2916.39,2287,1252,3782,2996,proportional_5pct,6000,4000,1495,1744,5098937,977277,train
rear_0014,rear,datasets/viewpoint/self_clean_v1/rear/rear_0014.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0014.jpg,dup_0261,22b3440a409ee5e7782d31ee113d01dde40945f148921e1c2047c867d55e015d,https://www.pexels.com/photo/herd-of-cows-grazing-in-rural-palu-turkiye-32608475/,www.pexels.com,success,2,0.943,1302.87,4434.18,2056.86,5521.3,1265,4380,2095,5576,proportional_5pct,4329,5774,830,1196,5306922,524897,train
rear_0015,rear,datasets/viewpoint/self_clean_v1/rear/rear_0015.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0015.jpg,dup_0262,e89ac129818724f47e70c5873c38e554f256c7caca63c0321a84ad59ab987569,https://www.pexels.com/photo/cows-in-a-field-19808773/,www.pexels.com,success,5,0.9496,649.18,1427.69,2339.19,3886.77,565,1305,2424,4010,proportional_5pct,3024,4032,1859,2705,2236286,2408632,train
rear_0018,rear,datasets/viewpoint/self_clean_v1/rear/rear_0018.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0018.jpg,dup_0265,5f3f0992a6f2ad32fa3c5a508c70a240e495a5796bc094ada9c01399ca0190c5,https://www.pexels.com/photo/rural-life-farmers-herding-cattle-on-country-road-34522584/,www.pexels.com,success,6,0.9465,1346.55,1928.97,2498.72,3370.76,1289,1857,2556,3443,proportional_5pct,4000,6000,1267,1586,2713248,594186,train
rear_0019,rear,datasets/viewpoint/self_clean_v1/rear/rear_0019.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0019.jpg,dup_0266,f983ad4ae0e1cdfa706ec9914b2f4f235c8330b8f2f049dd14bae0edb53464c6,https://www.pexels.com/photo/woman-herding-cattle-on-forest-pathway-34522583/,www.pexels.com,success,4,0.957,3049.34,2475.11,6510.69,7436.26,2876,2227,6684,7684,proportional_5pct,11648,8736,3808,5457,21404680,7291307,train
rear_0020,rear,datasets/viewpoint/self_clean_v1/rear/rear_0020.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0020.jpg,dup_0245,8e6af3a5cd90c6430d58bff034c9f93252e9652991c8593f19e0102280cdaf49,https://www.pexels.com/photo/cow-eating-grass-on-pasture-9960235/,www.pexels.com,success,1,0.947,1212.23,3025.01,2931.76,4928.08,1126,2930,3018,5023,proportional_5pct,4160,6240,1892,2093,979284,1019870,train
rear_0021,rear,datasets/viewpoint/self_clean_v1/rear/rear_0021.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0021.jpg,dup_0417,dbcf54eaca76e4a0e82c8a4d03d59aaee7e5417de171b53b91d964f7a16d62c6,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.963,1683.93,225.85,3164.36,2501.85,1610,112,3238,2592,proportional_5pct,3872,2592,1628,2480,2769877,1431383,train
rear_0023,rear,datasets/viewpoint/self_clean_v1/rear/rear_0023.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0023.jpg,dup_0419,f47c8094f36d50e7e6c2464e683b4d5ca4bf2b6c20e8bc8e66db71b95f342883,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9712,285.82,1173.34,2085.83,3205.17,196,1072,2176,3307,proportional_5pct,2592,3872,1980,2235,6559259,1532269,train
rear_0024,rear,datasets/viewpoint/self_clean_v1/rear/rear_0024.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0024.jpg,dup_0420,3e5c3e77413b36b73711baf3c1d6679f20e98ae6de18a53531ca802f637a322b,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9614,213.04,833.95,2592.15,3768.18,94,687,2592,3872,proportional_5pct,2592,3872,2498,3185,4581492,2546932,train
rear_0025,rear,datasets/viewpoint/self_clean_v1/rear/rear_0025.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0025.jpg,dup_0421,2413f222d3b48ae2a2adaf78c747beb2fa3ebf5dc65457b690314771cc2c66b5,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.962,400.07,558.44,2108.1,2532.98,315,460,2194,2632,proportional_5pct,2592,3872,1879,2172,7644620,1576433,train
rear_0026,rear,datasets/viewpoint/self_clean_v1/rear/rear_0026.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0026.jpg,dup_0422,0ebc3b5c6cdf261d364e2a853819ee698ce5cd1fea6711280f1058d8b7c6984c,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,3,0.9713,-0.09,302.69,2306.15,3577.42,0,139,2421,3741,proportional_5pct,2592,3872,2421,3602,5498106,2404917,train
rear_0028,rear,datasets/viewpoint/self_clean_v1/rear/rear_0028.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0028.jpg,dup_0424,56f7a246a7da61224e43b6948b31bc22287e5e33ce9db193069a9fc5b802e379,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9708,15.11,1188.83,1896.59,3656.7,0,1065,1991,3780,proportional_5pct,2592,3872,1991,2715,4358686,1452881,train
rear_0030,rear,datasets/viewpoint/self_clean_v1/rear/rear_0030.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0030.jpg,dup_0426,de1acf667cc5551227a17c932f0be2f880cd14e4aa1f5521e53a98535c52da0b,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9693,277.32,883.95,2247.4,3063.16,179,775,2346,3172,proportional_5pct,2592,3872,2167,2397,5020128,1446125,train
rear_0032,rear,datasets/viewpoint/self_clean_v1/rear/rear_0032.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0032.jpg,dup_0429,e325e7922a859bfbe3d53e958da3dee2b06613fa9825be44a782ed1aadf97558,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9733,48.52,207.64,2264.51,3172.15,0,59,2375,3320,proportional_5pct,2592,3872,2375,3261,2437707,1902994,train
rear_0033,rear,datasets/viewpoint/self_clean_v1/rear/rear_0033.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0033.jpg,dup_0430,52be1d8d6c76bf8cbe795f0974389192bb27e7b0d9a42330f1ad4c968d6ed60a,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.974,87.32,683.54,2593.11,3496.32,0,543,2592,3637,proportional_5pct,2592,3872,2592,3094,4641338,2503513,train
rear_0034,rear,datasets/viewpoint/self_clean_v1/rear/rear_0034.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0034.jpg,dup_0431,73769cf01c10d1a75e18dc72fdc7a82bea2bfb57a064d8e1b311644e4fc50376,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9667,298.06,275.55,2023.78,3059.82,212,136,2110,3199,proportional_5pct,2592,3872,1898,3063,2474365,1861223,train
rear_0035,rear,datasets/viewpoint/self_clean_v1/rear/rear_0035.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0035.jpg,dup_0432,0851d572b435bfdc090d13d4cc2f5456c0e839c74049d5ddf1905591e7129c9f,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.9639,943.42,1222.39,2068.84,2918.68,887,1138,2125,3003,proportional_5pct,2592,3872,1238,1865,6592866,794783,train
rear_0037,rear,datasets/viewpoint/self_clean_v1/rear/rear_0037.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0037.jpg,dup_0434,b3ff2f7caf82cbb57dc7109708be3f913f1912d97366be424c5949c1f1a5c36b,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.9675,191.0,347.35,2479.89,3157.97,77,207,2592,3299,proportional_5pct,2592,3872,2515,3092,6905651,2304634,train
rear_0038,rear,datasets/viewpoint/self_clean_v1/rear/rear_0038.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0038.jpg,dup_0435,71104b6b5682294d03e31e610651d61e151b6fcc03960c68348180d92aa91c87,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9665,253.67,904.85,2384.45,3828.46,147,759,2491,3872,proportional_5pct,2592,3872,2344,3113,4515782,2157301,train
rear_0039,rear,datasets/viewpoint/self_clean_v1/rear/rear_0039.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0039.jpg,dup_0436,68109abdb19918b62d56ae27f9308d2718374b7ca948990b2b3b8c2dd8725f21,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9768,192.38,746.71,2592.54,3841.75,72,592,2592,3872,proportional_5pct,2592,3872,2520,3280,2376333,2209783,train
rear_0040,rear,datasets/viewpoint/self_clean_v1/rear/rear_0040.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0040.jpg,dup_0437,3f784ce2158cf749e779c43790a7c8f1d984a471387c0dc0ed69a6a142830694,https://www.pexels.com/photo/boy-leading-cattle-in-village-18700971/,www.pexels.com,success,8,0.2627,717.75,3104.06,1351.89,4089.01,686,3055,1384,4138,proportional_5pct,3521,5281,698,1083,2383128,255025,train
rear_0041,rear,datasets/viewpoint/self_clean_v1/rear/rear_0041.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0041.jpg,dup_0438,72541b87de4ad1ca399711cb6fbb9d1b8b9be6dde98bb30434e009372b7b4ddb,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9717,175.99,683.39,2591.54,3794.08,55,528,2592,3872,proportional_5pct,2592,3872,2537,3344,2368620,2526766,train
rear_0042,rear,datasets/viewpoint/self_clean_v1/rear/rear_0042.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0042.jpg,dup_0439,1327c8ce98b988fb3bf8ec07f654c46364b40981e13b81e7b4be810ff02e1ff9,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,3,0.9623,92.93,442.56,2463.44,3840.77,0,273,2582,3872,proportional_5pct,2592,3872,2582,3599,4576120,2761238,train
rear_0043,rear,datasets/viewpoint/self_clean_v1/rear/rear_0043.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0043.jpg,dup_0440,4268d27879abc706f0313977b5f4b513db3ad11e171183df789272bbab90d1a1,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,4,0.9417,699.68,1664.47,1268.59,2771.39,671,1609,1297,2827,proportional_5pct,2592,3872,626,1218,5144815,277902,train
rear_0044,rear,datasets/viewpoint/self_clean_v1/rear/rear_0044.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0044.jpg,dup_0441,a2f05ce77a398bb13524379e12d754705f313a47661c9f19f7e71664189a77b5,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.9192,484.24,607.73,1500.39,2578.54,433,509,1551,2677,proportional_5pct,2592,3872,1118,2168,5726262,691630,train
rear_0045,rear,datasets/viewpoint/self_clean_v1/rear/rear_0045.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0045.jpg,dup_0442,2a3bb431c081d5927e91cf75b07d30e13cc89502388ac7aea8b1f0d33d09a917,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.9778,1.67,644.44,1967.66,3302.54,0,512,2066,3435,proportional_5pct,2592,3872,2066,2923,6634692,2221172,train
rear_0046,rear,datasets/viewpoint/self_clean_v1/rear/rear_0046.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0046.jpg,dup_0443,f7fbb58de170b446b46ff4ba20ca63883a3aebc411fbdf2055c7c4511c97be57,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,3,0.9615,1.62,489.78,2221.46,3015.97,0,363,2332,3142,proportional_5pct,2592,3872,2332,2779,7156601,2210602,train
rear_0048,rear,datasets/viewpoint/self_clean_v1/rear/rear_0048.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0048.jpg,dup_0446,8fb7e1b636b5d757f367461fdae92b1cb6f1543910de5aa2b826428bac341544,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9715,160.55,1318.94,2228.22,3606.2,57,1205,2332,3721,proportional_5pct,2592,3872,2275,2516,2374198,1837002,train
rear_0049,rear,datasets/viewpoint/self_clean_v1/rear/rear_0049.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0049.jpg,dup_0445,793668fd2799aeeddfe21bbd55ac2109b9712a42b18a4a4e6e438202ce1574a9,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9727,370.4,527.2,2595.88,3300.68,259,389,2592,3439,proportional_5pct,2592,3872,2333,3050,7038798,2291104,train
rear_0050,rear,datasets/viewpoint/self_clean_v1/rear/rear_0050.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0050.jpg,dup_0260,6f20d642f01106a13689bd3b97840be408958ed49e5bc4cdcfee088f13d15201,https://www.pexels.com/photo/boy-with-rod-leading-cattle-in-village-18700973/,www.pexels.com,success,7,0.819,974.57,3301.68,1406.05,4403.09,953,3247,1428,4458,proportional_5pct,3617,5425,475,1211,2310195,208865,train
rear_0051,rear,datasets/viewpoint/self_clean_v1/rear/rear_0051.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0051.jpg,dup_0447,3cf1dfd7142479e50816b311add039c0e87f14f8370a68aed2d1656fbc36a36c,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9713,812.3,1474.53,2590.07,3849.47,723,1356,2592,3872,proportional_5pct,2592,3872,1869,2516,2466647,1346497,train
rear_0053,rear,datasets/viewpoint/self_clean_v1/rear/rear_0053.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0053.jpg,dup_0449,2f826e7381303edce453f18ea6343aba1af6b4600a1aa5f955444187ff4ff393,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9737,73.7,1307.7,1871.67,3837.92,0,1181,1962,3872,proportional_5pct,2592,3872,1962,2691,5701821,1560690,train
rear_0054,rear,datasets/viewpoint/self_clean_v1/rear/rear_0054.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0054.jpg,dup_0450,17de2ad7bc9bfe21a6b73db9594cee798f7321d124ab42b17ec63ffd41e51118,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9755,184.67,491.11,2592.19,3836.71,64,324,2592,3872,proportional_5pct,2592,3872,2528,3548,6155417,2492793,train
rear_0055,rear,datasets/viewpoint/self_clean_v1/rear/rear_0055.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0055.jpg,dup_0451,e7def86719696f967a0014696c9d1593c151d49f5a64dca0585339e44ba388d6,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,3,0.9523,168.7,138.01,2562.06,3210.41,49,0,2592,3364,proportional_5pct,2592,3872,2543,3364,5635136,2338119,train
rear_0057,rear,datasets/viewpoint/self_clean_v1/rear/rear_0057.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0057.jpg,dup_0453,f34295135b472734e0ab52e895ef3c23b6085b30431c629346b032dcd6e96b4d,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.977,390.6,422.62,2593.68,3840.8,280,252,2592,3872,proportional_5pct,2592,3872,2312,3620,5160278,2305424,train
rear_0059,rear,datasets/viewpoint/self_clean_v1/rear/rear_0059.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0059.jpg,dup_0455,a7cdf67ce4b0f533cb755df4871a28b3733ba20da595ef7906b55cd6d2ab602c,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9743,141.88,52.62,2543.08,3823.06,22,0,2592,3872,proportional_5pct,2592,3872,2570,3872,4885009,3305131,train
rear_0060,rear,datasets/viewpoint/self_clean_v1/rear/rear_0060.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0060.jpg,dup_0456,c957fa875a80c913704822452c180ae622be314b08769ba1cc2491f4997d8876,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.968,215.26,471.11,2317.75,3470.69,110,321,2423,3621,proportional_5pct,2592,3872,2313,3300,6799820,2541736,train
rear_0061,rear,datasets/viewpoint/self_clean_v1/rear/rear_0061.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0061.jpg,dup_0457,295be80db01cc99a847e4cbaf724c37a1d4a10d07c6e802760c9d070f519f02e,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,9,0.9712,3.1,780.02,2591.28,3431.9,0,647,2592,3564,proportional_5pct,2592,3872,2592,2917,1236801,2202253,train
rear_0062,rear,datasets/viewpoint/self_clean_v1/rear/rear_0062.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0062.jpg,dup_0458,5e68c8304bb9a016555ba33afd9abda0ccd163741eb8d4ab3db20e8bcaf11084,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.9685,-1.24,586.35,2038.22,3774.94,0,427,2140,3872,proportional_5pct,2592,3872,2140,3445,5367280,2086216,train
rear_0064,rear,datasets/viewpoint/self_clean_v1/rear/rear_0064.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0064.jpg,dup_0460,062373a82cf0880b714152c54c1f9383bae9864a6ffce83f285abf891bb37d63,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9717,174.91,551.1,2538.21,3639.2,57,397,2592,3794,proportional_5pct,2592,3872,2535,3397,5368880,2563682,train
rear_0066,rear,datasets/viewpoint/self_clean_v1/rear/rear_0066.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0066.jpg,dup_0462,1a5c8d37f0deb95ac4d39825e1985a8d4c01ad22913b1185884bf5c0d9515d4a,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9665,100.2,386.35,1842.25,3201.2,13,246,1929,3342,proportional_5pct,2592,3872,1916,3096,6785825,1840221,train
rear_0067,rear,datasets/viewpoint/self_clean_v1/rear/rear_0067.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0067.jpg,dup_0463,ff150f9514b0ea3b5e1818c1e8ad9c67eb1a064ac6a1933458e901fecd66a78c,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.978,279.47,417.88,2591.8,3744.88,164,252,2592,3872,proportional_5pct,2592,3872,2428,3620,5144908,2445349,train
rear_0069,rear,datasets/viewpoint/self_clean_v1/rear/rear_0069.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0069.jpg,dup_0465,8b82950b6dafed711835d3a449192fefd8b7c4b0be0d01bdf0ba803ee846ef48,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,2,0.9733,240.69,996.05,2143.44,3063.01,146,893,2239,3166,proportional_5pct,2592,3872,2093,2273,4908427,1314119,train
rear_0070,rear,datasets/viewpoint/self_clean_v1/rear/rear_0070.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0070.jpg,dup_0466,7cda0e3c8fff990bbf7a20b85be661cea039516c86681ae59a802242c45edac4,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9719,334.66,763.82,2285.78,3241.38,237,640,2383,3365,proportional_5pct,2592,3872,2146,2725,6551829,1732056,train
rear_0072,rear,datasets/viewpoint/self_clean_v1/rear/rear_0072.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0072.jpg,dup_0468,28cc3848923c2ae58e8bfb47e5ab6eeb5003593ff9feb2eaddc2f621cd49c56d,https://www.pexels.com/photo/a-boy-with-gray-beanie-holding-a-stick-herding-the-goats-8715364/,www.pexels.com,success,2,0.9327,3151.12,2236.39,3781.11,3816.31,3120,2157,3813,3895,proportional_5pct,4000,6000,693,1738,4699730,450202,train
rear_0073,rear,datasets/viewpoint/self_clean_v1/rear/rear_0073.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0073.jpg,dup_0469,64bd3e4cd0b7ad8e0b12841aa7263515c036a7737d9f67bdd76eb98c0ccf94ed,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,1,0.9698,451.78,673.97,2591.98,3229.9,345,546,2592,3358,proportional_5pct,2592,3872,2247,2812,5640266,1930734,train
rear_0074,rear,datasets/viewpoint/self_clean_v1/rear/rear_0074.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0074.jpg,dup_0470,6d0819b018012d92221e31ec062755e36c0309d8ac211551ef5477d129c0dbb8,https://www.pexels.com/photo/two-cows-walking-in-a-field-with-a-fence-in-the-background-28164874/,www.pexels.com,success,2,0.9435,804.12,2844.53,2182.22,4098.58,735,2782,2251,4161,proportional_5pct,4000,6000,1516,1379,3606272,775809,train
rear_0075,rear,datasets/viewpoint/self_clean_v1/rear/rear_0075.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0075.jpg,dup_0471,4a61b39e2d7896bd71bd290cd54e205ed791ae7ac57e507940c0939016541844,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,9,0.9368,193.74,435.93,2407.37,3270.9,83,294,2518,3413,proportional_5pct,2592,3872,2435,3119,1273419,2182753,train
rear_0076,rear,datasets/viewpoint/self_clean_v1/rear/rear_0076.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0076.jpg,dup_0472,e90bbb980d5f766e7b9e0f1171c6989c5d7bcb52db8b28aa8fd22d7ad45879c7,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,success,12,0.7749,-4.32,1316.13,2586.12,3838.8,0,1190,2592,3872,proportional_5pct,2592,3872,2592,2682,935552,1639238,train
rear_0077,rear,datasets/viewpoint/self_clean_v1/rear/rear_0077.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0077.jpg,dup_0473,d9bcef8156d9507060f9b61eee8a9caa3417db6c50b444a1ff01e876ebdffee2,https://www.pexels.com/photo/cattle-on-pasture-18774750/,www.pexels.com,success,11,0.2635,803.26,2215.29,1821.54,3131.51,752,2169,1872,3177,proportional_5pct,3456,5184,1120,1008,3266155,527873,train
rear_0078,rear,datasets/viewpoint/self_clean_v1/rear/rear_0078.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/rear/rear_0078.jpg,dup_0474,ffc5d46a400066bce82e44b3c08e7ed63118f446b49b83f3f9452f9fb922d7bf,https://www.pexels.com/photo/herd-of-charolais-cattle-in-a-field-13629857/,www.pexels.com,success,8,0.8625,1351.98,2232.07,2989.25,3667.58,1270,2160,3071,3739,proportional_5pct,4000,5000,1801,1579,2428900,979619,train
