sample_id,dataset,category_or_subset,image_path,model_name,detector_name,crop_x1,crop_y1,crop_x2,crop_y2,pose_detector_status,inference_status,inference_time_ms,num_returned_keypoints,mean_raw_confidence,median_raw_confidence,num_below_vis_threshold,num_above_vis_threshold,vis_threshold,keypoints_inside_mask_rate,failure_reason
sample_0182,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690301786_11-16-26_10_3.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,,,,,not_run,upstream_localization_failure,0.0,0,,,0,0,0.2,,RT-DETR-L did not provide target-cow crop
sample_0183,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690274876_03-47-56_15_1.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,20,6,357,205,detector_no_detection,pose_detector_failure,507.12,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0184,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690335191_20-33-11_8_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,9,673,638,detector_detected,pose_output_returned,433.74,39,0.4701,0.4488,2,37,0.2,,
sample_0185,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690303901_11-51-41_3_1.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,5,17,416,672,detector_detected,pose_output_returned,518.36,39,0.3072,0.2707,11,28,0.2,,
sample_0186,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690326401_18-06-41_3_3.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,23,1139,608,detector_detected,pose_output_returned,501.0,39,0.3933,0.3388,6,33,0.2,,
sample_0187,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690309946_13-32-26_12_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,0,226,282,detector_no_detection,pose_detector_failure,444.5,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0188,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690280081_05-14-41_8_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,3,4,871,698,detector_detected,pose_output_returned,478.92,39,0.329,0.2825,18,21,0.2,,
sample_0189,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690327586_18-26-26_15_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,,,,,not_run,upstream_localization_failure,0.0,0,,,0,0,0.2,,RT-DETR-L did not provide target-cow crop
sample_0190,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690342541_22-35-41_11_4.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,10,22,288,102,detector_no_detection,pose_detector_failure,356.89,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0191,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282391_05-53-11_7_3.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,69,20,1027,1370,detector_no_detection,pose_detector_failure,487.77,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0192,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,32,26,554,426,detector_detected,pose_output_returned,469.67,39,0.3976,0.3802,5,34,0.2,,
sample_0193,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690340261_21-57-41_15_3.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,72,9,391,290,detector_detected,pose_output_returned,437.88,39,0.3797,0.3791,8,31,0.2,,
sample_0194,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282031_05-47-11_7_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,38,25,531,409,detector_detected,pose_output_returned,472.14,39,0.3209,0.2904,7,32,0.2,,
sample_0195,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282631_05-57-11_7_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,1,501,424,detector_detected,pose_output_returned,452.13,39,0.322,0.2885,8,31,0.2,,
sample_0196,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690328831_18-47-11_7_4.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,21,300,83,detector_no_detection,pose_detector_failure,335.94,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0197,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282016_05-46-56_7_2.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,44,24,526,437,detector_detected,pose_output_returned,447.54,39,0.2714,0.2293,18,21,0.2,,
sample_0198,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282796_05-59-56_7_1.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,15,10,228,197,detector_detected,pose_output_returned,455.64,39,0.4054,0.3587,8,31,0.2,,
sample_0199,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282406_05-53-26_7_3.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,85,11,1023,1371,detector_detected,pose_output_returned,519.09,39,0.2354,0.1952,20,19,0.2,,
sample_0200,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690314896_14-54-56_15_1.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,104,910,528,detector_detected,pose_output_returned,485.19,39,0.2732,0.243,14,25,0.2,,
sample_0201,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,12,690,492,detector_detected,pose_output_returned,486.21,39,0.3889,0.3691,10,29,0.2,0.7179,
sample_0202,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,9,819,495,detector_detected,pose_output_returned,532.91,39,0.4748,0.4094,6,33,0.2,0.7949,
sample_0203,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,18,625,548,detector_detected,pose_output_returned,438.72,39,0.3245,0.2482,15,24,0.2,0.5641,
sample_0204,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,36,35,741,505,detector_detected,pose_output_returned,485.3,39,0.4071,0.367,3,36,0.2,0.5897,
sample_0205,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/442/442_0333.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,38,14,787,567,detector_detected,pose_output_returned,471.85,39,0.361,0.3549,11,28,0.2,0.7436,
sample_0206,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/275/275_0115.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,24,11,546,444,detector_detected,pose_output_returned,453.74,39,0.317,0.2494,17,22,0.2,0.7436,
sample_0207,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0190.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,109,13,978,529,detector_detected,pose_output_returned,546.99,39,0.4066,0.3619,8,31,0.2,0.5385,
sample_0208,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/680/680_0155.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,23,22,885,553,detector_no_detection,pose_detector_failure,504.15,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0209,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/887/887_0366.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,16,757,533,detector_detected,pose_output_returned,501.03,39,0.4208,0.457,9,30,0.2,0.8205,
sample_0210,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/887/887_0547.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,20,12,906,472,detector_detected,pose_output_returned,486.48,39,0.3678,0.3472,7,32,0.2,0.7949,
sample_0211,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/375/375_0152.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,17,15,660,509,detector_detected,pose_output_returned,459.32,39,0.2791,0.2296,15,24,0.2,0.7436,
sample_0212,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/444/444_0037.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,21,909,526,detector_detected,pose_output_returned,521.61,39,0.4988,0.4905,5,34,0.2,0.8205,
sample_0213,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/955/955_0413.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,17,13,876,507,detector_detected,pose_output_returned,498.26,39,0.586,0.5715,1,38,0.2,0.9487,
sample_0214,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/828/828_0168.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,15,8,702,459,detector_detected,pose_output_returned,497.03,39,0.5141,0.5084,2,37,0.2,0.6923,
sample_0215,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/275/275_0060.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,0,791,416,detector_detected,pose_output_returned,494.4,39,0.2774,0.1817,20,19,0.2,0.5641,
sample_0216,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/488/488_1058.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,11,681,447,detector_detected,pose_output_returned,505.95,39,0.3707,0.3332,8,31,0.2,0.9231,
sample_0217,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/934/934_0298.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,22,794,476,detector_detected,pose_output_returned,511.4,39,0.2952,0.2719,12,27,0.2,0.7179,
sample_0218,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/920/920_0061.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,21,794,496,detector_detected,pose_output_returned,536.12,39,0.217,0.1852,21,18,0.2,0.9744,
sample_0219,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/192/192_0441.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,28,21,694,559,detector_detected,pose_output_returned,465.31,39,0.2657,0.2062,19,20,0.2,0.8974,
sample_0220,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/633/633_0562.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,66,23,823,547,detector_detected,pose_output_returned,491.41,39,0.4231,0.3808,6,33,0.2,1.0,
sample_0221,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/406/406_0034.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,71,48,880,614,detector_detected,pose_output_returned,489.35,39,0.3528,0.3421,11,28,0.2,1.0,
sample_0222,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/544/544_0057.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,41,12,839,543,detector_detected,pose_output_returned,508.48,39,0.3277,0.2533,19,20,0.2,0.9744,
sample_0223,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/168/168_0202.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,13,13,673,511,detector_no_detection,pose_detector_failure,441.68,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0224,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/545/545_0243.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,5,744,524,detector_detected,pose_output_returned,490.01,39,0.3492,0.3384,10,29,0.2,0.9231,
sample_0225,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/436/436_0040.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,20,754,558,detector_no_detection,pose_detector_failure,462.74,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0226,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/828/828_0214.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,24,45,633,551,detector_no_detection,pose_detector_failure,435.95,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0227,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/403/403_0244.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,5,13,733,548,detector_no_detection,pose_detector_failure,469.31,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0228,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/367/367_0191.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,15,4,1039,529,detector_no_detection,pose_detector_failure,475.37,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0229,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/320/320_0774.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,8,606,386,detector_no_detection,pose_detector_failure,486.05,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0230,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/323/323_0050.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,25,1,692,505,detector_detected,pose_output_returned,478.67,39,0.3137,0.2929,14,25,0.2,0.9231,
sample_0231,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/737/737_0132.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,12,16,906,536,detector_detected,pose_output_returned,521.6,39,0.2496,0.2057,17,22,0.2,0.0,
sample_0232,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/355/355_0372.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,13,3,635,525,detector_detected,pose_output_returned,439.73,39,0.4793,0.4641,4,35,0.2,0.4615,
sample_0233,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/207/207_0024.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,19,1064,472,detector_no_detection,pose_detector_failure,431.79,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0234,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/700/700_0490.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,14,652,532,detector_detected,pose_output_returned,476.23,39,0.2931,0.1947,20,19,0.2,0.8462,
sample_0235,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/909/909_0364.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,31,25,763,550,detector_no_detection,pose_detector_failure,471.0,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0236,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/374/374_0005.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,11,4,861,555,detector_detected,pose_output_returned,517.46,39,0.4845,0.4325,1,38,0.2,0.7436,
sample_0237,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/958/958_0178.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,1,1754,1088,detector_detected,pose_output_returned,555.14,39,0.25,0.2131,19,20,0.2,1.0,
sample_0238,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/975/975_0183.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,2,23,539,474,detector_detected,pose_output_returned,447.93,39,0.3702,0.3416,7,32,0.2,0.7436,
sample_0239,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/345/345_0354.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,1,951,467,detector_detected,pose_output_returned,486.29,39,0.5992,0.5709,0,39,0.2,0.8205,
sample_0240,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/823/823_0012.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,214,7,931,569,detector_detected,pose_output_returned,468.53,39,0.4212,0.4123,12,27,0.2,0.641,
sample_0241,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/687/687_0022.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,0,1920,1078,detector_detected,pose_output_returned,548.35,39,0.47,0.4565,3,36,0.2,0.9231,
sample_0242,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/491/491_0086.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,77,1696,1074,detector_detected,pose_output_returned,544.23,39,0.7893,0.8089,1,38,0.2,0.9487,
sample_0243,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/128/128_0217.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,5,219,1920,1075,detector_detected,pose_output_returned,479.83,39,0.3608,0.3914,12,27,0.2,0.7949,
sample_0244,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0847.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,42,77,1797,1079,detector_detected,pose_output_returned,545.33,39,0.624,0.625,1,38,0.2,0.9487,
sample_0245,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/320/320_0011.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,33,1678,1076,detector_detected,pose_output_returned,548.14,39,0.6435,0.677,0,39,0.2,0.8205,
sample_0246,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/475/475_0091.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,2,76,1912,1075,detector_detected,pose_output_returned,508.11,39,0.3102,0.2581,16,23,0.2,0.8205,
sample_0247,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/684/684_0327.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,54,1910,1077,detector_detected,pose_output_returned,535.69,39,0.4689,0.4304,4,35,0.2,0.5128,
sample_0248,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/345/345_0146.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,4,104,1885,1074,detector_detected,pose_output_returned,514.65,39,0.4584,0.4365,4,35,0.2,0.4872,
sample_0249,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/826/826_0280.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,66,1920,1078,detector_detected,pose_output_returned,517.86,39,0.3018,0.2532,16,23,0.2,0.8718,
sample_0250,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/510/510_0342.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,2,18,1917,1080,detector_detected,pose_output_returned,526.4,39,0.6717,0.7081,0,39,0.2,0.9231,
sample_0251,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/207/207_0156.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,180,156,1762,1076,detector_detected,pose_output_returned,535.86,39,0.7177,0.7665,0,39,0.2,0.9487,
sample_0252,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/128/128_0078.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,195,1769,1077,detector_detected,pose_output_returned,503.06,39,0.5952,0.6427,2,37,0.2,0.4359,
sample_0253,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0445.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,1,1827,1080,detector_detected,pose_output_returned,560.91,39,0.6781,0.7672,3,36,0.2,0.8718,
sample_0254,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/559/559_0015.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,138,85,1866,1075,detector_detected,pose_output_returned,526.11,39,0.4255,0.3469,15,24,0.2,0.9744,
sample_0255,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/171/171_0426.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,26,1635,1073,detector_detected,pose_output_returned,545.88,39,0.5724,0.5699,3,36,0.2,0.9231,
sample_0256,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/733/733_0257.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,1,46,1917,1077,detector_detected,pose_output_returned,530.88,39,0.6917,0.7252,1,38,0.2,0.8718,
sample_0257,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/680/680_0227.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,221,41,1664,1075,detector_detected,pose_output_returned,517.69,39,0.5878,0.5403,1,38,0.2,0.7949,
sample_0258,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/275/275_0064.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,158,147,1629,1063,detector_detected,pose_output_returned,551.04,39,0.4994,0.4972,6,33,0.2,0.8462,
sample_0259,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/733/733_0128.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,78,1918,1078,detector_detected,pose_output_returned,513.88,39,0.5723,0.6224,3,36,0.2,0.8718,
sample_0260,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/955/955_0234.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,40,97,1693,1042,detector_detected,pose_output_returned,528.0,39,0.7211,0.7463,0,39,0.2,0.8974,
sample_0261,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/503/503_0154.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,112,69,1737,1077,detector_detected,pose_output_returned,551.2,39,0.3719,0.3272,14,25,0.2,0.7436,
sample_0262,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/529/529_0809.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,24,18,1886,1068,detector_detected,pose_output_returned,526.29,39,0.7305,0.7583,1,38,0.2,0.8718,
sample_0263,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/826/826_0121.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,41,1771,1078,detector_detected,pose_output_returned,567.24,39,0.619,0.6564,1,38,0.2,0.5897,
sample_0264,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/124/124_0275.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,21,40,1920,1077,detector_detected,pose_output_returned,514.59,39,0.577,0.613,3,36,0.2,0.8205,
sample_0265,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/192/192_0021.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,67,146,1913,1076,detector_detected,pose_output_returned,502.22,39,0.5613,0.5139,1,38,0.2,0.8205,
sample_0266,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/217/217_0081.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,101,90,1893,1074,detector_detected,pose_output_returned,525.03,39,0.6984,0.7151,0,39,0.2,0.8718,
sample_0267,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/733/733_0054.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,94,1919,1077,detector_detected,pose_output_returned,516.67,39,0.3374,0.3016,9,30,0.2,0.8462,
sample_0268,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0232.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,109,1877,1079,detector_detected,pose_output_returned,517.95,39,0.7367,0.7876,1,38,0.2,0.8718,
sample_0269,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/633/633_0299.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,2,23,1485,1073,detector_detected,pose_output_returned,512.41,39,0.3978,0.3352,2,37,0.2,0.8462,
sample_0270,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/413/413_0058.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,49,99,1918,1076,detector_detected,pose_output_returned,512.07,39,0.4753,0.4699,3,36,0.2,0.5385,
sample_0271,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/853/853_0069.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,156,1920,1078,detector_detected,pose_output_returned,483.85,39,0.2972,0.2275,17,22,0.2,0.8718,
sample_0272,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/684/684_0243.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,3,42,1916,1076,detector_detected,pose_output_returned,528.18,39,0.4771,0.4822,1,38,0.2,0.7436,
sample_0273,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/444/444_0245.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,16,23,1699,1076,detector_detected,pose_output_returned,523.9,39,0.6237,0.6885,1,38,0.2,0.4872,
sample_0274,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/998/998_0038.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,76,59,1619,1075,detector_detected,pose_output_returned,514.87,39,0.528,0.5429,4,35,0.2,0.5641,
sample_0275,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/436/436_0219.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,24,54,1920,1074,detector_detected,pose_output_returned,526.66,39,0.5564,0.5847,1,38,0.2,0.4872,
sample_0276,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/503/503_0088.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,14,1766,1078,detector_detected,pose_output_returned,543.86,39,0.3395,0.3151,14,25,0.2,0.7436,
sample_0277,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0137.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,929,163,1920,788,detector_detected,pose_output_returned,508.43,39,0.274,0.1689,21,18,0.2,0.0,
sample_0278,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/436/436_0193.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,5,60,1918,1074,detector_detected,pose_output_returned,532.68,39,0.6285,0.6379,0,39,0.2,0.5385,
sample_0279,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/124/124_0197.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,41,81,1918,1078,detector_detected,pose_output_returned,539.59,39,0.5038,0.516,5,34,0.2,0.7692,
sample_0280,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/433/433_0272.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,0,0,1919,1080,detector_detected,pose_output_returned,537.96,39,0.5021,0.5487,5,34,0.2,0.8462,
sample_0281,SideViewCows2026,ReID_snapshots,datasets/id/external/sideviewcows2026/snapshots/images/955/955_0007.jpg,resnet_50,fasterrcnn_resnet50_fpn_v2,54,329,1170,1046,detector_detected,pose_output_returned,518.77,39,0.6639,0.7517,3,36,0.2,0.9487,
