sample_id,dataset,category_or_subset,image_path,model_name,detector_name,crop_x1,crop_y1,crop_x2,crop_y2,pose_detector_status,inference_status,inference_time_ms,num_returned_keypoints,mean_raw_confidence,median_raw_confidence,num_below_vis_threshold,num_above_vis_threshold,vis_threshold,keypoints_inside_mask_rate,failure_reason
sample_0178,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690331066_19-24-26_16_4.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,14,7,304,273,detector_detected,pose_output_returned,452.82,39,0.3312,0.3435,12,27,0.2,,
sample_0179,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,59,67,967,618,detector_detected,pose_output_returned,547.26,39,0.488,0.566,8,31,0.2,,
sample_0180,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690289861_07-57-41_15_4.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,28,18,832,677,detector_detected,pose_output_returned,480.69,39,0.3147,0.1818,20,19,0.2,,
sample_0181,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,2,4,412,776,detector_detected,pose_output_returned,521.62,39,0.1692,0.1425,27,12,0.2,,
sample_0182,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690301786_11-16-26_10_3.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,,,,,not_run,upstream_localization_failure,0.0,0,,,0,0,0.2,,RT-DETR-L did not provide target-cow crop
sample_0183,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690274876_03-47-56_15_1.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,20,6,357,205,detector_no_detection,pose_detector_failure,503.02,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0184,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690335191_20-33-11_8_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,9,673,638,detector_detected,pose_output_returned,453.6,39,0.4487,0.3948,5,34,0.2,,
sample_0185,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690303901_11-51-41_3_1.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,5,17,416,672,detector_detected,pose_output_returned,530.85,39,0.3861,0.3665,11,28,0.2,,
sample_0186,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690326401_18-06-41_3_3.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,23,1139,608,detector_detected,pose_output_returned,513.6,39,0.1901,0.1166,25,14,0.2,,
sample_0187,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690309946_13-32-26_12_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,0,226,282,detector_no_detection,pose_detector_failure,439.84,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0188,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690280081_05-14-41_8_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,3,4,871,698,detector_detected,pose_output_returned,482.97,39,0.2403,0.0919,24,15,0.2,,
sample_0189,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690327586_18-26-26_15_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,,,,,not_run,upstream_localization_failure,0.0,0,,,0,0,0.2,,RT-DETR-L did not provide target-cow crop
sample_0190,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690342541_22-35-41_11_4.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,10,22,288,102,detector_no_detection,pose_detector_failure,363.98,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0191,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282391_05-53-11_7_3.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,69,20,1027,1370,detector_no_detection,pose_detector_failure,483.49,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0192,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,32,26,554,426,detector_detected,pose_output_returned,491.3,39,0.1306,0.1013,33,6,0.2,,
sample_0193,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690340261_21-57-41_15_3.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,72,9,391,290,detector_detected,pose_output_returned,462.24,39,0.1599,0.1328,29,10,0.2,,
sample_0194,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282031_05-47-11_7_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,38,25,531,409,detector_detected,pose_output_returned,490.9,39,0.1914,0.1417,26,13,0.2,,
sample_0195,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282631_05-57-11_7_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,1,501,424,detector_detected,pose_output_returned,463.97,39,0.0789,0.0672,37,2,0.2,,
sample_0196,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690328831_18-47-11_7_4.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,21,300,83,detector_no_detection,pose_detector_failure,335.89,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0197,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282016_05-46-56_7_2.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,44,24,526,437,detector_detected,pose_output_returned,463.02,39,0.213,0.1878,21,18,0.2,,
sample_0198,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282796_05-59-56_7_1.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,15,10,228,197,detector_detected,pose_output_returned,458.07,39,0.3613,0.3307,11,28,0.2,,
sample_0199,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282406_05-53-26_7_3.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,85,11,1023,1371,detector_detected,pose_output_returned,532.43,39,0.0877,0.0756,38,1,0.2,,
sample_0200,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690314896_14-54-56_15_1.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,104,910,528,detector_detected,pose_output_returned,490.78,39,0.205,0.1974,20,19,0.2,,
sample_0201,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,12,690,492,detector_detected,pose_output_returned,504.42,39,0.2468,0.2282,19,20,0.2,0.5897,
sample_0202,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,9,819,495,detector_detected,pose_output_returned,545.11,39,0.4438,0.4975,11,28,0.2,0.6923,
sample_0203,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,18,625,548,detector_detected,pose_output_returned,468.93,39,0.2085,0.1071,24,15,0.2,0.4359,
sample_0204,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,36,35,741,505,detector_detected,pose_output_returned,528.3,39,0.3221,0.3251,16,23,0.2,0.6923,
sample_0205,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/442/442_0333.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,38,14,787,567,detector_detected,pose_output_returned,499.32,39,0.3637,0.2488,18,21,0.2,0.5641,
sample_0206,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/275/275_0115.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,24,11,546,444,detector_detected,pose_output_returned,475.41,39,0.249,0.187,22,17,0.2,0.6667,
sample_0207,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0190.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,109,13,978,529,detector_detected,pose_output_returned,556.98,39,0.1322,0.1192,30,9,0.2,0.6923,
sample_0208,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/680/680_0155.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,23,22,885,553,detector_no_detection,pose_detector_failure,525.01,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0209,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/887/887_0366.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,16,757,533,detector_detected,pose_output_returned,531.12,39,0.3443,0.2926,18,21,0.2,0.7692,
sample_0210,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/887/887_0547.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,20,12,906,472,detector_detected,pose_output_returned,518.75,39,0.3633,0.3883,14,25,0.2,0.8974,
sample_0211,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/375/375_0152.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,17,15,660,509,detector_detected,pose_output_returned,502.71,39,0.1337,0.1143,31,8,0.2,0.5641,
sample_0212,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/444/444_0037.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,21,909,526,detector_detected,pose_output_returned,543.23,39,0.425,0.4447,14,25,0.2,0.7436,
sample_0213,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/955/955_0413.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,17,13,876,507,detector_detected,pose_output_returned,545.51,39,0.4248,0.3779,5,34,0.2,0.9231,
sample_0214,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/828/828_0168.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,15,8,702,459,detector_detected,pose_output_returned,546.9,39,0.3254,0.2868,12,27,0.2,0.5128,
sample_0215,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/275/275_0060.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,0,791,416,detector_detected,pose_output_returned,528.06,39,0.3252,0.3516,16,23,0.2,0.4615,
sample_0216,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/488/488_1058.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,11,681,447,detector_detected,pose_output_returned,546.24,39,0.2677,0.224,19,20,0.2,0.7436,
sample_0217,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/934/934_0298.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,22,794,476,detector_detected,pose_output_returned,545.15,39,0.3075,0.2475,19,20,0.2,0.5128,
sample_0218,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/920/920_0061.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,21,794,496,detector_detected,pose_output_returned,550.31,39,0.1277,0.0981,31,8,0.2,0.641,
sample_0219,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/192/192_0441.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,28,21,694,559,detector_detected,pose_output_returned,466.64,39,0.2456,0.1489,23,16,0.2,0.6154,
sample_0220,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/633/633_0562.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,66,23,823,547,detector_detected,pose_output_returned,519.42,39,0.147,0.0823,31,8,0.2,1.0,
sample_0221,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/406/406_0034.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,71,48,880,614,detector_detected,pose_output_returned,496.05,39,0.1622,0.0705,29,10,0.2,0.8718,
sample_0222,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/544/544_0057.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,41,12,839,543,detector_detected,pose_output_returned,520.21,39,0.4295,0.443,7,32,0.2,0.9487,
sample_0223,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/168/168_0202.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,13,13,673,511,detector_no_detection,pose_detector_failure,448.5,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0224,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/545/545_0243.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,5,744,524,detector_detected,pose_output_returned,502.74,39,0.1531,0.1013,28,11,0.2,0.8974,
sample_0225,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/436/436_0040.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,20,754,558,detector_no_detection,pose_detector_failure,457.68,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0226,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/828/828_0214.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,24,45,633,551,detector_no_detection,pose_detector_failure,444.97,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0227,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/403/403_0244.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,5,13,733,548,detector_no_detection,pose_detector_failure,455.78,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0228,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/367/367_0191.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,15,4,1039,529,detector_no_detection,pose_detector_failure,464.08,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0229,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/320/320_0774.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,8,606,386,detector_no_detection,pose_detector_failure,483.66,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0230,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/323/323_0050.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,25,1,692,505,detector_detected,pose_output_returned,494.41,39,0.2175,0.1613,24,15,0.2,0.7179,
sample_0231,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/737/737_0132.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,12,16,906,536,detector_detected,pose_output_returned,544.99,39,0.3013,0.2136,17,22,0.2,0.0,
sample_0232,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/355/355_0372.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,13,3,635,525,detector_detected,pose_output_returned,461.4,39,0.2338,0.1682,25,14,0.2,0.5385,
sample_0233,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/207/207_0024.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,19,1064,472,detector_no_detection,pose_detector_failure,437.83,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0234,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/700/700_0490.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,14,652,532,detector_detected,pose_output_returned,475.43,39,0.1682,0.1184,27,12,0.2,1.0,
sample_0235,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/909/909_0364.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,31,25,763,550,detector_no_detection,pose_detector_failure,455.45,0,,,0,0,0.2,,SuperAnimal internal detector found 0 cows in crop
sample_0236,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/374/374_0005.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,11,4,861,555,detector_detected,pose_output_returned,529.64,39,0.437,0.4138,14,25,0.2,0.7949,
sample_0237,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/958/958_0178.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,1,1754,1088,detector_detected,pose_output_returned,563.96,39,0.2997,0.266,12,27,0.2,1.0,
sample_0238,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/975/975_0183.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,2,23,539,474,detector_detected,pose_output_returned,463.37,39,0.2159,0.1135,25,14,0.2,0.6154,
sample_0239,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/345/345_0354.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,1,951,467,detector_detected,pose_output_returned,489.8,39,0.3911,0.3556,15,24,0.2,0.6923,
sample_0240,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/823/823_0012.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,214,7,931,569,detector_detected,pose_output_returned,481.55,39,0.3647,0.3062,15,24,0.2,0.6923,
sample_0241,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/687/687_0022.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,0,1920,1078,detector_detected,pose_output_returned,549.21,39,0.2548,0.1565,23,16,0.2,0.7179,
sample_0242,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/491/491_0086.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,77,1696,1074,detector_detected,pose_output_returned,577.71,39,0.7303,0.8078,4,35,0.2,0.641,
sample_0243,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/128/128_0217.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,5,219,1920,1075,detector_detected,pose_output_returned,498.91,39,0.3041,0.17,20,19,0.2,0.7692,
sample_0244,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0847.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,42,77,1797,1079,detector_detected,pose_output_returned,548.57,39,0.4933,0.6399,11,28,0.2,0.8205,
sample_0245,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/320/320_0011.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,33,1678,1076,detector_detected,pose_output_returned,559.09,39,0.5385,0.6019,7,32,0.2,0.7436,
sample_0246,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/475/475_0091.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,2,76,1912,1075,detector_detected,pose_output_returned,530.62,39,0.1544,0.0885,30,9,0.2,0.7949,
sample_0247,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/684/684_0327.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,54,1910,1077,detector_detected,pose_output_returned,557.38,39,0.4516,0.5562,12,27,0.2,0.5641,
sample_0248,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/345/345_0146.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,4,104,1885,1074,detector_detected,pose_output_returned,525.91,39,0.3885,0.4163,14,25,0.2,0.5641,
sample_0249,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/826/826_0280.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,66,1920,1078,detector_detected,pose_output_returned,525.99,39,0.2432,0.1121,22,17,0.2,0.9231,
sample_0250,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/510/510_0342.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,2,18,1917,1080,detector_detected,pose_output_returned,564.56,39,0.5268,0.5966,9,30,0.2,0.9487,
sample_0251,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/207/207_0156.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,180,156,1762,1076,detector_detected,pose_output_returned,570.84,39,0.6573,0.7353,4,35,0.2,0.9231,
sample_0252,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/128/128_0078.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,195,1769,1077,detector_detected,pose_output_returned,519.09,39,0.4633,0.5008,9,30,0.2,0.5385,
sample_0253,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0445.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,1,1827,1080,detector_detected,pose_output_returned,580.21,39,0.6564,0.7388,3,36,0.2,0.8205,
sample_0254,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/559/559_0015.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,138,85,1866,1075,detector_detected,pose_output_returned,546.53,39,0.4876,0.524,10,29,0.2,0.7436,
sample_0255,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/171/171_0426.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,26,1635,1073,detector_detected,pose_output_returned,562.16,39,0.4651,0.5091,10,29,0.2,0.6923,
sample_0256,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/733/733_0257.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,1,46,1917,1077,detector_detected,pose_output_returned,539.34,39,0.6653,0.8073,3,36,0.2,0.7949,
sample_0257,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/680/680_0227.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,221,41,1664,1075,detector_detected,pose_output_returned,511.12,39,0.5745,0.6123,5,34,0.2,0.7949,
sample_0258,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/275/275_0064.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,158,147,1629,1063,detector_detected,pose_output_returned,555.71,39,0.5281,0.6198,8,31,0.2,0.8205,
sample_0259,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/733/733_0128.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,78,1918,1078,detector_detected,pose_output_returned,530.78,39,0.4972,0.6201,11,28,0.2,0.8462,
sample_0260,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/955/955_0234.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,40,97,1693,1042,detector_detected,pose_output_returned,540.82,39,0.7678,0.7924,1,38,0.2,0.8718,
sample_0261,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/503/503_0154.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,112,69,1737,1077,detector_detected,pose_output_returned,580.26,39,0.3659,0.3558,18,21,0.2,0.8462,
sample_0262,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/529/529_0809.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,24,18,1886,1068,detector_detected,pose_output_returned,566.1,39,0.6497,0.7291,2,37,0.2,0.8718,
sample_0263,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/826/826_0121.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,41,1771,1078,detector_detected,pose_output_returned,556.41,39,0.4812,0.5678,10,29,0.2,0.7436,
sample_0264,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/124/124_0275.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,21,40,1920,1077,detector_detected,pose_output_returned,546.51,39,0.4485,0.5761,14,25,0.2,0.7692,
sample_0265,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/192/192_0021.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,67,146,1913,1076,detector_detected,pose_output_returned,526.04,39,0.5371,0.5732,9,30,0.2,0.6923,
sample_0266,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/217/217_0081.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,101,90,1893,1074,detector_detected,pose_output_returned,532.09,39,0.6171,0.6905,3,36,0.2,0.8205,
sample_0267,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/733/733_0054.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,94,1919,1077,detector_detected,pose_output_returned,545.5,39,0.2286,0.1111,24,15,0.2,0.8718,
sample_0268,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/594/594_0232.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,109,1877,1079,detector_detected,pose_output_returned,533.24,39,0.6273,0.7004,2,37,0.2,0.8718,
sample_0269,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/633/633_0299.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,2,23,1485,1073,detector_detected,pose_output_returned,524.27,39,0.3734,0.3275,11,28,0.2,0.8205,
sample_0270,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/413/413_0058.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,49,99,1918,1076,detector_detected,pose_output_returned,535.26,39,0.4351,0.4859,12,27,0.2,0.6667,
sample_0271,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/853/853_0069.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,0,156,1920,1078,detector_detected,pose_output_returned,496.29,39,0.2248,0.0808,24,15,0.2,0.5385,
sample_0272,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/684/684_0243.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,3,42,1916,1076,detector_detected,pose_output_returned,538.25,39,0.4841,0.5513,9,30,0.2,0.641,
sample_0273,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/444/444_0245.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,16,23,1699,1076,detector_detected,pose_output_returned,545.68,39,0.6165,0.6395,0,39,0.2,0.7436,
sample_0274,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/998/998_0038.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,76,59,1619,1075,detector_detected,pose_output_returned,535.33,39,0.4376,0.5189,13,26,0.2,0.4615,
sample_0275,SideViewCows2026,ReID_barn,datasets/id/external/sideviewcows2026/barn/images/436/436_0219.jpg,hrnet_w32,fasterrcnn_resnet50_fpn_v2,24,54,1920,1074,detector_detected,pose_output_returned,533.6,39,0.461,0.4628,9,30,0.2,0.7179,
