sample_id,dataset,category_or_subset,image_path,model_name,detection_idx,num_detections,detection_status,box_x1,box_y1,box_x2,box_y2,confidence,inference_time_ms,image_width,image_height
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,2,7,detected,364.49,9.79,548.34,287.4,0.6056,409.54,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,3,7,detected,14.02,6.18,336.13,311.82,0.5803,409.54,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,4,7,detected,529.54,46.15,552.84,140.61,0.5711,409.54,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,5,7,detected,408.86,9.7,546.43,174.6,0.4825,409.54,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,6,7,detected,196.13,5.79,547.3,323.62,0.3835,409.54,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,7,7,detected,0.29,224.56,66.77,492.0,0.3174,409.54,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,RT-DETR-L,1,2,detected,-0.05,6.22,547.52,491.59,0.9666,93.93,553,492
sample_0052,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,RT-DETR-L,2,2,detected,405.52,0.5,553.31,129.09,0.2674,93.93,553,492
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,YOLOv8s,1,1,detected,16.36,8.66,383.28,262.27,0.7739,22.96,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,1,5,detected,0.0,88.85,176.35,266.68,0.9731,340.82,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,2,5,detected,18.82,8.81,381.6,266.52,0.935,340.82,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,3,5,detected,68.49,113.52,321.13,267.7,0.757,340.82,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,4,5,detected,5.21,0.46,215.0,147.96,0.5068,340.82,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,5,5,detected,0.0,87.93,59.04,269.0,0.3191,340.82,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,1,6,detected,0.57,7.2,384.97,268.54,0.8745,94.51,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,2,6,detected,0.11,92.64,178.42,269.0,0.5014,94.51,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,3,6,detected,-0.14,0.79,117.63,136.09,0.3212,94.51,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,4,6,detected,0.24,0.36,178.83,268.95,0.3004,94.51,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,5,6,detected,142.05,3.08,384.87,267.69,0.2751,94.51,385,269
sample_0053,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,6,6,detected,54.09,10.35,383.98,268.53,0.2567,94.51,385,269
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,YOLOv8s,0,0,no_detection,,,,,,38.27,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,1,11,detected,2.78,6.25,411.09,384.2,0.9917,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,2,11,detected,98.64,145.56,421.0,388.0,0.9782,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,3,11,detected,101.79,13.82,405.52,199.03,0.9185,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,4,11,detected,2.26,13.41,107.76,351.18,0.8816,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,5,11,detected,3.82,4.13,217.36,363.87,0.8094,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,6,11,detected,0.0,7.36,93.46,204.15,0.76,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,7,11,detected,245.43,18.56,387.99,197.47,0.6493,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,8,11,detected,48.56,2.79,285.11,200.09,0.5638,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,9,11,detected,2.32,178.59,149.66,378.88,0.4954,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,10,11,detected,127.57,155.55,274.49,381.36,0.369,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,FasterRCNN_v2,11,11,detected,256.96,213.02,419.79,386.38,0.3409,399.52,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,RT-DETR-L,1,4,detected,1.85,1.77,415.94,377.58,0.8989,93.93,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,RT-DETR-L,2,4,detected,128.11,145.42,421.49,388.02,0.6219,93.93,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,RT-DETR-L,3,4,detected,329.32,0.38,420.83,61.56,0.2684,93.93,421,388
sample_0054,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320071_16-21-11_9_2.jpg,RT-DETR-L,4,4,detected,69.97,219.2,147.07,372.89,0.2581,93.93,421,388
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,YOLOv8s,1,2,detected,3.64,2.73,884.63,580.98,0.7391,22.64,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,YOLOv8s,2,2,detected,509.84,0.65,900.14,175.1,0.6141,22.64,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,FasterRCNN_v2,1,4,detected,29.97,9.91,867.92,591.32,0.9915,463.9,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,FasterRCNN_v2,2,4,detected,449.69,0.59,890.37,169.19,0.9117,463.9,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,FasterRCNN_v2,3,4,detected,6.46,4.17,496.49,508.98,0.5884,463.9,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,FasterRCNN_v2,4,4,detected,108.35,1.07,831.39,230.19,0.3034,463.9,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,RT-DETR-L,1,5,detected,59.36,67.08,967.01,618.01,0.8846,94.45,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,RT-DETR-L,2,5,detected,506.26,0.27,910.53,178.09,0.7757,94.45,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,RT-DETR-L,3,5,detected,380.8,607.09,650.14,693.23,0.327,94.45,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,RT-DETR-L,4,5,detected,96.66,1.87,360.95,182.48,0.2967,94.45,1019,693
sample_0055,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690272791_03-13-11_1_1.jpg,RT-DETR-L,5,5,detected,290.64,-0.04,525.26,94.77,0.2877,94.45,1019,693
sample_0056,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690289861_07-57-41_15_4.jpg,YOLOv8s,1,1,detected,33.14,9.23,835.14,660.46,0.8813,39.08,854,679
sample_0056,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690289861_07-57-41_15_4.jpg,FasterRCNN_v2,1,3,detected,22.3,12.16,837.5,655.04,0.9989,425.2,854,679
sample_0056,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690289861_07-57-41_15_4.jpg,FasterRCNN_v2,2,3,detected,61.19,86.41,513.93,670.51,0.7244,425.2,854,679
sample_0056,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690289861_07-57-41_15_4.jpg,FasterRCNN_v2,3,3,detected,544.57,9.11,829.87,516.04,0.6509,425.2,854,679
sample_0056,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690289861_07-57-41_15_4.jpg,RT-DETR-L,1,1,detected,27.84,18.08,831.58,676.69,0.9593,94.61,854,679
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,YOLOv8s,1,2,detected,0.85,5.93,417.89,772.58,0.5769,88.95,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,YOLOv8s,2,2,detected,0.0,365.68,422.54,771.75,0.5251,88.95,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,FasterRCNN_v2,1,4,detected,0.0,312.61,421.16,769.08,0.957,455.82,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,FasterRCNN_v2,2,4,detected,4.44,7.49,347.79,470.85,0.908,455.82,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,FasterRCNN_v2,3,4,detected,4.13,436.32,277.69,776.02,0.6147,455.82,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,FasterRCNN_v2,4,4,detected,202.47,373.89,428.01,661.78,0.4664,455.82,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,RT-DETR-L,1,6,detected,-0.48,365.24,417.2,773.99,0.4473,95.1,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,RT-DETR-L,2,6,detected,0.12,432.25,253.74,774.8,0.4348,95.1,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,RT-DETR-L,3,6,detected,13.25,0.67,335.01,414.51,0.3818,95.1,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,RT-DETR-L,4,6,detected,217.7,369.97,413.42,662.82,0.3551,95.1,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,RT-DETR-L,5,6,detected,2.39,4.15,412.47,775.95,0.3457,95.1,432,808
sample_0057,MmCows,Behavior_Drinking,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690305881_12-24-41_6_1.jpg,RT-DETR-L,6,6,detected,1.34,3.27,335.6,772.74,0.343,95.1,432,808
sample_0058,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690342541_22-35-41_11_4.jpg,YOLOv8s,0,0,no_detection,,,,,,36.34,290,102
sample_0058,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690342541_22-35-41_11_4.jpg,FasterRCNN_v2,0,0,no_detection,,,,,,382.18,290,102
sample_0058,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690342541_22-35-41_11_4.jpg,RT-DETR-L,1,1,detected,10.31,21.98,287.74,101.77,0.3066,93.64,290,102
sample_0059,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282391_05-53-11_7_3.jpg,YOLOv8s,1,1,detected,41.83,14.11,1025.9,1372.0,0.8862,36.16,1030,1372
sample_0059,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282391_05-53-11_7_3.jpg,FasterRCNN_v2,1,2,detected,121.71,22.38,1025.16,1097.46,0.9895,458.86,1030,1372
sample_0059,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282391_05-53-11_7_3.jpg,FasterRCNN_v2,2,2,detected,827.78,22.41,1025.92,955.21,0.3611,458.86,1030,1372
sample_0059,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282391_05-53-11_7_3.jpg,RT-DETR-L,1,1,detected,68.54,19.53,1027.25,1370.32,0.9275,94.96,1030,1372
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,YOLOv8s,1,2,detected,269.81,57.4,555.54,407.57,0.3432,34.42,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,YOLOv8s,2,2,detected,35.89,31.23,555.06,440.47,0.3336,34.42,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,FasterRCNN_v2,1,2,detected,21.85,0.0,549.38,429.45,0.9676,405.79,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,FasterRCNN_v2,2,2,detected,248.21,55.5,546.29,405.23,0.3378,405.79,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,RT-DETR-L,1,5,detected,31.89,26.47,553.56,425.7,0.8486,94.88,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,RT-DETR-L,2,5,detected,407.59,0.15,557.18,141.13,0.3465,94.88,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,RT-DETR-L,3,5,detected,410.8,0.09,556.81,88.38,0.3013,94.88,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,RT-DETR-L,4,5,detected,-0.29,0.54,114.47,223.57,0.2868,94.88,557,450
sample_0060,MmCows,Behavior_Licking,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281881_05-44-41_7_2.jpg,RT-DETR-L,5,5,detected,274.25,51.76,554.49,408.62,0.2778,94.88,557,450
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,YOLOv8s,1,1,detected,15.63,13.5,715.89,471.4,0.9007,21.34,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,FasterRCNN_v2,1,5,detected,8.26,10.36,662.8,493.0,0.9992,471.74,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,FasterRCNN_v2,2,5,detected,476.04,49.78,677.63,361.26,0.8508,471.74,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,FasterRCNN_v2,3,5,detected,317.68,40.25,681.98,460.19,0.6734,471.74,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,FasterRCNN_v2,4,5,detected,4.57,0.0,278.25,485.5,0.5424,471.74,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,FasterRCNN_v2,5,5,detected,599.04,128.44,720.0,382.61,0.3477,471.74,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,RT-DETR-L,1,3,detected,0.3,11.97,689.68,491.61,0.9544,94.26,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,RT-DETR-L,2,3,detected,-0.08,23.71,92.77,411.6,0.3512,94.26,720,493
sample_0061,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/503/503_0130.jpg,RT-DETR-L,3,3,detected,614.55,211.96,719.76,385.38,0.2844,94.26,720,493
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,YOLOv8s,1,1,detected,0.05,11.56,823.0,486.13,0.9497,21.82,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,FasterRCNN_v2,1,3,detected,2.44,11.59,721.74,495.0,0.9979,504.69,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,FasterRCNN_v2,2,3,detected,397.82,29.14,811.54,483.16,0.4442,504.69,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,FasterRCNN_v2,3,3,detected,566.67,69.35,815.0,340.6,0.3293,504.69,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,RT-DETR-L,1,6,detected,-1.0,8.53,819.32,494.51,0.9768,94.46,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,RT-DETR-L,2,6,detected,568.57,296.04,823.5,494.88,0.4073,94.46,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,RT-DETR-L,3,6,detected,52.53,0.18,134.65,51.66,0.3604,94.46,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,RT-DETR-L,4,6,detected,533.17,-0.56,749.94,109.9,0.2944,94.46,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,RT-DETR-L,5,6,detected,532.69,0.01,822.21,274.13,0.2762,94.46,823,495
sample_0062,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/962/962_0113.jpg,RT-DETR-L,6,6,detected,533.68,-0.44,823.11,137.9,0.2672,94.46,823,495
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,YOLOv8s,1,2,detected,2.69,26.92,576.41,538.59,0.9192,26.44,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,YOLOv8s,2,2,detected,258.25,13.59,622.39,443.72,0.3251,26.44,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,FasterRCNN_v2,1,5,detected,5.86,14.81,599.25,550.0,0.9993,426.09,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,FasterRCNN_v2,2,5,detected,510.73,54.27,641.92,409.91,0.4034,426.09,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,FasterRCNN_v2,3,5,detected,202.27,13.63,647.18,435.97,0.3582,426.09,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,FasterRCNN_v2,4,5,detected,560.99,43.27,656.14,284.58,0.2856,426.09,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,FasterRCNN_v2,5,5,detected,2.29,29.79,42.87,117.32,0.2629,426.09,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,RT-DETR-L,1,6,detected,-0.51,17.54,624.72,548.12,0.9672,94.49,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,RT-DETR-L,2,6,detected,513.6,41.42,657.3,422.27,0.3947,94.49,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,RT-DETR-L,3,6,detected,0.04,-0.21,260.87,121.06,0.3436,94.49,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,RT-DETR-L,4,6,detected,568.5,42.74,657.16,252.16,0.3291,94.49,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,RT-DETR-L,5,6,detected,45.12,0.17,260.85,84.73,0.2941,94.49,657,550
sample_0063,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/733/733_0514.jpg,RT-DETR-L,6,6,detected,568.12,43.13,657.27,328.04,0.2673,94.49,657,550
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,YOLOv8s,1,2,detected,7.01,13.16,581.01,499.74,0.7719,22.31,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,YOLOv8s,2,2,detected,0.31,0.0,51.73,172.01,0.3551,22.31,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,FasterRCNN_v2,1,2,detected,27.95,13.15,777.29,504.31,0.9978,481.12,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,FasterRCNN_v2,2,2,detected,446.56,63.88,776.35,483.05,0.4751,481.12,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,RT-DETR-L,1,6,detected,36.16,34.51,741.1,505.23,0.9211,94.43,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,RT-DETR-L,2,6,detected,-0.01,0.39,49.9,171.07,0.3883,94.43,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,RT-DETR-L,3,6,detected,0.03,348.43,133.39,506.91,0.3857,94.43,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,RT-DETR-L,4,6,detected,708.24,125.67,784.0,329.86,0.2871,94.43,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,RT-DETR-L,5,6,detected,485.0,57.13,784.51,474.1,0.2837,94.43,784,507
sample_0064,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/871/871_0057.jpg,RT-DETR-L,6,6,detected,731.57,230.8,784.19,328.99,0.2548,94.43,784,507
sample_0065,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/442/442_0333.jpg,YOLOv8s,1,2,detected,18.66,12.59,763.94,575.35,0.9061,25.24,787,592
sample_0065,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/442/442_0333.jpg,YOLOv8s,2,2,detected,0.43,266.11,240.21,548.43,0.2621,25.24,787,592
sample_0065,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/442/442_0333.jpg,FasterRCNN_v2,1,4,detected,29.17,11.89,740.35,576.8,0.9985,454.42,787,592
sample_0065,SideViewCows2026,ReID_parlor,datasets/id/external/sideviewcows2026/parlor/images/442/442_0333.jpg,FasterRCNN_v2,2,4,detected,0.0,285.26,255.3,558.69,0.9666,454.42,787,592
