sample_id,dataset,category_or_subset,image_path,model_name,detection_idx,num_detections,detection_status,box_x1,box_y1,box_x2,box_y2,confidence,inference_time_ms,image_width,image_height
sample_0158,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690287086_07-11-26_7_2.jpg,FasterRCNN_v2,3,3,detected,91.31,3.8,220.26,104.68,0.6016,377.71,222,218
sample_0158,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690287086_07-11-26_7_2.jpg,RT-DETR-L,1,3,detected,0.08,8.5,102.21,179.35,0.4589,94.32,222,218
sample_0158,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690287086_07-11-26_7_2.jpg,RT-DETR-L,2,3,detected,0.17,9.15,102.28,199.12,0.4138,94.32,222,218
sample_0158,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690287086_07-11-26_7_2.jpg,RT-DETR-L,3,3,detected,0.06,6.68,222.04,181.01,0.2945,94.32,222,218
sample_0159,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690316486_15-21-26_7_1.jpg,YOLOv8s,0,0,no_detection,,,,,,21.84,258,179
sample_0159,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690316486_15-21-26_7_1.jpg,FasterRCNN_v2,1,2,detected,0.92,8.35,256.64,179.0,0.8677,459.66,258,179
sample_0159,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690316486_15-21-26_7_1.jpg,FasterRCNN_v2,2,2,detected,0.0,0.36,65.55,34.19,0.3651,459.66,258,179
sample_0159,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690316486_15-21-26_7_1.jpg,RT-DETR-L,1,3,detected,-0.06,2.55,257.93,178.41,0.8807,94.63,258,179
sample_0159,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690316486_15-21-26_7_1.jpg,RT-DETR-L,2,3,detected,-0.03,0.01,257.96,179.01,0.3035,94.63,258,179
sample_0159,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690316486_15-21-26_7_1.jpg,RT-DETR-L,3,3,detected,88.1,0.07,258.1,90.22,0.2581,94.63,258,179
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,YOLOv8s,1,2,detected,2.18,7.17,533.4,324.79,0.8429,21.29,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,YOLOv8s,2,2,detected,574.86,116.34,778.23,322.11,0.5796,21.29,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,FasterRCNN_v2,1,4,detected,0.0,1.82,546.2,336.13,0.9955,402.79,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,FasterRCNN_v2,2,4,detected,553.62,98.76,774.7,331.59,0.9007,402.79,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,FasterRCNN_v2,3,4,detected,153.8,14.99,757.2,330.77,0.6651,402.79,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,FasterRCNN_v2,4,4,detected,20.46,282.19,476.83,335.19,0.5784,402.79,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,RT-DETR-L,1,4,detected,0.07,5.8,526.72,337.36,0.8775,94.91,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,RT-DETR-L,2,4,detected,576.43,110.31,775.88,324.06,0.5164,94.91,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,RT-DETR-L,3,4,detected,412.37,227.64,594.27,338.06,0.2765,94.91,793,338
sample_0160,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690272311_03-05-11_5_4.jpg,RT-DETR-L,4,4,detected,411.12,111.31,775.58,337.53,0.2513,94.91,793,338
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,YOLOv8s,1,2,detected,0.7,8.2,598.92,451.51,0.7905,23.94,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,YOLOv8s,2,2,detected,399.14,0.73,622.11,170.49,0.2565,23.94,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,1,8,detected,7.44,84.76,596.73,449.22,0.9912,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,2,8,detected,233.01,1.61,791.48,458.76,0.8951,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,3,8,detected,669.24,240.39,803.33,453.91,0.8911,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,4,8,detected,207.75,0.0,630.89,187.88,0.7256,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,5,8,detected,89.62,0.0,657.27,343.17,0.6742,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,6,8,detected,211.0,0.0,362.93,44.76,0.4273,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,7,8,detected,487.32,223.9,806.0,454.47,0.4106,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,FasterRCNN_v2,8,8,detected,33.92,0.09,410.88,82.14,0.2585,475.39,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,1,14,detected,-0.74,0.55,597.88,457.02,0.6348,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,2,14,detected,131.95,0.08,622.59,166.21,0.5527,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,3,14,detected,674.11,68.43,805.14,458.79,0.5095,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,4,14,detected,-0.65,86.55,588.49,454.41,0.4817,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,5,14,detected,-0.64,0.25,600.66,236.18,0.3878,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,6,14,detected,-0.27,94.56,367.73,444.05,0.3276,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,7,14,detected,675.5,238.19,805.31,458.93,0.322,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,8,14,detected,474.12,67.99,806.21,459.2,0.2988,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,9,14,detected,230.05,0.42,623.05,164.4,0.2915,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,10,14,detected,0.39,87.7,379.31,447.54,0.2907,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,11,14,detected,-1.08,-0.04,804.91,458.95,0.2865,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,12,14,detected,-0.71,0.55,594.75,378.16,0.2822,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,13,14,detected,590.16,-0.23,805.98,127.83,0.2722,94.83,806,459
sample_0161,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690276211_04-10-11_13_4.jpg,RT-DETR-L,14,14,detected,673.28,0.01,806.08,458.88,0.2616,94.83,806,459
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,YOLOv8s,1,2,detected,3.08,38.57,1058.15,756.57,0.7785,23.63,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,YOLOv8s,2,2,detected,1067.24,142.22,1440.43,417.3,0.3965,23.63,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,FasterRCNN_v2,1,5,detected,61.62,18.59,1101.98,805.35,0.9995,496.9,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,FasterRCNN_v2,2,5,detected,1013.38,66.95,1442.0,454.67,0.647,496.9,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,FasterRCNN_v2,3,5,detected,18.2,38.31,504.62,731.64,0.5398,496.9,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,FasterRCNN_v2,4,5,detected,547.66,23.28,1421.97,793.49,0.3728,496.9,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,FasterRCNN_v2,5,5,detected,149.38,27.55,901.86,482.8,0.3714,496.9,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,RT-DETR-L,1,6,detected,2.73,14.84,1437.83,799.67,0.5998,95.34,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,RT-DETR-L,2,6,detected,1.83,20.92,1163.5,806.98,0.3696,95.34,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,RT-DETR-L,3,6,detected,840.72,-0.32,1035.2,99.74,0.3586,95.34,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,RT-DETR-L,4,6,detected,225.16,0.11,935.64,53.86,0.2864,95.34,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,RT-DETR-L,5,6,detected,1059.27,149.89,1441.46,421.05,0.2798,95.34,1442,816
sample_0162,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690284356_06-25-56_7_4.jpg,RT-DETR-L,6,6,detected,219.31,1.53,1039.33,765.26,0.256,95.34,1442,816
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,YOLOv8s,1,5,detected,2.83,15.81,872.3,464.52,0.8941,22.57,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,YOLOv8s,2,5,detected,913.57,177.31,1356.14,503.98,0.7835,22.57,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,YOLOv8s,3,5,detected,1.91,259.14,789.37,505.98,0.6282,22.57,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,YOLOv8s,4,5,detected,104.42,54.52,1353.89,506.17,0.4431,22.57,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,YOLOv8s,5,5,detected,0.35,0.0,196.12,237.79,0.3971,22.57,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,1,8,detected,900.3,167.93,1357.0,506.57,0.9917,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,2,8,detected,288.47,78.13,1349.72,508.33,0.9873,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,3,8,detected,2.13,247.66,746.53,498.13,0.9671,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,4,8,detected,7.81,35.9,926.54,488.8,0.8079,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,5,8,detected,367.6,76.44,868.82,495.12,0.599,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,6,8,detected,1.28,20.36,634.35,327.37,0.5472,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,7,8,detected,620.98,129.26,1143.34,496.68,0.4529,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,FasterRCNN_v2,8,8,detected,617.29,144.24,866.64,479.64,0.2632,408.04,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,1,8,detected,0.06,275.32,649.61,509.93,0.6182,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,2,8,detected,910.79,173.75,1356.79,509.53,0.5759,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,3,8,detected,1.18,12.99,881.33,509.92,0.5343,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,4,8,detected,0.98,9.6,1356.76,510.1,0.5163,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,5,8,detected,183.91,0.27,883.4,105.54,0.2915,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,6,8,detected,630.98,149.01,858.49,463.1,0.2865,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,7,8,detected,2.41,17.7,668.05,509.92,0.2761,94.71,1357,510
sample_0163,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690328666_18-44-26_12_4.jpg,RT-DETR-L,8,8,detected,627.07,158.48,1355.08,510.3,0.2516,94.71,1357,510
sample_0164,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690273361_03-22-41_13_1.jpg,YOLOv8s,1,1,detected,3.96,14.37,447.86,413.09,0.7775,40.48,471,436
sample_0164,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690273361_03-22-41_13_1.jpg,FasterRCNN_v2,1,2,detected,22.22,4.1,444.52,436.0,0.9911,386.03,471,436
sample_0164,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690273361_03-22-41_13_1.jpg,FasterRCNN_v2,2,2,detected,2.6,23.91,136.55,390.42,0.6184,386.03,471,436
sample_0164,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690273361_03-22-41_13_1.jpg,RT-DETR-L,1,2,detected,0.65,16.38,418.86,431.75,0.9184,94.57,471,436
sample_0164,MmCows,Behavior_Feeding_head_up,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690273361_03-22-41_13_1.jpg,RT-DETR-L,2,2,detected,0.19,0.71,196.43,424.77,0.2901,94.57,471,436
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,YOLOv8s,1,2,detected,144.53,6.83,496.68,319.31,0.8759,22.88,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,YOLOv8s,2,2,detected,416.51,223.87,497.74,340.43,0.606,22.88,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,FasterRCNN_v2,1,5,detected,130.22,11.61,461.05,304.13,0.9917,460.16,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,FasterRCNN_v2,2,5,detected,416.22,222.76,498.0,344.08,0.794,460.16,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,FasterRCNN_v2,3,5,detected,298.03,40.36,495.83,341.39,0.5236,460.16,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,FasterRCNN_v2,4,5,detected,2.13,1.33,297.92,297.55,0.3338,460.16,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,FasterRCNN_v2,5,5,detected,0.73,33.2,166.81,293.19,0.2668,460.16,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,RT-DETR-L,1,4,detected,146.68,8.31,496.97,343.74,0.9457,94.9,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,RT-DETR-L,2,4,detected,31.84,85.13,106.74,151.07,0.2869,94.9,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,RT-DETR-L,3,4,detected,410.91,220.67,498.05,344.98,0.2823,94.9,498,345
sample_0165,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_16_4.jpg,RT-DETR-L,4,4,detected,0.06,1.26,157.51,221.64,0.2775,94.9,498,345
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,YOLOv8s,1,3,detected,16.66,10.71,348.34,476.89,0.7034,37.06,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,YOLOv8s,2,3,detected,371.24,11.32,546.36,283.0,0.3448,37.06,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,YOLOv8s,3,3,detected,407.11,10.31,544.38,175.43,0.2543,37.06,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,1,7,detected,13.29,5.65,484.24,487.76,0.9979,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,2,7,detected,364.49,9.79,548.34,287.4,0.6056,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,3,7,detected,14.02,6.18,336.13,311.82,0.5803,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,4,7,detected,529.54,46.15,552.84,140.61,0.5711,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,5,7,detected,408.86,9.7,546.43,174.6,0.4825,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,6,7,detected,196.13,5.79,547.3,323.62,0.3835,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,FasterRCNN_v2,7,7,detected,0.29,224.56,66.77,492.0,0.3174,413.18,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,RT-DETR-L,1,2,detected,-0.05,6.22,547.52,491.59,0.9666,94.07,553,492
sample_0166,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690287011_07-10-11_9_1.jpg,RT-DETR-L,2,2,detected,405.52,0.5,553.31,129.09,0.2674,94.07,553,492
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,YOLOv8s,1,1,detected,16.36,8.66,383.28,262.27,0.7739,23.55,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,1,5,detected,0.0,88.85,176.35,266.68,0.9731,345.12,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,2,5,detected,18.82,8.81,381.6,266.52,0.935,345.12,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,3,5,detected,68.49,113.52,321.13,267.7,0.757,345.12,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,4,5,detected,5.21,0.46,215.0,147.96,0.5068,345.12,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,FasterRCNN_v2,5,5,detected,0.0,87.93,59.04,269.0,0.3191,345.12,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,1,6,detected,0.57,7.2,384.97,268.54,0.8745,94.64,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,2,6,detected,0.11,92.64,178.42,269.0,0.5014,94.64,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,3,6,detected,-0.14,0.79,117.63,136.09,0.3212,94.64,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,4,6,detected,0.24,0.36,178.83,268.95,0.3004,94.64,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,5,6,detected,142.05,3.08,384.87,267.69,0.2751,94.64,385,269
sample_0167,MmCows,Behavior_Walking,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690317071_15-31-11_7_2.jpg,RT-DETR-L,6,6,detected,54.09,10.35,383.98,268.53,0.2567,94.64,385,269
