clean_id,clean_path,normalized_class,original_path,original_label,source_url,source_domain,width,height,sha256,perceptual_hash,duplicate_group_id,duplicate_status,stock_flag,quality_status,inclusion_status,exclusion_reason,notes
rear_0081,datasets/viewpoint/self_clean_v1/rear/rear_0081.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/23.jpg,rear oblique view-updated,https://www.pexels.com/photo/farmer-and-pair-of-oxen-plowing-land-16510004/,www.pexels.com,4155,3116,42fb5bfeb3689460e1a8140c818a58f81bcc70815ead8d60c2c379e2586de72c,ec93e0361dc3b2b4,dup_0477,canonical,False,pass,included,none,Valid clean capture
rear_0082,datasets/viewpoint/self_clean_v1/rear/rear_0082.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/24.jpg,rear oblique view-updated,https://www.pexels.com/photo/back-view-of-a-cattle-on-a-field-18656873/,www.pexels.com,2592,3888,d695312d999f06613d87f9d8abc1a957841a05da5fabef251a38c8b7f788b2ce,c6f0b9873b38e660,dup_0246,canonical,False,pass,included,none,Valid clean capture
rear_0083,datasets/viewpoint/self_clean_v1/rear/rear_0083.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/25.jpg,rear oblique view-updated,https://www.pexels.com/photo/cattle-grazing-in-a-pastoral-meadow-scene-35739307/,www.pexels.com,5472,3648,030a501ba39d9f03a5ad0b4bab64e3a77beffb04d868943548477f3c16e95a01,c9cd64d4a799d834,dup_0478,canonical,False,pass,included,none,Valid clean capture
rear_0084,datasets/viewpoint/self_clean_v1/rear/rear_0084.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/26.jpg,rear oblique view-updated,https://www.pexels.com/photo/man-walking-his-cows-on-the-road-13608871/,www.pexels.com,6016,4000,e5dd3a96c6ec3b808ac47cb71ac8118a15724954670ceb3a79ce98501f2ce5e9,c379b44a219edb64,dup_0479,canonical,False,pass,included,none,Valid clean capture
rear_0085,datasets/viewpoint/self_clean_v1/rear/rear_0085.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/27.jpg,rear oblique view-updated,https://www.pexels.com/photo/back-view-of-a-cow-herd-walking-in-a-city-6004222/,www.pexels.com,6016,3880,3732ad62e6dd279432b4319b5fdc5f23f55fdbdecfdb7aa71e6485ad217f4ec3,94889076ef0147ff,dup_0480,canonical,False,pass,included,none,Valid clean capture
rear_0086,datasets/viewpoint/self_clean_v1/rear/rear_0086.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/28.jpg,rear oblique view-updated,https://www.pexels.com/photo/zebu-cattle-standing-in-rural-african-village-35745627/,www.pexels.com,3360,5040,a1e9928af98be0d7cab8439afd10a8b11adbf27e196a8e005c2fbb109f764a09,d5b86867371c92c5,dup_0481,canonical,False,pass,included,none,Valid clean capture
rear_0087,datasets/viewpoint/self_clean_v1/rear/rear_0087.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/29.jpg,rear oblique view-updated,https://www.pexels.com/photo/majestic-black-and-white-cow-in-rural-setting-35745628/,www.pexels.com,3360,5040,ad5bd7e6654304a3cb9af552b67aa03a22a815c09c9c90eef5ee5e1769005e48,89854a352f9b3cda,dup_0482,canonical,False,pass,included,none,Valid clean capture
rear_0088,datasets/viewpoint/self_clean_v1/rear/rear_0088.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/3.jpg,rear oblique view-updated,https://www.pexels.com/photo/cow-in-mountains-18064536/,www.pexels.com,4000,6000,03c9564fe2954f1dfb69a0bc93de34abb69fc107cb2b1882b27ee1370d4932ab,a4d35a25e690d967,dup_0483,canonical,False,pass,included,none,Valid clean capture
rear_0089,datasets/viewpoint/self_clean_v1/rear/rear_0089.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/30.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,b1fac8d4579f551c3e9f064a3feb1e5ed74a9dde0506f6b38d64e99a1ad2db55,f90e8f19c6c5d033,dup_0484,canonical,False,pass,included,none,Valid clean capture
rear_0090,datasets/viewpoint/self_clean_v1/rear/rear_0090.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/31.jpg,rear oblique view-updated,https://www.pexels.com/photo/herd-of-brown-cows-grazing-on-green-grass-field-10146815/,www.pexels.com,3894,5695,18673333b3f64f942fa56acf14b8bf3880902277054ac1bec6b2198c698da79a,82bdef1210e23d5b,dup_0485,canonical,False,pass,included,none,Valid clean capture
rear_0091,datasets/viewpoint/self_clean_v1/rear/rear_0091.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/32.jpg,rear oblique view-updated,https://www.pexels.com/photo/white-cow-walking-in-forested-area-37462172/,www.pexels.com,5760,3840,b2535f18288e3171064ab423656eb592a5eb6a2e7bdf36e9ce3e7e1677dd2c6f,cdad2aa2e9599a61,dup_0486,canonical,False,pass,included,none,Valid clean capture
rear_0092,datasets/viewpoint/self_clean_v1/rear/rear_0092.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/33.jpg,rear oblique view-updated,https://unsplash.com/photos/a-black-and-white-cow-grazing-in-a-field-pNAdIzP9v-w,unsplash.com,4928,3264,4eccb7831bdf6cf4f2a75c03e5a317b829bd4e4d693abd03c49b526ae2476a06,d3194c661b99d666,dup_0487,canonical,False,pass,included,none,Valid clean capture
rear_0093,datasets/viewpoint/self_clean_v1/rear/rear_0093.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/34.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,1c6a8815343f9fb02d7e8b0ea06386625c46f28f56572fbc86548829ab45eb0a,f88a85d4fc6b0a74,dup_0488,canonical,False,pass,included,none,Valid clean capture
rear_0094,datasets/viewpoint/self_clean_v1/rear/rear_0094.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/37.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,2f7f5c55e57430698b47910b2381e623b7af0880903d6938544e5180ee0e9322,bf9b94c0c86b4936,dup_0491,canonical,False,pass,included,none,Valid clean capture
rear_0095,datasets/viewpoint/self_clean_v1/rear/rear_0095.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/38.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,efc005a2bfaacaf60c004809999b8819e18bcb93e9747abfda997f9b1b847518,a8ec88d1f595d692,dup_0492,canonical,False,pass,included,none,Valid clean capture
rear_0096,datasets/viewpoint/self_clean_v1/rear/rear_0096.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/39.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,3c5f34ec5c9642c4d7529189749dfaa286ddfeefff1871caf92a1be973f9c25c,ffbb84c4c1432a3c,dup_0489,canonical,False,pass,included,none,Valid clean capture
rear_0097,datasets/viewpoint/self_clean_v1/rear/rear_0097.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/4.jpg,rear oblique view-updated,https://www.pexels.com/photo/a-cattle-grazing-on-a-grass-field-9465612/,www.pexels.com,4160,6240,c221753e9462aba4286892b006e5fb1650935ed0691bbdf2e3610296223e23ef,b3cc4cb3798ce630,dup_0248,canonical,False,pass,included,none,Valid clean capture
rear_0098,datasets/viewpoint/self_clean_v1/rear/rear_0098.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/40.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,ebd806842ece62cd35708056ae5ae63f31d952b6930c71ca8ca6c94f1e4d0e13,abbf9cd081ee58c0,dup_0490,canonical,False,pass,included,none,Valid clean capture
rear_0099,datasets/viewpoint/self_clean_v1/rear/rear_0099.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/41.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,08b3eb48910f2fe9557bd9ead12a84b8d836922aaf8671d33d81414afbcc16aa,acdcd3732c0c56c3,dup_0493,canonical,False,pass,included,none,Valid clean capture
rear_0100,datasets/viewpoint/self_clean_v1/rear/rear_0100.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/42.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,178b9fff00327833f71fb7b752d231472625d3723bb8f5857d38e1ef07f06a45,f6e9c194cdcc406b,dup_0494,canonical,False,pass,included,none,Valid clean capture
rear_0101,datasets/viewpoint/self_clean_v1/rear/rear_0101.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/43.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,943b8a7362f8075c8634233da118d1a4624aa82053e2b408ddec270e2710350b,aaeaadd5a8d08783,dup_0495,canonical,False,pass,included,none,Valid clean capture
rear_0102,datasets/viewpoint/self_clean_v1/rear/rear_0102.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/44.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,a3c7dc97f971f90c882fb88838d0422711a537a072fe7300a71c8b7e8abf8e1d,9998b6e5a3434d1e,dup_0496,canonical,False,pass,included,none,Valid clean capture
rear_0103,datasets/viewpoint/self_clean_v1/rear/rear_0103.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/45.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,bdef31a8e405a6690212e5348545eb934fc5e6bec2a7362c0c666735362ad1cb,eca89097c7e028fb,dup_0497,canonical,False,pass,included,none,Valid clean capture
rear_0104,datasets/viewpoint/self_clean_v1/rear/rear_0104.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/46.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,0bddfa4499b504b596b54a5fa34785bf9d777b16997d4ce6380988776747b641,8df9d2c2c1293d1e,dup_0498,canonical,False,pass,included,none,Valid clean capture
rear_0105,datasets/viewpoint/self_clean_v1/rear/rear_0105.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/47.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,7d9de23f914386a9d5ac724a6c9e3bb45a0f5b797304a84f5591aade79825df7,b4a4cdc999282f9b,dup_0499,canonical,False,pass,included,none,Valid clean capture
rear_0106,datasets/viewpoint/self_clean_v1/rear/rear_0106.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/48.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,fa6fbf7e9b6a8b6b2621997379a7c3c4c79aadad81591b061db9babcc1a71ca3,fbc886953d2a42e3,dup_0500,canonical,False,pass,included,none,Valid clean capture
rear_0107,datasets/viewpoint/self_clean_v1/rear/rear_0107.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/49.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,73c1ee308825025dc197d45ccca0f041add4b428fe6a8516b020ac40e43c7a3d,eaea8895d7953838,dup_0501,canonical,False,pass,included,none,Valid clean capture
rear_0108,datasets/viewpoint/self_clean_v1/rear/rear_0108.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/5.jpg,rear oblique view-updated,https://www.pexels.com/photo/grazing-cattle-on-scenic-countryside-road-36298883/,www.pexels.com,3500,2334,248b65321ead3d0125d9c7b00d6c929916eba3f963cc0c63e13d257642a28e20,b48be1748bf49c0b,dup_0502,canonical,False,pass,included,none,Valid clean capture
rear_0109,datasets/viewpoint/self_clean_v1/rear/rear_0109.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/50.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,e657d61a71692b6b46e07d6d7cb3565a094ef43d35f250a69aff19fe7b21b174,aac599fc1602757a,dup_0503,canonical,False,pass,included,none,Valid clean capture
rear_0110,datasets/viewpoint/self_clean_v1/rear/rear_0110.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/51.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,ff66fc96e42460aedbab69954dfe8f8f29554e4b8d74f8ff891548a29b7b38f2,b5b7c84840373fca,dup_0504,canonical,False,pass,included,none,Valid clean capture
rear_0111,datasets/viewpoint/self_clean_v1/rear/rear_0111.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/52.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,cb158462a344eea57fedc4b0b0a3eb22e65569930b2cc8517296ae29f20f8778,a469d89692da6c9b,dup_0505,canonical,False,pass,included,none,Valid clean capture
rear_0112,datasets/viewpoint/self_clean_v1/rear/rear_0112.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/53.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,d761ed42d2a5d005f1cfd5a03b24e65f43080cfaa7de7fa55576eb1ea7443e52,eded82125ef8e105,dup_0506,canonical,False,pass,included,none,Valid clean capture
rear_0113,datasets/viewpoint/self_clean_v1/rear/rear_0113.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/54.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,97bee3c855d47307571b6a3bc7a7077c311bce6ff10038e9a9fc8e7918feed47,eac3953863cd9895,dup_0507,canonical,False,pass,included,none,Valid clean capture
rear_0114,datasets/viewpoint/self_clean_v1/rear/rear_0114.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/55.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,f1d51349519e53fb25a8f2993ace0cf7bbed40ccbcd314bd7e738712e06f6032,bf9ec4d1c1640b3a,dup_0508,canonical,False,pass,included,none,Valid clean capture
rear_0115,datasets/viewpoint/self_clean_v1/rear/rear_0115.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/56.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,0e9c22b979acc51d2e3e69a6ea82aae533786a12497abe9457fad912f4ec1d6e,fbd6a8c981c057c3,dup_0509,canonical,False,pass,included,none,Valid clean capture
rear_0116,datasets/viewpoint/self_clean_v1/rear/rear_0116.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/57.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,2737bd12e6c806d1f65b3df62bedf5fccf5bf97c86e5994a30b8b0fee0042a2b,fffcc7e330181130,dup_0510,canonical,False,pass,included,none,Valid clean capture
rear_0117,datasets/viewpoint/self_clean_v1/rear/rear_0117.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/58.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,229ac981729aa0317f3b0b7a49b281a1fbce4081d3a37a8d6923c31dd314e60e,bfbfc0c0a1b91f40,dup_0511,canonical,False,pass,included,none,Valid clean capture
rear_0118,datasets/viewpoint/self_clean_v1/rear/rear_0118.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/59.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,771784cbbc5d61b65af9a82134ca32d35d0a22647b469c042fad03dab7958095,8ca4725b0db476cb,dup_0512,canonical,False,pass,included,none,Valid clean capture
rear_0119,datasets/viewpoint/self_clean_v1/rear/rear_0119.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/6.jpg,rear oblique view-updated,https://www.pexels.com/photo/cows-on-grass-field-6158016/,www.pexels.com,4000,6000,beffaae99df7a2bb114055ce074d0c32364b0e75cab3106c13437c6b52d03b09,d6d4898c396be6c4,dup_0513,canonical,False,pass,included,none,Valid clean capture
rear_0120,datasets/viewpoint/self_clean_v1/rear/rear_0120.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/60.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,c7e9a77ed5132379300299cef75e6dff5a17ab2fda09857fc9783779adb2e4d3,a569d2b691666c93,dup_0514,canonical,False,pass,included,none,Valid clean capture
rear_0121,datasets/viewpoint/self_clean_v1/rear/rear_0121.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/61.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,46f23bf38b6c156e5834f7da4f680a8c236906fec369ea3f84eb1894f43fe229,e3aa9c95b1ea6a60,dup_0515,canonical,False,pass,included,none,Valid clean capture
rear_0122,datasets/viewpoint/self_clean_v1/rear/rear_0122.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/62.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,bd26a78f614f1b898aaec20c7df4e2b2ce3d9d720b42c3060c1c810b365337f0,abea9e97c131006f,dup_0516,canonical,False,pass,included,none,Valid clean capture
rear_0123,datasets/viewpoint/self_clean_v1/rear/rear_0123.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/63.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,2f5f73325c896be7923ae9119b7eee5b7131bc275c114e7ef8a490c6672f2bcd,8ccd93f3d338490d,dup_0517,canonical,False,pass,included,none,Valid clean capture
rear_0124,datasets/viewpoint/self_clean_v1/rear/rear_0124.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/64.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,33206e51057e18ac38bd9db032738ce8d498f36ce5c61eabdd11727cab0a769a,eaea9c9d31b4e680,dup_0518,canonical,False,pass,included,none,Valid clean capture
rear_0125,datasets/viewpoint/self_clean_v1/rear/rear_0125.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/65.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,31fa4f6d2f7a467b603e0d710ff78c3c3f967650c4d73575b4e04f9c7eede49c,eaef9181a090d5be,dup_0519,canonical,False,pass,included,none,Valid clean capture
rear_0126,datasets/viewpoint/self_clean_v1/rear/rear_0126.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/66.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,588ca62a61a95f8c1f15986556e0c8ebfa347755502d84f12939c481d4b3b2ad,bcf88081c2cf2f6d,dup_0520,canonical,False,pass,included,none,Valid clean capture
rear_0127,datasets/viewpoint/self_clean_v1/rear/rear_0127.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/67.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,37f062b00f90bb827383c252ff21ebc8e8e242ffd01da6f450b0c02e250ab01a,bfe8d0c26939169c,dup_0521,canonical,False,pass,included,none,Valid clean capture
rear_0128,datasets/viewpoint/self_clean_v1/rear/rear_0128.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/68.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,03df716528b4f1b0ab9bbdc93251c21208cb0fc4f00f7cd87f9e6457c0fee754,9edf89e094b4b690,dup_0522,canonical,False,pass,included,none,Valid clean capture
rear_0129,datasets/viewpoint/self_clean_v1/rear/rear_0129.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/69.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,f692f4ddf420e64fa0afb2a78796c960b68788aecf107aa5566afbe5822d0d52,8e9f9364e080abb7,dup_0523,canonical,False,pass,included,none,Valid clean capture
rear_0130,datasets/viewpoint/self_clean_v1/rear/rear_0130.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/7.jpg,rear oblique view-updated,https://www.pexels.com/photo/cows-on-a-grassy-field-5720719/,www.pexels.com,2592,3872,7e747dd2b76506f82ea2831f49908776acdf0a87cec7d8ba2b5a7d78e306880f,c6c998a6c136393f,dup_0524,canonical,False,pass,included,none,Valid clean capture
rear_0131,datasets/viewpoint/self_clean_v1/rear/rear_0131.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/70.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,1786cb35f7c271b3ecfcdf465847c8c12d88041a203fe0104bd2616a3e5adcfb,e9ed92167a69618c,dup_0525,canonical,False,pass,included,none,Valid clean capture
rear_0132,datasets/viewpoint/self_clean_v1/rear/rear_0132.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/71.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,4106a70e10c3631324375b74709b7273576c554548d9db7c77f9a5c8a9875532,f0a79b51cc33b186,dup_0526,canonical,False,pass,included,none,Valid clean capture
rear_0133,datasets/viewpoint/self_clean_v1/rear/rear_0133.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/72.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,407fa662e19f424caef58c6223c7ed63ae30f27f7e30ef1622ae8ce2578430e5,ebaa94c59595383a,dup_0527,canonical,False,pass,included,none,Valid clean capture
rear_0134,datasets/viewpoint/self_clean_v1/rear/rear_0134.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/73.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,667f059ab745aa3f17f78e0405de81de6ab49222358b4e6106f2c1ff9f8b38b3,c7494d6d6d6434b4,dup_0528,canonical,False,pass,included,none,Valid clean capture
rear_0135,datasets/viewpoint/self_clean_v1/rear/rear_0135.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/74.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,f601945ca5dcaf0bef51b343da40884c362af7a465bd70da98345e6b295935e2,e3ee9490633b3cc4,dup_0529,canonical,False,pass,included,none,Valid clean capture
rear_0136,datasets/viewpoint/self_clean_v1/rear/rear_0136.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/75.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,0b8bc5b62b332050a082f40c4a4775f7be69aefc31b2a001215037e3822ab9f3,fc2fc0d0c3c326e3,dup_0530,canonical,False,pass,included,none,Valid clean capture
rear_0137,datasets/viewpoint/self_clean_v1/rear/rear_0137.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/76.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,d18c46af61b871022ec85b16ed151f112bea0c747ec38754819d8d8f3d6b777c,adbfb296dcc841c0,dup_0531,canonical,False,pass,included,none,Valid clean capture
rear_0138,datasets/viewpoint/self_clean_v1/rear/rear_0138.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/77.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,630c9aa1ec5b0fa66a1ce062a1b0926638311bcdc2ff08e96bd4c9714187b7a7,e31e9d276e809b8c,dup_0532,canonical,False,pass,included,none,Valid clean capture
rear_0139,datasets/viewpoint/self_clean_v1/rear/rear_0139.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/78.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,654fc73af961d3ffd1e96ca4545bb0857e56b172bb7fc6d32d11243852a12a9a,a9fa8594958d92d3,dup_0533,canonical,False,pass,included,none,Valid clean capture
rear_0140,datasets/viewpoint/self_clean_v1/rear/rear_0140.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/79.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,1b1b6f1812b8600a60e1591c73cc14dc8f51415fd12336efba8e740b4566060c,bbbab4edc8c24232,dup_0534,canonical,False,pass,included,none,Valid clean capture
rear_0141,datasets/viewpoint/self_clean_v1/rear/rear_0141.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/8.jpg,rear oblique view-updated,https://www.pexels.com/photo/cachena-bulls-with-large-horns-walking-on-dirt-road-26442515/,www.pexels.com,6000,4000,fd50162e7eb6f40141ed748416707016ac78c41ec7cb99de8ebdba3c4af27668,91c12698f1c7e8f9,dup_0535,canonical,False,pass,included,none,Valid clean capture
rear_0142,datasets/viewpoint/self_clean_v1/rear/rear_0142.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/80.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,3872,2592,f89ff05fae4f25af17356c4924e5617d8fb399be5bc626535498bf3ae5bf62a1,fcccc1320e3b1cf1,dup_0536,canonical,False,pass,included,none,Valid clean capture
rear_0143,datasets/viewpoint/self_clean_v1/rear/rear_0143.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/81.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,504bc8d3e4d7094c3aa7dc7eed23bcd4812fd8eec5552572cbee4277283b5bf8,eaeb9d86c0a11e1d,dup_0537,canonical,False,pass,included,none,Valid clean capture
rear_0144,datasets/viewpoint/self_clean_v1/rear/rear_0144.jpg,rear,datasets/viewpoint/self/rear oblique view-updated/82.jpg,rear oblique view-updated,https://www.kaggle.com/datasets/lawrencejembere/cow-images-for-milk-yield-prediction,www.kaggle.com,2592,3872,ad9ceed5b5ed89054c59e5a3bc03c998d7ee30b89883653dd1721bdf81e98230,eeafd1d0ca4828ad,dup_0538,canonical,False,pass,included,none,Valid clean capture
