cow_id,image_id,view,azimuth,elevation
cow621,cow621_9,left,192.647474,-16.943313
cow621,cow621_10,back-left,231.137176,-19.909593
cow621,cow621_11,back,251.503101,-17.849618
cow621,cow621_12,back,265.337331,-22.113578
cow621,cow621_13,back-right,295.816033,-22.801768
cow621,cow621_14,back-right,323.283232,-24.618960
cow621,cow621_15,right,342.766925,-19.012379
cow621,cow621_16,right,5.592712,-8.505296
cow621,cow621_17,front-right,27.065238,-2.895333
cow621,cow621_18,front-right,54.725313,-1.872980
cow621,cow621_19,front-right,61.935218,-4.519138
cow621,cow621_20,front,97.081716,-7.202667
cow621,cow621_21,front-left,122.372520,-4.989120
cow621,cow621_22,front-left,127.581178,-4.692479
cow621,cow621_23,left,160.470071,-0.363181
cow621,cow621_24,left,174.699255,-1.937524
cow621,cow621_25,back-left,208.666567,-1.173174
cow621,cow621_26,back-left,226.412873,-6.524155
cow621,cow621_27,back-left,243.164527,-6.030881
cow621,cow621_28,back,279.066500,-7.503137
cow621,cow621_29,back-right,300.249361,-4.931274
cow621,cow621_30,back-right,321.208296,-9.698924
cow621,cow621_31,right,339.060773,-5.208310
cow621,cow621_32,right,-1.951793,5.459208
cow621,cow621_33,front-right,24.411059,7.729629
cow621,cow621_34,front-right,36.264882,13.834122
cow621,cow621_35,front,70.535735,12.629899
cow621,cow621_36,front,93.003793,14.514877
cow621,cow621_37,front,103.556305,8.770906
cow621,cow621_38,front-left,139.033555,11.193399
cow621,cow621_39,left,167.041604,6.945956
cow621,cow621_40,left,170.628106,8.631125
cow621,cow621_41,left,199.111381,5.798011
cow621,cow621_42,back-left,230.582213,13.792500
cow621,cow621_43,back,253.610604,13.867346
cow621,cow621_44,back,270.194585,5.160889
cow621,cow621_45,back-right,296.267541,7.449398
cow621,cow621_46,back-right,317.130891,11.610477
cow621,cow621_47,back-right,334.332176,7.428125
cow621,cow621_48,right,-7.984092,21.415539
cow621,cow621_49,right,15.794221,23.026723
cow621,cow621_50,front-right,50.569011,26.281857
cow621,cow621_51,front,74.172592,27.049217
cow621,cow621_52,front,85.923466,22.993301
cow621,cow621_53,front-left,120.763633,23.489754
cow621,cow621_54,front-left,134.176303,26.521891
cow621,cow621_55,front-left,151.990585,20.430303
cow621,cow621_56,left,170.615359,26.319694
cow621,cow621_57,back-left,207.294489,23.712419
cow621,cow621_58,back-left,219.348387,24.539068
cow621,cow621_59,back,249.138293,25.376581
cow621,cow621_60,back,263.640594,24.368625
cow621,cow621_61,back,290.532835,22.129039
cow621,cow621_62,back-right,320.568481,28.039813
cow621,cow621_63,back-right,335.491229,23.313836
cow621,cow621_64,right,6.029141,43.291935
cow621,cow621_65,right,14.350831,39.908022
cow621,cow621_66,front-right,40.002747,43.120146
cow621,cow621_67,front-right,66.012577,43.061745
cow621,cow621_68,front,87.206421,35.513915
cow621,cow621_69,front-left,120.678500,38.225709
cow621,cow621_70,front-left,125.830650,40.353940
cow621,cow621_71,front-left,150.943602,40.217886
cow621,cow621_72,left,175.685836,37.757778
cow621,cow621_73,left,202.378405,43.675054
cow621,cow621_74,back-left,224.334899,43.370582
cow621,cow621_75,back,254.948635,41.787854
cow621,cow621_76,back,270.262492,42.259085
cow621,cow621_77,back-right,297.920007,39.122657
cow621,cow621_78,back-right,309.992930,41.276334
cow621,cow621_79,back-right,331.722737,37.874099
cow621,cow621_80,right,-1.189648,50.713475
cow621,cow621_81,front-right,24.856409,53.343955
cow621,cow621_82,front-right,41.230707,51.482747
cow621,cow621_83,front-right,58.323503,49.481033
cow621,cow621_84,front,97.690007,52.136942
cow621,cow621_85,front-left,116.921155,56.075822
cow621,cow621_86,front-left,140.957425,53.912047
cow621,cow621_87,front-left,152.271525,50.255777
cow621,cow621_88,left,179.026140,54.129213
cow621,cow621_89,back-left,210.602632,55.873950
cow621,cow621_90,back-left,223.532552,49.574654
cow621,cow621_91,back,256.406808,54.213414
cow621,cow621_92,back,271.697478,55.612660
cow621,cow621_93,back,290.219380,58.956476
cow621,cow621_94,back-right,323.587119,54.629102
cow621,cow621_95,right,346.407708,56.289276
cow622,cow622_0,right,4.259161,-16.475922
cow622,cow622_1,front-right,26.811158,-17.616128
cow622,cow622_2,front-right,46.920067,-24.539530
cow622,cow622_3,front-right,64.734164,-24.425636
cow622,cow622_4,front,97.473281,-24.846481
cow622,cow622_5,front-left,115.278615,-24.180612
cow622,cow622_6,front-left,126.979227,-15.235207
cow622,cow622_7,front-left,155.880291,-22.006859
cow622,cow622_8,left,181.389697,-24.091457
cow622,cow622_9,left,196.297305,-18.035965
cow622,cow622_10,back-left,232.840555,-18.105142
cow622,cow622_11,back-left,242.227966,-21.852167
cow622,cow622_12,back,276.410121,-15.649415
cow622,cow622_13,back,282.913233,-23.261545
cow622,cow622_14,back-right,305.978669,-19.701179
cow622,cow622_15,back-right,333.356118,-24.871833
cow622,cow622_16,right,1.897910,-2.704253
cow622,cow622_17,right,17.093699,-0.518328
cow622,cow622_18,front-right,54.280551,-8.300919
cow622,cow622_19,front-right,58.441181,-7.627396
cow622,cow622_20,front,98.280000,-7.859511
cow622,cow622_21,front,111.160960,-8.976748
cow622,cow622_22,front-left,141.567887,-7.024935
cow622,cow622_23,front-left,151.827894,-9.711487
cow622,cow622_24,left,175.434448,-9.885733
cow622,cow622_25,back-left,211.112817,-0.840206
cow622,cow622_26,back-left,229.365218,-8.758791
cow622,cow622_27,back-left,240.724147,-5.990001
cow622,cow622_28,back,271.881380,-6.920293
cow622,cow622_29,back-right,296.352540,-4.948076
cow622,cow622_30,back-right,318.287672,-7.506983
cow622,cow622_31,right,346.949185,-9.605204
cow622,cow622_32,right,9.163352,12.880470
cow622,cow622_33,right,19.328831,5.364471
cow622,cow622_34,front-right,36.241570,6.796763
cow622,cow622_35,front,71.324432,8.860859
cow622,cow622_36,front,86.611353,5.851562
cow622,cow622_37,front,110.020608,5.345094
cow622,cow622_38,front-left,129.531075,9.312798
cow622,cow622_39,front-left,157.418018,10.214532
cow622,cow622_40,left,174.541176,14.085753
cow622,cow622_41,back-left,204.479051,7.605609
cow622,cow622_42,back-left,215.956035,14.526236
cow622,cow622_43,back,257.346214,13.517703
cow622,cow622_44,back,266.158048,8.516483
cow622,cow622_45,back,282.918516,5.891228
cow622,cow622_46,back-right,307.992793,5.681883
cow622,cow622_47,back-right,332.255408,14.087745
cow622,cow622_48,right,-4.535477,20.468560
cow622,cow622_49,right,21.962851,24.081432
cow622,cow622_50,front-right,39.516250,24.066539
cow622,cow622_51,front,72.165414,19.747158
cow622,cow622_52,front,85.450941,26.625510
cow622,cow622_53,front,104.036619,23.686204
cow622,cow622_54,front-left,134.305678,22.852829
cow622,cow622_55,front-left,153.805129,25.045363
cow622,cow622_56,left,184.547982,23.443187
cow622,cow622_57,left,197.746703,20.108865
cow622,cow622_58,back-left,215.733887,21.465342
cow622,cow622_59,back-left,246.789908,27.528512
cow622,cow622_60,back,278.700447,23.061741
cow622,cow622_61,back-right,298.552959,20.411216
cow622,cow622_62,back-right,309.276310,23.229230
cow622,cow622_63,back-right,334.990254,22.710337
cow622,cow622_64,right,7.490889,43.458108
cow622,cow622_65,right,15.450098,36.373077
cow622,cow622_66,front-right,35.915969,41.262385
cow622,cow622_67,front-right,67.255967,35.051833
cow622,cow622_68,front,85.036869,34.532042
cow622,cow622_69,front-left,114.354545,36.463131
cow622,cow622_70,front-left,138.990520,39.650619
cow622,cow622_71,front-left,154.089608,39.554222
cow622,cow622_72,left,173.734564,43.641547
cow622,cow622_73,left,192.983378,38.730127
cow622,cow622_74,back-left,219.983009,42.786385
cow622,cow622_75,back,257.330244,43.712683
cow622,cow622_76,back,267.526852,34.597303
cow622,cow622_77,back,290.185844,37.666618
cow622,cow622_78,back-right,312.712024,42.212151
cow622,cow622_79,back-right,336.385429,42.526505
cow622,cow622_80,right,-6.416888,54.286092
cow622,cow622_81,front-right,31.308912,54.337244
cow622,cow622_82,front-right,42.616299,55.167599
cow622,cow622_83,front-right,60.400146,54.093901
cow622,cow622_84,front,84.135809,52.637793
cow622,cow622_85,front,105.196720,51.608951
cow622,cow622_86,front-left,129.263884,50.771636
cow622,cow622_87,left,158.271569,55.880271
cow622,cow622_88,left,176.687609,54.967631
cow622,cow622_89,back-left,209.275111,52.221732
cow622,cow622_90,back-left,229.794816,54.053816
cow622,cow622_91,back,251.880149,53.500428
cow622,cow622_92,back,272.244883,54.027431
cow622,cow622_93,back-right,296.006435,58.775191
cow622,cow622_94,back-right,305.540722,56.686339
cow622,cow622_95,right,344.007473,57.488372
cow623,cow623_0,right,0.514616,-18.827336
cow623,cow623_1,right,22.126802,-20.436802
cow623,cow623_2,front-right,38.365758,-22.277053
cow623,cow623_3,front-right,60.027346,-18.273681
cow623,cow623_4,front,86.330497,-16.931105
cow623,cow623_5,front-left,121.607626,-19.459461
cow623,cow623_6,front-left,136.501118,-20.247162
cow623,cow623_7,front-left,157.497851,-22.350164
cow623,cow623_8,left,189.232607,-15.298320
cow623,cow623_9,left,192.910072,-23.317799
cow623,cow623_10,back-left,230.733167,-23.493313
cow623,cow623_11,back-left,239.850496,-16.157861
cow623,cow623_12,back,279.323501,-18.135206
cow623,cow623_13,back-right,293.494252,-18.928646
cow623,cow623_14,back-right,316.819643,-20.970705
cow623,cow623_15,back-right,331.077494,-20.792660
cow623,cow623_16,right,-0.324592,-2.346887
cow623,cow623_17,right,17.054126,-8.867091
cow623,cow623_18,front-right,52.097699,-4.110858
cow623,cow623_19,front,69.004501,-8.617477
cow623,cow623_20,front,91.473991,-8.024915
cow623,cow623_21,front,110.254335,-1.811646
cow623,cow623_22,front-left,140.108191,-0.649630
cow623,cow623_23,front-left,150.343285,-4.878591
cow623,cow623_24,left,178.747440,-2.966249
cow623,cow623_25,left,196.914727,-8.833534
cow623,cow623_26,back-left,221.972692,-0.965242
cow623,cow623_27,back-left,245.891435,-1.133895
cow623,cow623_28,back,278.656697,-5.357568
cow623,cow623_29,back-right,297.663716,-1.349067
cow623,cow623_30,back-right,319.788407,-9.847381
cow623,cow623_31,right,341.565627,-5.847344
cow623,cow623_32,right,-3.728384,10.464269
cow623,cow623_33,front-right,28.395001,12.142412
cow623,cow623_34,front-right,36.814788,8.426381
cow623,cow623_35,front-right,59.837410,11.057695
cow623,cow623_36,front,84.221831,4.814156
cow623,cow623_37,front,102.694574,12.496801
cow623,cow623_38,front-left,130.529673,5.809052
cow623,cow623_39,left,159.439393,4.822409
cow623,cow623_40,left,171.651234,10.701081
cow623,cow623_41,back-left,209.211280,12.244555
cow623,cow623_42,back-left,225.000730,10.213108
cow623,cow623_43,back-left,240.531427,10.445605
cow623,cow623_44,back,271.117086,11.953158
cow623,cow623_45,back-right,298.869386,11.802925
cow623,cow623_46,back-right,323.659621,6.366020
cow623,cow623_47,right,344.141227,9.851654
cow623,cow623_48,right,2.282092,26.507869
cow623,cow623_49,front-right,28.074994,23.135233
cow623,cow623_50,front-right,40.220642,27.932500
cow623,cow623_51,front,75.891051,22.003379
cow623,cow623_52,front,95.527268,25.244901
cow623,cow623_53,front,111.862882,23.356202
cow623,cow623_54,front-left,131.999064,21.398748
cow623,cow623_55,left,162.440799,22.496409
cow623,cow623_56,left,185.525494,23.756837
cow623,cow623_57,back-left,203.391559,27.832154
cow623,cow623_58,back-left,233.505644,20.851986
cow623,cow623_59,back,256.818320,26.667184
cow623,cow623_60,back,270.364668,20.760390
cow623,cow623_61,back,283.556547,24.536945
cow623,cow623_62,back-right,319.251036,26.699444
cow623,cow623_63,back-right,335.986578,27.703038
cow623,cow623_64,right,-9.127767,40.312081
cow623,cow623_65,right,20.079694,36.461796
cow623,cow623_66,front-right,37.585592,36.280132
cow623,cow623_67,front-right,67.495699,41.835361
cow623,cow623_68,front,80.788229,43.645017
cow623,cow623_69,front,106.132221,44.050881
cow623,cow623_70,front-left,141.206075,39.005870
cow623,cow623_71,front-left,155.831701,40.673361
cow623,cow623_72,left,171.135726,44.243043
cow623,cow623_73,left,199.805693,38.959439
cow623,cow623_74,back-left,230.209756,42.960782
cow623,cow623_75,back,252.231616,39.912485
cow623,cow623_76,back,271.429770,43.014684
cow623,cow623_77,back,284.171497,39.695646
cow623,cow623_78,back-right,308.789262,44.367943
cow623,cow623_79,back-right,330.701770,34.585575
cow623,cow623_80,right,-1.258571,55.347203
cow623,cow623_81,front-right,31.687887,52.971326
cow623,cow623_82,front-right,53.171330,58.495358
cow623,cow623_83,front-right,61.576564,52.206010
cow623,cow623_84,front,86.080019,54.034683
cow623,cow623_85,front-left,122.208117,56.820423
cow623,cow623_86,front-left,129.401854,58.503811
cow623,cow623_87,left,167.489209,52.408657
cow623,cow623_88,left,184.313642,50.834187
cow623,cow623_89,left,194.238801,55.764664
cow623,cow623_90,back-left,229.936268,56.315656
cow623,cow623_91,back-left,240.383775,58.045856
cow623,cow623_92,back,271.700552,55.862652
cow623,cow623_93,back,292.303400,55.963704
cow623,cow623_94,back-right,305.507065,52.794390
cow623,cow623_95,back-right,334.776461,56.201950
cow624,cow624_0,right,-2.509446,-15.777882
cow624,cow624_1,front-right,31.178900,-24.996900
cow624,cow624_2,front-right,43.380147,-23.738029
cow624,cow624_3,front-right,59.688094,-19.464946
cow624,cow624_4,front,95.460837,-22.640008
cow624,cow624_5,front,102.701207,-20.368934
cow624,cow624_6,front-left,141.537948,-21.312882
cow624,cow624_7,left,162.549824,-19.979364
cow624,cow624_8,left,179.136054,-20.539400
cow624,cow624_9,back-left,207.004160,-17.598576
cow624,cow624_10,back-left,232.317684,-20.319779
cow624,cow624_11,back,254.028147,-18.476667
cow624,cow624_12,back,279.613752,-22.917681
cow624,cow624_13,back,283.324386,-24.164045
cow624,cow624_14,back-right,315.174732,-23.475445
cow624,cow624_15,right,342.164995,-17.290987
cow624,cow624_16,right,6.615014,-5.964180
cow624,cow624_17,front-right,29.660215,-3.828961
cow624,cow624_18,front-right,41.245159,-7.780558
cow624,cow624_19,front-right,64.857068,-9.140982
cow624,cow624_20,front,83.006283,-9.259052
cow624,cow624_21,front,107.419808,-8.144529
cow624,cow624_22,front-left,126.396758,-2.060690
cow624,cow624_23,front-left,155.614108,-0.766036
cow624,cow624_24,left,173.422786,-8.988695
cow624,cow624_25,left,197.577913,-8.043741
cow624,cow624_26,back-left,223.703301,-8.178314
cow624,cow624_27,back-left,244.241921,-6.537969
cow624,cow624_28,back,268.878396,-8.871611
cow624,cow624_29,back-right,299.085504,-2.795671
cow624,cow624_30,back-right,310.903745,-10.070340
cow624,cow624_31,back-right,328.937541,-5.330048
cow624,cow624_32,right,3.221207,4.744266
cow624,cow624_33,right,18.361554,12.510373
cow624,cow624_34,front-right,43.601226,10.866288
cow624,cow624_35,front,71.495130,12.450186
cow624,cow624_36,front,96.269473,11.946037
cow624,cow624_37,front,107.389449,8.552342
cow624,cow624_38,front-left,133.914283,11.793140
cow624,cow624_39,front-left,148.726159,5.877618
cow624,cow624_40,left,180.830874,9.025960
cow624,cow624_41,back-left,208.248191,12.730638
cow624,cow624_42,back-left,232.456723,4.927509
cow624,cow624_43,back-left,240.088482,9.685670
cow624,cow624_44,back,262.476651,13.106936
cow624,cow624_45,back-right,295.304912,9.055617
cow624,cow624_46,back-right,316.326920,5.977776
cow624,cow624_47,right,339.468387,10.040195
cow624,cow624_48,right,6.217096,23.826275
cow624,cow624_49,front-right,28.494678,26.904150
cow624,cow624_50,front-right,41.931597,27.021297
cow624,cow624_51,front,75.814270,20.014455
cow624,cow624_52,front,83.885796,25.587001
cow624,cow624_53,front-left,115.307372,24.330060
cow624,cow624_54,front-left,137.086714,26.090133
cow624,cow624_55,front-left,151.464100,27.362932
cow624,cow624_56,left,173.791141,24.877412
cow624,cow624_57,back-left,204.090341,27.107974
cow624,cow624_58,back-left,231.713726,27.935301
cow624,cow624_59,back-left,239.959364,22.354166
cow624,cow624_60,back,275.705073,24.503788
cow624,cow624_61,back-right,301.724396,22.711119
cow624,cow624_62,back-right,316.227536,23.241369
cow624,cow624_63,right,339.920080,22.406019
cow624,cow624_64,right,4.155317,38.985319
cow624,cow624_65,front-right,30.056659,37.703384
cow624,cow624_66,front-right,50.007509,40.003510
cow624,cow624_67,front-right,61.582967,36.300047
cow624,cow624_68,front,97.925638,36.315833
cow624,cow624_69,front-left,117.785092,40.267389
cow624,cow624_70,front-left,127.107900,34.487285
cow624,cow624_71,left,163.879266,37.740453
cow624,cow624_72,left,176.708192,35.011033
cow624,cow624_73,back-left,205.210490,41.884350
cow624,cow624_74,back-left,218.539616,35.179283
cow624,cow624_75,back,252.770962,35.788535
cow624,cow624_76,back,261.042125,37.252068
cow624,cow624_77,back-right,293.459669,43.645916
cow624,cow624_78,back-right,315.386828,37.317676
cow624,cow624_79,back-right,328.275915,44.348732
cow624,cow624_80,right,1.654402,54.204501
cow624,cow624_81,front-right,30.694176,53.428063
cow624,cow624_82,front-right,43.584481,55.178820
cow624,cow624_83,front,71.288113,55.299898
cow624,cow624_84,front,91.469410,56.049165
cow624,cow624_85,front,110.547803,51.238465
cow624,cow624_86,front-left,143.489719,56.135032
cow624,cow624_87,left,160.879494,58.608165
cow624,cow624_88,left,187.747097,58.808008
cow624,cow624_89,back-left,208.182953,58.668327
cow624,cow624_90,back-left,234.079463,51.228017
cow624,cow624_91,back,251.236875,52.386552
cow624,cow624_92,back,275.350748,52.432705
cow624,cow624_93,back-right,293.063664,49.329294
cow624,cow624_94,back-right,319.128302,51.414027
cow624,cow624_95,back-right,328.781845,58.711283
cow625,cow625_0,right,-0.415342,-23.415323
cow625,cow625_1,right,21.778351,-19.808564
cow625,cow625_2,front-right,51.423112,-19.204725
cow625,cow625_3,front-right,66.680953,-17.097059
cow625,cow625_4,front,91.186778,-22.941896
cow625,cow625_5,front,105.862886,-18.822964
cow625,cow625_6,front-left,130.771611,-23.366117
cow625,cow625_7,front-left,150.672178,-20.288720
cow625,cow625_8,left,183.893599,-24.428139
cow625,cow625_9,back-left,210.888868,-15.240192
cow625,cow625_10,back-left,227.465401,-16.122359
cow625,cow625_11,back,250.344728,-20.877481
cow625,cow625_12,back,274.694368,-22.573803
cow625,cow625_13,back-right,299.951203,-19.967862
cow625,cow625_14,back-right,319.709244,-19.443361
cow625,cow625_15,right,340.130825,-16.551689
cow625,cow625_16,right,9.550505,-6.055080
cow625,cow625_17,right,13.131540,-1.373849
cow625,cow625_18,front-right,48.731079,-2.799956
cow625,cow625_19,front,71.442344,-8.583428
cow625,cow625_20,front,93.405303,-5.633782
cow625,cow625_21,front-left,122.021461,-4.528329
cow625,cow625_22,front-left,127.096220,-3.331110
cow625,cow625_23,left,158.559976,-0.590025
cow625,cow625_24,left,185.630922,-10.095248
cow625,cow625_25,left,196.299187,-6.860175
cow625,cow625_26,back-left,229.825811,-0.643844
cow625,cow625_27,back-left,243.447991,-3.569111
cow625,cow625_28,back,262.901094,-5.086906
cow625,cow625_29,back-right,295.332094,-1.562526
cow625,cow625_30,back-right,305.112588,-4.217502
cow625,cow625_31,right,341.315074,-8.050413
cow625,cow625_32,right,4.701576,12.389376
cow625,cow625_33,front-right,29.870704,13.288750
cow625,cow625_34,front-right,40.919197,12.810477
cow625,cow625_35,front-right,60.574466,6.465527
cow625,cow625_36,front,86.065578,10.473397
cow625,cow625_37,front-left,119.157013,7.316707
cow625,cow625_38,front-left,129.155009,5.257405
cow625,cow625_39,left,162.110771,5.227364
cow625,cow625_40,left,185.097539,6.758285
cow625,cow625_41,left,193.067202,6.834166
cow625,cow625_42,back-left,224.515201,9.478907
cow625,cow625_43,back-left,242.195466,7.148385
cow625,cow625_44,back,274.556871,6.233961
cow625,cow625_45,back,292.268122,11.529007
cow625,cow625_46,back-right,316.345548,12.178239
cow625,cow625_47,back-right,327.927621,12.662182
cow625,cow625_48,right,8.217974,24.192830
cow625,cow625_49,right,19.717835,29.140851
cow625,cow625_50,front-right,45.020828,24.905265
cow625,cow625_51,front-right,58.770823,19.892895
cow625,cow625_52,front,95.118188,25.995318
cow625,cow625_53,front,105.215883,21.694213
cow625,cow625_54,front-left,133.811758,25.355188
cow625,cow625_55,front-left,151.458563,28.357643
cow625,cow625_56,left,176.828302,25.729630
cow625,cow625_57,back-left,207.834516,25.804847
cow625,cow625_58,back-left,231.999185,25.561203
cow625,cow625_59,back,255.929743,21.134927
cow625,cow625_60,back,277.864599,25.201715
cow625,cow625_61,back,282.674173,22.476425
cow625,cow625_62,back-right,318.968645,26.428303
cow625,cow625_63,right,337.665317,26.916545
cow625,cow625_64,right,-6.444030,36.528318
cow625,cow625_65,front-right,26.188728,44.192431
cow625,cow625_66,front-right,40.108807,38.352691
cow625,cow625_67,front,72.321589,39.676574
cow625,cow625_68,front,86.757275,38.993411
cow625,cow625_69,front-left,117.893437,35.189691
cow625,cow625_70,front-left,130.373002,43.269034
cow625,cow625_71,left,163.261698,38.886889
cow625,cow625_72,left,177.277714,41.558024
cow625,cow625_73,back-left,207.569647,39.054892
cow625,cow625_74,back-left,234.742282,36.515658
cow625,cow625_75,back,253.869321,42.523032
cow625,cow625_76,back,260.792485,42.583845
cow625,cow625_77,back-right,301.094131,35.398841
cow625,cow625_78,back-right,316.057849,44.232099
cow625,cow625_79,right,340.773320,40.775692
cow625,cow625_80,right,-6.573514,52.563814
cow625,cow625_81,right,22.371078,54.379888
cow625,cow625_82,front-right,41.234914,58.047434
cow625,cow625_83,front-right,58.904137,50.624664
cow625,cow625_84,front,91.487097,51.742612
cow625,cow625_85,front-left,118.040793,49.321059
cow625,cow625_86,front-left,131.462775,59.186240
cow625,cow625_87,left,161.060845,57.812784
cow625,cow625_88,left,172.638977,57.541493
cow625,cow625_89,back-left,212.421782,53.913012
cow625,cow625_90,back-left,225.786152,50.327000
cow625,cow625_91,back,251.258754,57.852400
cow625,cow625_92,back,276.902926,57.647116
cow625,cow625_93,back-right,300.340478,50.166289
cow625,cow625_94,back-right,309.601059,56.719917
cow625,cow625_95,back-right,333.668525,55.060276
cow626,cow626_0,right,4.440390,-15.676757
cow626,cow626_1,right,17.305663,-20.071251
cow626,cow626_2,front-right,52.117190,-15.655924
cow626,cow626_3,front,75.087381,-18.843034
cow626,cow626_4,front,91.892692,-24.010250
cow626,cow626_5,front-left,122.033645,-17.221037
cow626,cow626_6,front-left,128.621216,-18.073170
cow626,cow626_7,left,158.463403,-17.188039
cow626,cow626_8,left,188.820247,-16.534312
cow626,cow626_9,back-left,208.988946,-23.204467
cow626,cow626_10,back-left,223.534151,-24.652298
cow626,cow626_11,back,252.723093,-16.159422
cow626,cow626_12,back,272.257144,-20.026630
cow626,cow626_13,back-right,300.526256,-18.347478
cow626,cow626_14,back-right,319.127777,-21.470078
cow626,cow626_15,back-right,335.107777,-19.641735
cow626,cow626_16,right,-0.398749,-6.901034
cow626,cow626_17,right,19.254064,-1.590893
cow626,cow626_18,front-right,35.631876,-1.402229
cow626,cow626_19,front,68.445287,-3.770418
cow626,cow626_20,front,91.875750,-1.932392
cow626,cow626_21,front-left,119.056535,-2.199394
cow626,cow626_22,front-left,136.605029,-8.545951
cow626,cow626_23,left,165.764276,-6.248077
cow626,cow626_24,left,173.603665,-2.785236
cow626,cow626_25,left,198.297988,-7.512173
cow626,cow626_26,back-left,223.905929,-7.111840
cow626,cow626_27,back,255.035718,-7.512326
cow626,cow626_28,back,272.123056,-4.016537
cow626,cow626_29,back,289.581926,-5.804483
cow626,cow626_30,back-right,312.993838,-4.621274
cow626,cow626_31,back-right,335.826737,-2.211047
cow626,cow626_32,right,5.785714,11.551975
cow626,cow626_33,right,13.653051,9.554577
cow626,cow626_34,front-right,51.094253,10.006915
cow626,cow626_35,front,75.478993,14.211940
cow626,cow626_36,front,80.739021,8.792617
cow626,cow626_37,front,104.258349,5.810483
cow626,cow626_38,front-left,139.730944,11.475940
cow626,cow626_39,left,166.536679,10.761004
cow626,cow626_40,left,180.256175,9.580261
cow626,cow626_41,back-left,211.261305,7.338037
cow626,cow626_42,back-left,220.920588,13.877265
cow626,cow626_43,back,255.493729,13.622277
cow626,cow626_44,back,261.202218,5.765132
cow626,cow626_45,back-right,292.681691,6.434276
cow626,cow626_46,back-right,311.080735,7.175784
cow626,cow626_47,right,338.679787,12.030891
cow626,cow626_48,right,8.556935,23.648835
cow626,cow626_49,front-right,25.662248,27.696537
cow626,cow626_50,front-right,37.388133,22.396104
cow626,cow626_51,front-right,59.329585,19.784096
cow626,cow626_52,front,85.968761,26.381836
cow626,cow626_53,front-left,113.832272,23.742395
cow626,cow626_54,front-left,141.627722,25.278171
cow626,cow626_55,left,158.126121,19.665586
cow626,cow626_56,left,172.896250,19.672712
cow626,cow626_57,left,199.756759,24.011675
cow626,cow626_58,back-left,222.370750,19.715693
cow626,cow626_59,back,252.928501,23.155513
cow626,cow626_60,back,265.025542,24.155878
cow626,cow626_61,back,284.277567,28.456487
cow626,cow626_62,back-right,313.090949,26.126093
cow626,cow626_63,back-right,334.250579,21.688207
cow626,cow626_64,right,-9.387819,36.408111
cow626,cow626_65,right,13.357008,35.114278
cow626,cow626_66,front-right,38.486452,43.754322
cow626,cow626_67,front,70.985416,42.275734
cow626,cow626_68,front,93.878841,35.637852
cow626,cow626_69,front,106.261801,38.663208
cow626,cow626_70,front-left,137.938291,38.926697
cow626,cow626_71,left,163.098488,38.188739
cow626,cow626_72,left,171.509480,38.620383
cow626,cow626_73,back-left,208.076062,36.949407
cow626,cow626_74,back-left,220.553255,42.249353
cow626,cow626_75,back,255.555277,39.646332
cow626,cow626_76,back,275.810550,40.760823
cow626,cow626_77,back-right,301.753294,41.749890
cow626,cow626_78,back-right,317.809113,38.505256
cow626,cow626_79,back-right,331.066073,40.847646
cow626,cow626_80,right,2.100192,57.092685
cow626,cow626_81,front-right,29.567071,53.087224
cow626,cow626_82,front-right,48.673635,50.703581
cow626,cow626_83,front,74.947151,57.420701
cow626,cow626_84,front,98.895126,50.475984
cow626,cow626_85,front,106.861944,58.848427
cow626,cow626_86,front-left,142.153340,50.794333
cow626,cow626_87,left,160.825333,53.655157
cow626,cow626_88,left,185.491225,50.767456
cow626,cow626_89,back-left,205.228971,56.972664
cow626,cow626_90,back-left,225.615991,53.448187
cow626,cow626_91,back-left,246.366325,54.843176
cow626,cow626_92,back,279.130528,57.279980
cow626,cow626_93,back,288.953228,59.244296
cow626,cow626_94,back-right,314.280767,57.525019
cow626,cow626_95,right,340.039081,51.008288
cow627,cow627_0,right,0.889252,-23.751361
cow627,cow627_1,right,21.393170,-19.182289
cow627,cow627_2,front-right,48.144783,-19.052295
cow627,cow627_3,front-right,64.559937,-21.611092
cow627,cow627_4,front,88.222880,-18.421434
cow627,cow627_5,front-left,120.088501,-16.964627
cow627,cow627_6,front-left,126.424407,-24.550974
cow627,cow627_7,left,161.736338,-24.181547
cow627,cow627_8,left,170.447718,-17.528710
cow627,cow627_9,left,192.825983,-20.229092
cow627,cow627_10,back-left,217.934825,-20.025726
cow627,cow627_11,back,255.961427,-18.246188
cow627,cow627_12,back,279.373144,-24.659900
cow627,cow627_13,back-right,297.028817,-16.576658
cow627,cow627_14,back-right,322.121905,-24.055418
cow627,cow627_15,back-right,330.496644,-18.753522
cow627,cow627_16,right,-2.550905,-6.468590
cow627,cow627_17,front-right,23.264756,-9.334132
cow627,cow627_18,front-right,37.930360,-2.798638
cow627,cow627_19,front,71.592411,-8.836660
cow627,cow627_20,front,83.788461,-4.534123
cow627,cow627_21,front,108.703782,-10.046450
cow627,cow627_22,front-left,127.572687,-1.780768
cow627,cow627_23,front-left,152.961486,-4.136132
cow627,cow627_24,left,188.478200,-1.585735
cow627,cow627_25,back-left,204.185077,-9.395943
cow627,cow627_26,back-left,215.177735,-5.070770
cow627,cow627_27,back,252.205745,-8.472023
cow627,cow627_28,back,272.270393,-7.182234
cow627,cow627_29,back,292.266323,-0.942392
